interview__key,as10,as11,as12,as13,as14,as15,as16__1,as16__2,as16__3,as16__4,as16__5,as16__6,as16__7,as16__8,as16__9,as16__96,as16_oth,as19,as17,as18__1,as18__2,as18__3,as18__4,as18__5,as18__6,as18__7,as18__8,as18__9,as18__10,as18__11,as18__96
"55-58-44-60","No","No","No","No","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"54-97-37-44","Yes","No","Yes","No","Yes",50000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"25-51-59-02","No","No","No","No","Yes",28000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"98-34-54-09","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"69-46-62-21","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"69-92-29-73","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"37-17-48-58","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"85-72-34-53","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"73-56-72-00","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"39-00-66-90","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-72-83-96","No","No","No","Yes","Yes",44000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"27-89-15-08","No","Yes","No","No","Yes",100000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","No",,,,,,,,,,,,
"38-15-27-24","No","No","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"32-53-41-40","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"90-85-65-68","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"07-04-06-31","No","No","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"00-51-21-96","No","No","Yes","Yes","Yes",44000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"29-09-67-77","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"18-57-30-30","No","No","No","No","Yes",150000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"06-67-52-73","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"63-98-43-96","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"95-39-48-28","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"09-57-06-65","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"10-32-71-90","No","Yes","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"91-48-09-94","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-98-55-75","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"60-93-12-22","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"08-84-40-54","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"19-25-10-78","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"71-72-13-14","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"03-15-75-14","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-83-75-40","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-57-49-63","No","No","No","No","Yes",30000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"70-71-45-76","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-32-51-97","No","No","Yes","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"52-97-46-11","No","No","No","Yes","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"57-86-44-24","No","No","No","Yes","Yes",28000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"32-33-62-20","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-53-13-35","No","No","No","No","Yes",60000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"84-76-53-05","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"43-02-03-01","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"11-80-97-44","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-93-73-76","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"65-71-79-01","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"76-37-92-47","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"70-40-73-54","Yes","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"88-42-92-11","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"37-29-80-51","Yes","Yes","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No"
"50-63-32-01","No","No","No","Yes","Yes",44000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"46-39-02-59","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"62-41-43-18","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"28-20-80-35","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"56-49-64-65","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"56-98-22-95","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"68-55-46-57","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"42-72-39-66","Yes","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"92-09-40-22","No","No","No","No","Yes",30000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"95-71-61-75","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"78-85-83-34","No","No","No","No","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"88-65-02-29","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"04-34-31-80","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"91-55-85-33","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"40-53-56-12","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"27-46-53-11","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"08-92-74-48","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"59-22-70-12","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"02-60-78-89","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"16-17-09-10","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"04-43-83-44","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-46-63-78","No","No","Yes","Yes","Yes",30000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"78-47-97-25","No","No","Yes","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"19-28-85-33","Yes","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"37-69-53-39","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"34-87-20-64","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"36-80-61-02","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-69-42-68","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"20-42-84-32","No","No","No","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"80-28-03-90","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"76-65-87-56","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"32-43-86-95","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"88-70-65-41","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"76-49-57-67","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"79-79-17-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-44-93-49","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"65-67-08-82","No","Yes","No","No","Yes",100000,"No","No","No","No","No","No","No","No","No","Yes",,"No","No",,,,,,,,,,,,
"43-85-20-59","No","No","No","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"11-14-22-98","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"31-06-08-24","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-43-23-45","No","No","No","No","Yes",100000,"No","No","No","No","No","No","No","No","No","Yes",,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes"
"45-46-82-37","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"11-87-22-26","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"13-55-89-83","No","No","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"34-71-86-92","No","No","No","Yes","Yes",30000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"59-34-02-76","Yes","Yes","No","No","Yes",200000,"Yes","No","No","No","No","No","No","Yes","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"94-38-09-90","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"78-25-48-01","No","No","No","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"46-93-32-00","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"12-39-85-61","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"28-05-35-45","No","Yes","No","No","Yes",70000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"30-60-59-31","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-75-15-04","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"53-29-56-16","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"35-42-89-22","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"88-29-43-39","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"59-28-36-67","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"86-03-36-52","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"23-49-64-16","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"08-79-12-23","No","Yes","Yes","No","Yes",250000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No"
"26-41-89-58","No","No","No","Yes","Yes",2000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"68-77-96-37","No","No","No","No","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"52-83-38-94","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"67-08-14-84","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"43-44-83-36","No","No","No","No","Yes",10000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"97-03-37-68","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"26-04-46-11","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"64-89-33-44","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"09-37-28-22","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"11-87-63-69","No","No","No","Yes","Yes",24000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"21-48-73-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"95-62-47-68","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"22-57-11-64","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"16-16-37-56","No","No","No","Yes","Yes",40000,"No","Yes","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"90-41-66-63","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"86-61-37-71","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"51-98-81-10","Yes","Yes","Yes","No","Yes",200000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"86-70-80-56","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"61-70-60-57","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"28-51-95-56","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"51-09-05-08","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"35-94-61-77","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"36-72-98-05","No","No","No","Yes","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No"
"40-64-72-16","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"98-62-02-19","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"23-24-36-18","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"88-50-89-00","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"25-45-17-13","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"83-60-66-04","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"20-14-81-13","Yes","Yes","Yes","No","Yes",900000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"97-46-80-41","No","No","No","Yes","Yes",20000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"65-11-27-59","Yes","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"88-74-63-20","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"74-15-98-92","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-98-64-81","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"79-94-33-31","No","No","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No"
"44-47-90-17","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"29-83-03-47","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"50-57-96-51","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"55-37-25-70","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"71-34-06-10","No","No","No","Yes","Yes",50000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No"
"19-06-46-71","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"38-40-25-06","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"01-06-26-91","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"58-64-10-38","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"13-95-57-54","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"47-67-62-28","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"96-80-22-06","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"11-11-66-21","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"62-90-81-91","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"61-58-38-15","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"60-05-03-82","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"53-26-53-30","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"52-64-71-85","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No"
"20-65-75-92","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"15-48-45-49","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"12-80-86-60","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"79-49-70-48","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"17-50-60-85","Yes","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"69-60-70-64","Yes","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"50-18-09-61","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"92-88-71-89","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"63-56-49-05","No","No","No","No","No",,,,,,,,,,,,,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"35-15-30-36","No","No","No","No","Yes",60000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"60-45-66-66","No","No","Yes","Yes","Yes",300000,"No","No","No","No","No","No","No","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"27-04-54-49","No","No","No","Yes","Yes",20000,"Yes","No","No","Yes","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"74-33-74-42","No","Yes","No","Yes","Yes",44000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"62-89-56-95","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"22-97-51-26","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"12-39-62-46","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"49-65-69-49","No","No","Yes","No","Yes",800000,"Yes","No","Yes","No","No","No","Yes","Yes","No","No",,"Yes","No",,,,,,,,,,,,
"15-16-01-28","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"12-72-22-77","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"08-25-51-14","No","No","Yes","No","Yes",150000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"32-65-79-67","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"19-38-65-61","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"17-45-14-15","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"44-89-53-23","No","No","Yes","No","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"18-93-14-98","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"55-94-46-33","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No"
"34-96-75-45","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No"
"81-41-37-07","No","No","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"81-12-37-94","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"90-10-67-97","No","Yes","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"42-77-91-16","Yes","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"39-99-71-22","No","No","No","No","Yes",300000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"63-27-82-21","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"12-57-09-17","No","Yes","No","Yes","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"48-80-14-71","No","No","No","Yes","Yes",11000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"20-35-04-67","No","Yes","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"66-80-39-89","No","Yes","No","Yes","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"65-65-92-08","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"28-72-09-15","No","No","No","Yes","Yes",100000,"Yes","No","No","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No"
"93-50-38-85","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No"
"54-94-37-06","No","Yes","Yes","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"18-40-54-13","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No"
"86-74-30-03","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"42-16-79-97","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"40-03-97-68","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"29-78-34-46","No","No","Yes","Yes","Yes",3000,"Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"80-80-63-46","No","No","No","Yes","Yes",8000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No",,,,,,,,,,,,
"82-00-06-77","No","No","No","No","No",,,,,,,,,,,,,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No"
"39-18-34-69","No","No","No","No","Yes",20000,"Yes","No","No","No","No","No","No","No","No","No",,"No","No",,,,,,,,,,,,
"06-74-60-98","No","No","No","Yes","Yes",40000,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No"
"96-59-50-58","No","No","No","No","No",,,,,,,,,,,,,"Yes","No",,,,,,,,,,,,
"31-14-26-53","No","No","No","No","No",,,,,,,,,,,,,"No","No",,,,,,,,,,,,
"96-00-21-83","No","Yes","No","Yes","Yes",12000,"Yes","No","Yes","No","Yes","No","Yes","Yes","No","No",,"Yes","No",,,,,,,,,,,,
