interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"41-54-65-45",1,"Food industry","","Self-employed/own business",27,5,7,1,8,40000,0,1,2,3,0,0,0,0,0,"",20000,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"28","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",20,"dissatisfied"
"55-68-02-17",1,"Retail trade","","Self-employed/own business",9,5,2,6,12,150000,2,3,1,4,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"3","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Neither"
"14-43-79-24",1,"Food industry","","Self-employed/own business",120,5,0,3,9,250000,1,2,3,0,0,0,0,0,0,"",100000,0,20000,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"10","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","Yes","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Satisfied"
"14-43-79-24",2,"Others, specify","Tailor","Self-employed/own business",48,5,0,7,5,150000,1,0,0,0,0,0,0,0,0,"",20000,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",4,"Satisfied"
"48-67-43-42",2,"Retail trade","","Self-employed/own business",7,2,5,7,12,300000,2,1,0,0,0,0,0,0,0,"",200000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"0.58","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.58,"dissatisfied"
"46-95-07-61",1,"Food industry","","Self-employed/own business",48,5,7,6,15,200000,2,1,3,0,0,0,0,0,0,"",500000,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"4","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"46-95-07-61",2,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mangula Health Centre","In this village","Permanent",730000,0,1,0,0,0,0,0,0,0,0,"",5,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","No","No","Long term permanent contract","","From family and relatives","","Yes",12,"Satisfied"
"50-63-58-49",2,"Others, specify","Selling Charcoal","Self-employed/own business",36,5,7,7,12,70000,1,0,2,3,0,0,0,0,0,"",160000,0,0,"No","Village in region",0,"No","No","Yes","No","Yes","Yes","Yes","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"37-89-69-52",2,"Food industry","","Self-employed/own business",2,1,1,6,18,1500000,2,1,3,4,0,0,0,0,0,"",2000000,0,0,"No","Village in region",0,"No","No","No","No","No","Yes","No","No","No",,"7","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.1,"Satisfied"
"96-44-22-62",1,"Food industry","","Self-employed/own business",1,1,0,7,10,40000,0,3,1,2,0,0,0,0,0,"",24000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Satisfied"
"18-39-49-03",2,"Food industry","","Self-employed/own business",11,5,6,7,6,400000,0,1,0,0,0,0,0,0,0,"",0,0,1500000,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"1","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"27-72-61-17",1,"Retail trade","","Self-employed/own business",36,5,7,7,12,900000,0,1,2,0,0,0,0,3,0,"agricultural purpose",700000,0,0,"No","Village in region",0,"No","Yes","No","No","Yes","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"14-81-03-80",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Msalisi farm","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",7000,0,1,2,0,3,0,0,0,0,0,"",5,5,6,7,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",2,"Satisfied"
"14-81-03-80",2,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Msalisi farm","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",7000,0,2,3,0,1,0,0,0,0,0,"",5,5,6,6,"No","No","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",4,"Satisfied"
"13-96-72-87",1,"Beauty industry (hair, skin etc)","","Self-employed/own business",120,1,3,7,10,0,,,,,,,,,,"",100000,0,20000,"No","Village in region",0,"Yes","No","No","No","No","No","No","No","No",,"10","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",10,"Very dissatisfied"
"35-00-29-50",1,"Others, specify","Grain Trading","Self-employed/own business",60,5,7,7,12,100000,2,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","Yes","No","Yes","No","No","No","No",,"5","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","none",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"29-68-16-29",1,"Others, specify","Selling Cooked Chicken","Self-employed/own business",1,5,7,7,5,60000,4,1,3,2,0,0,0,0,0,"",210000,0,0,"No","Village in region",0,"No","No","No","No","Yes","Yes","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","fluctuations of price of chicken",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"49-37-92-04",2,"Beauty industry (hair, skin etc)","","Self-employed/own business",12,5,7,7,5,720000,2,1,0,0,0,0,0,0,0,"",500000,0,0,"Yes","Village in region",0,"No","No","Yes","No","Yes","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No","No","people refuse to pay sometimes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",3,"Satisfied"
"11-66-34-17",2,"Food industry","","Self-employed/own business",8,5,7,7,15,700000,1,0,0,0,0,0,0,0,0,"",500000,0,0,"No","Village in region",0,"No","No","Yes","No","Yes","No","No","No","No",,"2","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",18,"Satisfied"
"10-22-42-13",1,"Transport","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","none","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",100000,4,1,2,3,0,0,0,0,0,0,"",7,5,7,16,"No","No","No","Yes","No","No","No","No","No","No","No contract (informal)","","From family and relatives","","No",3,"Satisfied"
"46-31-75-02",1,"Others, specify","Tailor","Self-employed/own business",1332,5,0,5,6,30000,0,1,0,0,2,0,0,0,0,"",2000,0,0,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"11","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Satisfied"
"05-38-54-18",2,"Retail trade","","Self-employed/own business",36,5,7,4,5,150000,0,1,2,0,0,0,0,0,0,"",100000,0,10000,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","transportation",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"83-79-00-11",2,"Others, specify","Village Chairman","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Magombera Village Chairman","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",0,,,,,,,,,,,"",7,5,6,9,"No","No","No","Yes","No","No","No","No","No","No","Part-time contract","","Public employment/recruitment agency","","No",10,"Satisfied"
"83-79-00-11",3,"Others, specify","Tailor","Self-employed/own business",12,5,7,7,12,1,0,0,0,0,0,0,0,0,1,"",1,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"21-41-06-23",1,"Retail trade","","Self-employed/own business",60,5,1,6,5,100000,2,1,3,0,0,0,0,0,0,"",40000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"5","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"72-86-62-61",1,"Health (nurse, doctor etc)","","Self-employed/own business",276,5,7,4,10,300000,2,1,0,0,0,0,0,0,0,"",200000,0,0,"No","Village in region",0,"No","No","No","No","No","No","No","Yes","No",,"23","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","less payments",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",23,"Very satisfied"
"10-25-72-61",1,"Transport","","Self-employed/own business",72,5,7,6,6,200000,0,1,0,2,0,0,0,0,0,"",150000,0,5000,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Satisfied"
"40-87-67-76",1,"Retail trade","","Self-employed/own business",180,5,0,4,3,3000000,0,2,1,3,0,0,0,0,0,"",2600000,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"15","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Neither"
"27-68-03-52",2,"Retail trade","","Self-employed/own business",24,5,7,7,2,1200000,1,0,0,0,0,0,0,0,0,"",800000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"2","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"43-58-14-96",1,"Others, specify","Welding","Self-employed/own business",24,5,7,7,12,50000,3,1,0,2,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"Yes","No","No","No","Yes","No","No","No","No",,"2","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",2,"Satisfied"
"52-38-96-08",1,"Retail trade","","Self-employed/own business",42,5,7,7,7,400000,2,3,1,4,0,0,0,0,0,"",600000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","lack of customers",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Satisfied"
"39-49-23-24",1,"Retail trade","","Self-employed/own business",48,5,0,7,4,200000,1,2,0,0,0,0,0,0,0,"",150000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"4","No","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"Yes","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"39-49-23-24",2,"Others, specify","Construction Activities","Self-employed/own business",36,5,7,7,9,200000,3,1,0,2,0,0,0,0,0,"",50000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","lack of markets",,,,,,,,,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"01-07-36-19",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Musga company","In this village","Permanent",50000,0,1,0,0,0,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","No","No","No","No","No","Fixed term permanent contract","","From neighbors or friends","","No",2,"Satisfied"
"48-62-04-43",2,"Others, specify","Selling Beans","Self-employed/own business",36,5,7,7,14,1,1,2,0,3,0,0,0,0,0,"",1,1,1,"No","Village in region",0,"No","Yes","No","No","Yes","Yes","No","No","No",,"4","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"90-43-64-15",1,"Other public sector","Mwalimu Nyerere Dam Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","mwalimu nyerere dam construction","In other rural area within or outside this district","Seasonal",,,,,,,,,,,,"",,,"Per month",800000,0,1,3,0,0,0,0,2,0,0,"agriculture purpose",7,5,7,12,"Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","Fixed term permanent contract","","Others, specify","self","Yes",3,"Very satisfied"
"90-43-64-15",2,"Others, specify","Selling Clothes","Self-employed/own business",12,5,2,7,12,0,,,,,,,,,,"",0,0,0,"No","Town in region",0,"No","Yes","Yes","No","No","No","No","No","No",,"1.5","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","",,"Yes","No","No",,"No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1.5,"Satisfied"
"07-17-03-20",1,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","kilombero sugar company","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",200000,0,1,0,2,3,0,0,0,0,0,"",4,5,6,8,"No","No","No","No","No","No","Yes","No","No","No","Fixed term permanent contract","","From neighbors or friends","","No",.25,"Neither"
"82-41-37-73",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mr mtega","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",10000,0,1,2,0,0,0,0,0,0,0,"",7,5,3,8,"No","Yes","No","No","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",14,"Very dissatisfied"
"57-66-78-32",2,"Retail trade","","Self-employed/own business",36,5,7,7,6,240000,0,2,1,0,0,0,0,0,0,"",150000,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Very dissatisfied"
"19-38-64-11",1,"Others, specify","Stone Masonry","Self-employed/own business",120,5,2,7,10,300000,0,1,2,3,4,0,0,0,0,"",80000,0,15000,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"10","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Neither"
"16-36-46-03",1,"Others, specify","Making Bricks","Self-employed/own business",552,5,0,4,5,700000,1,0,0,0,2,0,0,0,0,"",100000,150000,0,"No","Village in region",3,"No","No","No","No","Yes","No","No","No","No",,"46","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","none",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",46,"Satisfied"
"71-36-42-24",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","36","In this village","Seasonal",,,,,,,,,,,,"",,,"Lumpsum",10000,0,1,2,0,0,0,0,0,0,0,"",5,5,2,7,"No","No","No","No","No","Yes","No","Yes","Yes","Yes","No contract (informal)","","From neighbors or friends","","No",3,"Neither"
"53-26-25-13",1,"Retail trade","","Self-employed/own business",12,5,7,7,3,850000,1,2,0,0,0,0,0,3,0,"agri input",600000,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"1","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"53-26-25-13",2,"Retail trade","","Self-employed/own business",36,5,7,7,6,80000,0,1,0,0,0,0,0,0,0,"",50000,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
