interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"26-14-45-15",1,"Yes","No","No","Yes","No","No","No","No",9,12,0,,,,,,,,,,,,
"92-21-19-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"69-22-78-98",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"72-81-88-52",1,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"99-60-35-75",1,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"22-09-50-57",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",4,12,1,0,0,0,0,0,0,0,0,1,0,0,0
"88-99-86-73",1,"No","Yes","No","Yes","No","No","No","No",10,12,0,,,,,,,,,,,,
"71-42-32-14",2,"No","No","No","No","No","No","No","No",10,0,2,0,0,1,2,0,0,0,0,0,0,0,0
"30-04-61-14",1,"Yes","Yes","No","No","Yes","No","No","No",6,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"67-60-72-31",1,"Yes","Yes","Yes","No","No","Yes","No","No",10,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"32-10-01-18",2,"Yes","No","Yes","Yes","No","No","No","No",8,4,2,0,0,1,2,0,0,0,0,0,0,0,0
"22-48-15-22",2,"Yes","No","No","Yes","No","No","No","No",9,12,0,,,,,,,,,,,,
"06-04-90-02",2,"Yes","Yes","Yes","No","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"89-93-26-33",1,"Yes","Yes","Yes","No","No","No","No","No",12,12,3,1,2,3,0,0,0,0,0,0,0,0,0
"16-51-24-24",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,12,0,,,,,,,,,,,,
"85-00-63-86",2,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"24-74-06-95",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",8,8,3,1,2,3,0,0,0,0,0,0,0,0,0
"76-24-30-21",2,"No","No","Yes","Yes","Yes","No","No","No",11,12,0,,,,,,,,,,,,
"56-71-52-33",2,"Yes","No","No","No","No","Yes","No","Yes",10,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"27-56-82-36",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,0,11,1,2,3,5,4,9,0,8,7,11,6,10
"98-24-74-63",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,0,,,,,,,,,,,,
"33-63-66-85",2,"Yes","No","Yes","No","No","No","No","No",2,12,0,,,,,,,,,,,,
"36-81-79-37",2,"Yes","No","No","Yes","Yes","Yes","Yes","No",9,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"98-23-40-44",2,"Yes","No","No","Yes","Yes","No","Yes","No",3,5,4,4,0,0,0,0,0,0,0,0,1,2,3
"37-22-37-99",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",7,0,5,0,0,0,0,0,0,0,1,2,3,5,4
"00-67-21-61",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"51-87-88-69",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"00-01-36-74",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"07-23-47-52",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"07-42-94-81",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,0,6,6,0,0,0,0,0,0,1,2,3,4,5
"23-53-17-58",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"36-44-48-22",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"66-23-65-75",1,"No","Yes","Yes","Yes","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"94-52-36-12",2,"Yes","Yes","Yes","Yes","No","Yes","No","No",10,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"34-33-60-75",1,"Yes","Yes","Yes","No","Yes","No","No","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"94-14-40-52",1,"No","Yes","Yes","No","No","No","No","No",9,3,3,0,3,0,0,0,0,0,0,0,0,1,2
"85-43-64-12",1,"Yes","No","Yes","No","Yes","Yes","Yes","No",0,0,12,1,2,3,4,5,6,12,11,10,9,8,7
"48-73-27-78",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",8,4,2,0,1,2,0,0,0,0,0,0,0,0,0
"95-30-04-02",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"92-70-85-41",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,0,0,,,,,,,,,,,,
"48-49-97-86",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"84-79-52-42",2,"Yes","Yes","Yes","No","No","No","No","No",10,10,2,0,0,0,0,0,0,0,0,0,1,2,0
"49-71-84-27",1,"No","Yes","Yes","No","No","No","No","No",9,12,3,2,3,0,0,0,0,0,0,0,0,0,1
"62-50-68-38",2,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"27-08-48-72",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,6,7,9,8,0,0,0,1,2,3,4,5
"77-27-65-41",2,"No","No","No","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"70-31-22-22",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"94-42-67-72",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"44-03-12-81",2,"No","Yes","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"02-54-15-71",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"62-99-04-33",1,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"42-85-59-02",1,"No","No","Yes","Yes","No","No","No","No",10,5,2,0,0,0,0,0,0,0,0,0,0,1,2
"02-53-80-77",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"50-80-96-28",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,2,0,,,,,,,,,,,,
"11-91-04-75",2,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"25-18-28-61",2,"No","No","No","No","Yes","No","No","No",6,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"59-58-64-54",1,"Yes","No","Yes","Yes","No","No","No","No",12,12,0,,,,,,,,,,,,
"68-47-48-14",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",6,12,0,,,,,,,,,,,,
"64-84-94-47",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"47-86-51-93",1,"No","Yes","Yes","No","No","No","No","No",9,12,0,,,,,,,,,,,,
"89-64-71-91",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"32-24-09-18",1,"No","Yes","Yes","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"54-13-98-82",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"21-11-21-29",2,"Yes","Yes","Yes","No","No","Yes","No","No",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"81-55-77-74",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"23-00-40-40",2,"Yes","Yes","Yes","No","Yes","No","No","No",0,12,0,,,,,,,,,,,,
"17-59-86-59",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,12,0,,,,,,,,,,,,
"89-73-28-02",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,12,0,,,,,,,,,,,,
"14-55-50-79",1,"Yes","No","Yes","Yes","No","No","No","No",7,5,4,1,2,3,0,0,0,0,0,0,0,0,4
"60-36-21-40",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"57-25-85-63",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"80-36-08-51",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"73-98-72-78",2,"Yes","Yes","No","Yes","Yes","Yes","No","No",1,9,4,0,0,0,0,0,0,1,2,4,3,0,0
"48-58-14-95",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"08-00-46-02",1,"No","Yes","Yes","Yes","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"45-96-62-88",2,"No","No","Yes","Yes","No","No","No","No",9,3,3,1,2,0,0,0,0,0,0,0,0,0,3
"58-44-41-63",1,"No","No","Yes","Yes","Yes","Yes","Yes","Yes",12,3,0,,,,,,,,,,,,
"36-02-91-03",1,"No","Yes","No","No","No","No","No","No",11,1,0,,,,,,,,,,,,
"29-24-40-33",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,0,0,,,,,,,,,,,,
"64-42-73-18",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",12,0,0,,,,,,,,,,,,
"56-97-76-00",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"37-93-28-73",2,"No","No","No","Yes","No","Yes","No","No",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"03-58-95-42",2,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"15-23-04-89",1,"No","No","Yes","No","Yes","Yes","No","No",11,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"51-35-95-32",2,"No","Yes","Yes","Yes","No","Yes","No","No",6,6,3,0,0,1,0,0,0,0,0,0,0,3,2
"32-54-58-03",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"45-15-07-99",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",11,12,0,,,,,,,,,,,,
"59-16-11-16",1,"Yes","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"78-92-27-80",1,"Yes","Yes","Yes","No","No","No","No","No",9,3,1,0,1,0,0,0,0,0,0,0,0,0,0
"24-78-22-03",1,"No","No","No","No","No","No","No","No",11,12,0,,,,,,,,,,,,
"61-90-23-18",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",10,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"36-41-14-75",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"15-24-20-62",2,"Yes","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"13-30-97-65",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"62-39-49-91",1,"No","Yes","Yes","Yes","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"37-93-31-47",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,11,1,0,0,0,0,0,0,0,0,0,0,0,1
"41-29-34-43",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"24-91-36-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"85-94-51-81",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",8,4,3,2,1,0,0,0,0,0,0,0,0,0,3
"05-53-82-60",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"79-66-45-07",2,"No","No","Yes","No","No","No","No","No",9,12,0,,,,,,,,,,,,
"78-15-69-36",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",2,4,6,1,2,3,4,5,0,0,0,0,0,0,6
"53-49-72-57",2,"Yes","No","No","Yes","Yes","No","No","No",6,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"66-30-66-08",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"36-62-86-65",1,"No","No","No","No","No","No","No","No",12,0,0,,,,,,,,,,,,
"93-72-05-88",1,"Yes","No","No","No","No","No","No","No",11,12,0,,,,,,,,,,,,
"64-59-07-31",2,"Yes","No","Yes","No","No","No","No","No",12,10,2,1,0,0,0,0,0,0,0,0,0,0,2
"14-20-80-15",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"78-03-04-37",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-24-05-48",1,"Yes","Yes","No","Yes","No","No","No","No",9,12,0,,,,,,,,,,,,
"53-23-20-20",1,"No","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"52-44-39-84",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",12,0,0,,,,,,,,,,,,
"67-64-28-49",1,"Yes","Yes","No","Yes","No","No","No","No",5,12,2,2,0,0,0,0,0,0,0,0,0,0,1
"75-72-38-92",2,"Yes","No","No","Yes","Yes","No","Yes","No",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"37-95-25-26",2,"No","No","Yes","Yes","No","No","Yes","No",12,1,0,,,,,,,,,,,,
"16-25-25-05",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",11,12,0,,,,,,,,,,,,
"61-27-42-98",1,"No","Yes","Yes","No","No","Yes","No","No",12,1,0,,,,,,,,,,,,
"47-23-15-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,12,2,0,0,1,2,0,0,0,0,0,0,0,0
"19-28-77-73",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,12,1,0,1,0,0,0,0,0,0,0,0,0,0
"68-18-94-35",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"93-17-92-46",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"93-76-84-35",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"44-86-19-68",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"99-24-36-43",1,"Yes","No","No","No","No","No","No","No",7,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"18-82-63-90",2,"No","No","No","No","No","No","No","No",10,2,0,,,,,,,,,,,,
"86-57-20-12",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"38-84-93-57",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"27-07-91-33",2,"Yes","No","Yes","Yes","Yes","Yes","No","No",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"50-08-65-68",1,"Yes","Yes","No","No","No","Yes","No","No",10,7,5,1,2,3,0,0,0,0,0,0,0,4,5
"78-04-92-62",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"52-85-47-82",1,"No","Yes","No","Yes","No","No","No","No",12,12,0,,,,,,,,,,,,
"19-35-88-74",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"59-09-71-58",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"74-51-37-03",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"75-11-11-88",5,"No","Yes","Yes","Yes","Yes","No","Yes","Yes",12,1,0,,,,,,,,,,,,
"22-78-28-40",1,"No","Yes","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"25-98-64-43",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-29-47-60",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"82-22-01-30",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"15-47-66-05",1,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"04-89-61-71",1,"No","No","No","No","No","No","No","No",10,12,0,,,,,,,,,,,,
"58-73-17-40",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"82-66-58-84",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"40-67-36-34",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"76-04-73-59",1,"No","No","Yes","No","No","No","No","No",7,12,1,0,1,0,0,0,0,0,0,0,0,0,0
"84-25-35-86",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"29-66-30-52",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,8,4,4,0,0,0,0,0,0,3,0,2,0,1
"50-37-18-88",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",9,12,3,1,2,3,0,0,0,0,0,0,0,0,0
"62-42-00-50",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"94-15-10-76",8,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"42-39-21-50",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"84-84-86-66",2,"Yes","Yes","No","Yes","No","No","No","No",12,12,1,0,0,0,1,0,0,0,0,0,0,0,0
"53-27-67-24",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"02-02-62-52",1,"No","No","Yes","No","No","No","No","No",10,0,2,0,0,0,0,0,0,0,0,0,0,1,2
"10-89-66-70",2,"Yes","Yes","Yes","Yes","No","Yes","Yes","No",6,9,3,0,2,1,3,0,0,0,0,0,0,0,0
"28-72-52-28",2,"Yes","No","Yes","No","No","Yes","No","No",9,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"89-15-58-91",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"57-65-92-31",1,"Yes","No","Yes","Yes","No","Yes","No","No",8,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"78-69-73-93",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"86-71-54-16",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,12,0,,,,,,,,,,,,
"49-00-37-24",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"60-73-62-17",2,"No","No","No","No","No","No","No","No",8,12,0,,,,,,,,,,,,
"16-68-23-18",1,"Yes","Yes","Yes","No","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"75-36-25-09",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,12,1,0,1,0,0,0,0,0,0,0,0,0,0
"92-13-03-64",1,"No","No","No","No","No","No","No","No",12,0,0,,,,,,,,,,,,
"32-53-28-17",1,"Yes","Yes","No","No","No","No","No","No",2,2,3,0,0,0,1,2,0,0,0,0,0,0,3
"18-06-29-93",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,2,0,1,2,0,0,0,0,0,0,0,0,0
"86-17-31-91",2,"No","Yes","Yes","Yes","Yes","No","No","No",8,12,0,,,,,,,,,,,,
"34-05-05-84",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"24-72-79-56",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-10-85-53",1,"No","No","Yes","No","No","No","No","No",9,9,3,0,1,2,3,0,0,0,0,0,0,0,0
"65-86-13-71",2,"No","No","No","No","No","No","No","No",10,12,2,0,0,0,1,2,0,0,0,0,0,0,0
"47-19-77-59",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,12,0,,,,,,,,,,,,
"72-38-19-68",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,12,5,4,5,0,0,0,0,0,0,0,1,2,3
"87-95-06-00",1,"Yes","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"27-03-96-63",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"43-65-32-18",7,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"20-11-50-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,12,0,,,,,,,,,,,,
"93-65-33-33",1,"Yes","No","Yes","No","No","Yes","No","No",12,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"35-33-01-98",1,"No","No","No","No","No","No","No","No",8,12,0,,,,,,,,,,,,
"52-85-83-28",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"83-02-65-23",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-88-41-02",2,"No","No","Yes","Yes","No","No","No","No",12,0,0,,,,,,,,,,,,
"67-06-10-95",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",2,12,9,6,7,8,9,0,0,0,1,2,3,4,5
"96-49-31-22",3,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"10-07-11-91",1,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",7,12,3,0,1,2,3,0,0,0,0,0,0,0,0
"13-05-66-13",1,"No","Yes","Yes","Yes","No","No","No","No",0,12,0,,,,,,,,,,,,
"47-07-01-10",2,"Yes","Yes","Yes","No","Yes","Yes","No","No",7,5,4,1,2,3,4,0,0,0,0,0,0,0,0
"37-48-11-93",1,"Yes","No","Yes","Yes","No","Yes","Yes","No",6,6,6,2,1,6,0,0,0,0,0,0,5,4,3
"67-06-61-48",2,"No","No","No","No","No","No","No","No",11,12,0,,,,,,,,,,,,
"89-00-56-37",2,"No","No","Yes","Yes","Yes","No","Yes","No",8,12,0,,,,,,,,,,,,
"28-16-54-68",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"44-25-43-31",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"33-83-81-59",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"94-91-64-84",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,12,0,,,,,,,,,,,,
"58-84-03-84",2,"Yes","No","No","Yes","No","No","Yes","No",11,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"41-54-65-45",1,"Yes","No","Yes","Yes","Yes","Yes","No","No",12,9,0,,,,,,,,,,,,
"55-68-02-17",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"14-43-79-24",2,"No","Yes","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"06-98-04-04",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"48-67-43-42",2,"No","No","Yes","No","No","No","No","No",8,12,0,,,,,,,,,,,,
"46-95-07-61",2,"Yes","No","No","No","No","No","No","No",10,10,2,0,0,0,0,1,2,0,0,0,0,0,0
"97-29-47-65",2,"Yes","Yes","Yes","No","No","No","No","No",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"74-85-56-04",2,"Yes","No","Yes","Yes","No","Yes","Yes","No",10,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"50-63-58-49",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"37-89-69-52",2,"Yes","Yes","Yes","No","No","No","No","No",11,11,1,0,0,1,0,0,0,0,0,0,0,0,0
"29-36-47-57",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"96-44-22-62",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,6,6,1,3,2,4,5,6,0,0,0,0,0,0
"02-51-86-61",2,"Yes","No","No","Yes","No","No","No","No",11,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"18-39-49-03",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",9,10,2,0,2,0,1,0,0,0,0,0,0,0,0
"64-03-84-99",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","No",10,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"49-82-95-52",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"59-52-11-34",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,8,2,0,0,0,0,2,1,0,0,0,0,0,0
"59-43-90-91",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,12,0,,,,,,,,,,,,
"30-40-96-29",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"57-67-24-08",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"51-50-93-36",1,"Yes","No","Yes","Yes","No","No","No","No",10,12,2,0,0,0,1,2,0,0,0,0,0,0,0
"90-76-57-66",3,"Yes","No","Yes","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"69-63-24-75",2,"Yes","No","Yes","Yes","No","Yes","No","No",6,6,6,5,6,0,0,0,0,0,0,1,2,3,4
"98-67-98-63",1,"No","No","No","No","No","No","No","No",8,12,0,,,,,,,,,,,,
"27-72-61-17",1,"Yes","No","No","No","No","No","No","No",11,12,0,,,,,,,,,,,,
"37-84-88-65",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,12,0,,,,,,,,,,,,
"14-81-03-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,0,,,,,,,,,,,,
"53-19-96-03",2,"No","No","Yes","Yes","Yes","No","No","No",8,12,1,0,0,0,1,0,0,0,0,0,0,0,0
"83-97-00-24",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",8,4,3,0,3,1,2,0,0,0,0,0,0,0,0
"46-19-90-07",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"92-29-31-08",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",7,7,5,1,2,3,4,5,0,0,0,0,0,0,0
"17-42-40-28",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"45-79-64-22",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"13-96-72-87",2,"Yes","Yes","Yes","Yes","Yes","No","No","Yes",6,12,4,3,4,0,0,0,0,0,0,0,0,1,2
"19-29-74-86",1,"No","No","Yes","Yes","Yes","No","Yes","No",7,10,2,2,1,0,0,0,0,0,0,0,0,0,0
"35-00-29-50",1,"Yes","No","No","Yes","Yes","No","No","No",5,12,0,,,,,,,,,,,,
"59-86-12-12",2,"No","No","No","No","No","No","No","No",10,10,2,0,0,1,2,0,0,0,0,0,0,0,0
"76-11-26-21",2,"Yes","No","Yes","No","Yes","Yes","Yes","Yes",9,4,3,0,1,2,3,0,0,0,0,0,0,0,0
"62-32-74-83",3,"No","No","No","No","No","No","No","No",12,0,0,,,,,,,,,,,,
"38-96-93-13",1,"Yes","Yes","Yes","Yes","No","No","No","No",0,12,0,,,,,,,,,,,,
"29-68-16-29",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"81-19-19-51",2,"No","No","No","No","Yes","No","No","Yes",10,6,2,0,0,0,0,0,0,0,0,0,1,2,0
"66-94-31-99",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",6,10,2,0,0,1,2,0,0,0,0,0,0,0,0
"49-37-92-04",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"21-55-58-12",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"12-96-07-43",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"93-06-19-65",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",4,12,0,,,,,,,,,,,,
"11-66-34-17",2,"No","No","No","Yes","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-59-99-19",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",6,12,2,0,0,1,2,0,0,0,0,0,0,0,0
