interview__key,consev_hh,consev_name,consev_typ__1,consev_typ__2,consev_typ__3,consev_typ__4,consev_typ__5,consev_meb,consev_exphh,consev_expcom,consev_cash,consev_fd,consev_fdamt,consev_adben,consev_ad,consev_ben,consev_mt,wld_conft,wld_confl_frequ,wld_dmg__1,wld_dmg__2,wld_dmg__3,wld_dmg__96,wld_dmgcomp,comp_amt
"30-69-73-88","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"72-71-89-86","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"11-04-05-87","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"69-48-65-88","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-22-43-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"92-56-88-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"06-32-94-30","Yes","udzungwa national Park","No","No","Yes","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"30-41-77-21","Yes","Hifadhi ya Mazingira Asilia Uzungwa Scarp","No","No","No","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"59-58-27-54","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"13-48-51-56","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"13-03-04-40","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"Yes",1,"Yes","No","No","No",,
"57-41-31-34",,"",,,,,,,,,,,,,"",,,,,,,,,,
"48-62-05-19","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"76-11-97-07","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"48-19-22-90","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"47-32-69-47","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"77-95-12-00","Yes","Nyerere National Park","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"Yes",4,"Yes","No","No","No",,
"04-93-15-62","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"40-11-92-91","Yes","udzungwa national 7","No","No","No","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"00-61-02-75","Yes","udzungwa","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"Yes",12,"Yes","No","No","No",,
"77-43-51-64","Yes","Udzungwa","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"75-26-65-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-79-59-51","Yes","uzungwa scarp","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"87-16-65-76","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"06-40-10-58","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"40-73-60-05","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"64-68-41-59","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"15-68-91-94","Yes","Bomamzinga","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"26-17-34-04","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-41-72-83","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"29-97-06-38","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"46-55-47-04","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"46-92-45-03","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"77-97-94-83","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"44-20-73-48","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"74-52-06-68","Yes","udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"35-89-93-14","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"39-90-60-06","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-86-47-77","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"61-98-86-86","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"61-87-19-25","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"16-64-40-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-67-33-19","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"14-75-52-28","Yes","Udzungwa","No","No","No","No","Yes","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"72-96-11-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"68-35-97-06","No","",,,,,,,,,,,,,"",,,"Yes",2,"Yes","No","No","No",,
"00-22-25-11","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"03-51-85-17","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"26-31-55-52","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"82-96-57-24","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"98-34-87-15","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-44-39-67","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"73-85-71-84","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"57-10-23-73","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"27-45-94-38","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"07-14-85-97","Yes","udzungwa national Park","No","No","No","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"55-58-44-60","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"54-97-37-44","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"25-51-59-02","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"98-34-54-09","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"69-46-62-21","Yes","udzungwa national Park","No","No","No","No","Yes","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"69-92-29-73","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"37-17-48-58","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"85-72-34-53","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"73-56-72-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"39-00-66-90","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-72-83-96","Yes","Selous","No","No","Yes","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"27-89-15-08","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"38-15-27-24","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"32-53-41-40","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"90-85-65-68","Yes","udzungwa national Park","No","No","No","No","Yes","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"07-04-06-31","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"00-51-21-96","Yes","Udzungwa and Selous","No","No","Yes","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"29-09-67-77","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-57-30-30","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"06-67-52-73","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"63-98-43-96","Yes","Msitu wa waganga","No","No","Yes","No","No","No","Neutral (or no effect)","Positive effect",,,,,"",,,"No",,,,,,,
"95-39-48-28","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"09-57-06-65","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"10-32-71-90","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"91-48-09-94","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-98-55-75","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"60-93-12-22","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"08-84-40-54","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-25-10-78","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"71-72-13-14","Yes","udzungwa","No","No","No","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"03-15-75-14","Yes","Udzungwa","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"44-83-75-40","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"50-57-49-63","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"70-71-45-76","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"60-32-51-97","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-97-46-11","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"57-86-44-24","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"32-33-62-20","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"36-53-13-35","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"84-76-53-05","Yes","Msitu wa waganga","No","No","Yes","No","No","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"43-02-03-01","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"11-80-97-44","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-93-73-76","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"65-71-79-01","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"76-37-92-47","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"70-40-73-54","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"88-42-92-11","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"37-29-80-51","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"50-63-32-01","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"46-39-02-59","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"62-41-43-18","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-20-80-35","Yes","mwalimu  Nyerere conservation area","Yes","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"56-49-64-65","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"56-98-22-95","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"68-55-46-57","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"42-72-39-66","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"92-09-40-22","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"95-71-61-75","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"78-85-83-34","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"88-65-02-29","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"04-34-31-80","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"91-55-85-33","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"40-53-56-12","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"27-46-53-11","Yes","Mkuluza","Yes","No","No","No","No","No","Neutral (or no effect)","Positive effect",,,,,"",,,"Yes",1,"Yes","No","No","No",,
"08-92-74-48","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"59-22-70-12","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"02-60-78-89","Yes","Udzungwa","No","No","No","No","Yes","No","Very positive effect","Very positive effect",,,,,"",,,"No",,,,,,,
"16-17-09-10","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"04-43-83-44","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"35-46-63-78","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"78-47-97-25","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-28-85-33","No","",,,,,,,,,,,,,"",,,"Yes",40,"Yes","No","No","No",,
"37-69-53-39","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"34-87-20-64","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"36-80-61-02","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-69-42-68","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-42-84-32","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"80-28-03-90","No","",,,,,,,,,,,,,"",,,"Yes",1,"Yes","No","No","No",,
"76-65-87-56","Yes","Udzungwa","No","No","No","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"32-43-86-95","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"88-70-65-41","Yes","udzungwa national Park","No","No","Yes","No","Yes","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"76-49-57-67","No","",,,,,,,,,,,,,"",,,"Yes",2,"Yes","No","No","No",,
"79-79-17-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-44-93-49","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"65-67-08-82","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"43-85-20-59","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"11-14-22-98","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"31-06-08-24","No","",,,,,,,,,,,,,"",,,"Yes",352,"Yes","Yes","Yes","No",,
"01-43-23-45","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"45-46-82-37","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"11-87-22-26","Yes","Uzungwa Scarp Nature Forest Reserve","No","No","Yes","No","No","Yes","Neutral (or no effect)","Neutral (or no effect)","No",0,,"No","","Neither","Never","No",,,,,,,
"13-55-89-83","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"34-71-86-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"59-34-02-76","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"94-38-09-90","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"78-25-48-01","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"46-93-32-00","Yes","Bonde la Kilombero","No","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"12-39-85-61","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-05-35-45","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"30-60-59-31","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"47-75-15-04","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-29-56-16","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"35-42-89-22","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"88-29-43-39","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"59-28-36-67","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-03-36-52","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"23-49-64-16","Yes","Maguba","No","No","Yes","No","Yes","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"08-79-12-23","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"26-41-89-58","Yes","Maguba","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"68-77-96-37","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-83-38-94","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"67-08-14-84","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"43-44-83-36","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"97-03-37-68","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"26-04-46-11","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"64-89-33-44","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"09-37-28-22","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"11-87-63-69","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"21-48-73-26","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"95-62-47-68","Yes","I don't know","No","No","Yes","No","No","No","Neutral (or no effect)","Negative effect",,,,,"",,,"No",,,,,,,
"22-57-11-64","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"16-16-37-56","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"90-41-66-63","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-61-37-71","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"51-98-81-10","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-70-80-56","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"61-70-60-57","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-51-95-56","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"51-09-05-08","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"35-94-61-77","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"36-72-98-05","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"40-64-72-16","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"98-62-02-19","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"23-24-36-18","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"88-50-89-00","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"25-45-17-13","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"83-60-66-04","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-14-81-13","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"97-46-80-41","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"65-11-27-59","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"88-74-63-20","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"74-15-98-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-98-64-81","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"79-94-33-31","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"44-47-90-17","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"29-83-03-47","Yes","Maguba","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"50-57-96-51","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"55-37-25-70","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"71-34-06-10","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-06-46-71","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"38-40-25-06","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"01-06-26-91","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"58-64-10-38","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"13-95-57-54","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"47-67-62-28","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"96-80-22-06","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"11-11-66-21","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"62-90-81-91","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"61-58-38-15","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"60-05-03-82","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"53-26-53-30","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"52-64-71-85","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-65-75-92","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"15-48-45-49","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"12-80-86-60","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"79-49-70-48","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"17-50-60-85","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"69-60-70-64","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"50-18-09-61","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"92-88-71-89","Yes","Maguba","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"63-56-49-05","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"35-15-30-36","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"60-45-66-66","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"27-04-54-49","Yes","Igamba","No","No","Yes","No","No","No","Positive effect","Positive effect",,,,,"",,,"No",,,,,,,
"74-33-74-42","Yes","bonde la mto kilombero","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"62-89-56-95","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"22-97-51-26","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"12-39-62-46","Yes","pori la ilolwa","No","No","Yes","No","No","No","Neutral (or no effect)","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"49-65-69-49","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"15-16-01-28","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"12-72-22-77","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"08-25-51-14","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"32-65-79-67","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"19-38-65-61","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"17-45-14-15","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"44-89-53-23","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-93-14-98","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"55-94-46-33","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"34-96-75-45","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"81-41-37-07","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"81-12-37-94","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"90-10-67-97","Yes","I don't know","No","No","Yes","No","No","No","Very negative effect","Very negative effect",,,,,"",,,"No",,,,,,,
"42-77-91-16","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"39-99-71-22","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"63-27-82-21","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"12-57-09-17","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"48-80-14-71","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"20-35-04-67","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"66-80-39-89","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"65-65-92-08","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"28-72-09-15","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"93-50-38-85","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"54-94-37-06","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"18-40-54-13","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"86-74-30-03","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"42-16-79-97","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"40-03-97-68","Yes","Mpepo","No","No","Yes","No","No","No","Negative effect","Negative effect",,,,,"",,,"No",,,,,,,
"29-78-34-46","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"80-80-63-46","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"82-00-06-77","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"39-18-34-69","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"06-74-60-98","Yes","Kilosa Mpepo","No","No","Yes","No","No","No","Negative effect","Neutral (or no effect)",,,,,"",,,"No",,,,,,,
"96-59-50-58","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"31-14-26-53","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
"96-00-21-83","No","",,,,,,,,,,,,,"",,,"No",,,,,,,
