interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"51-80-93-49","Pigs - Boar/Sows/Piglets",1,1,1,0,0,0,0,0,100000
"81-41-75-01","Bulls/Oxen/Steers",5,6,2,0,0,0,0,0,800000
"81-41-75-01","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"81-41-75-01","Chicken - Hens/Layers",20,3,0,0,0,0,17,0,
"47-73-43-68","Chicken - Cocks/Broilers",5,1,0,0,0,0,4,0,
"47-73-43-68","Chicken - Hens/Layers",10,6,0,0,0,0,4,0,
"51-60-71-39","Chicken - Hens/Layers",20,3,0,0,0,0,17,0,
"51-60-71-39","Ducks",0,6,0,0,0,0,0,0,
"10-22-07-48","Goats - He/She/Kids",15,20,0,0,0,0,0,0,
"36-41-17-07","Chicken - Cocks/Broilers",60,43,3,6,0,2,5,3,10000
"52-56-02-56","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"52-56-02-56","Cows/Heifers",1,2,0,0,0,0,0,0,
"32-96-32-91","Pigs - Boar/Sows/Piglets",2,6,0,0,0,0,0,0,
"32-96-32-91","Chicken - Cocks/Broilers",2,4,0,0,0,0,0,0,
"32-96-32-91","Chicken - Hens/Layers",10,6,4,0,0,0,0,0,8000
"54-77-99-69","Ducks",20,10,9,1,0,0,0,0,13000
"25-34-66-08","Chicken - Hens/Layers",6,5,1,0,0,0,0,0,8000
"25-34-66-08","Ducks",4,7,0,0,0,0,0,0,
"16-38-85-69","Bulls/Oxen/Steers",4,2,2,0,0,0,0,0,800000
"16-38-85-69","Cows/Heifers",2,2,0,0,0,0,0,0,
"16-38-85-69","Calves - Males/Females",2,2,0,0,0,0,0,0,
"16-38-85-69","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"16-38-85-69","Chicken - Hens/Layers",6,6,0,0,0,0,0,0,
"87-75-27-62","Pigs - Boar/Sows/Piglets",2,1,1,0,0,0,0,0,120000
"43-76-23-18","Chicken - Hens/Layers",5,7,0,0,0,0,3,0,
"47-55-12-39","Pigs - Boar/Sows/Piglets",0,7,1,0,0,0,0,0,80000
"47-55-12-39","Chicken - Cocks/Broilers",16,5,3,1,0,0,0,7,15000
"47-55-12-39","Chicken - Hens/Layers",5,3,2,0,0,0,0,0,10000
"26-14-45-15","Chicken - Cocks/Broilers",21,2,3,5,0,0,0,11,15000
"26-14-45-15","Chicken - Hens/Layers",24,7,0,2,0,0,0,15,
"92-21-19-80","Pigs - Boar/Sows/Piglets",3,0,3,0,0,0,0,0,200000
"92-21-19-80","Chicken - Cocks/Broilers",1,0,0,1,0,0,0,0,
"92-21-19-80","Chicken - Hens/Layers",3,0,0,0,0,0,3,0,
"69-22-78-98","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"69-22-78-98","Chicken - Hens/Layers",0,18,0,0,0,0,0,0,
"72-81-88-52","Goats - He/She/Kids",7,4,3,0,0,0,0,0,180000
"72-81-88-52","Pigs - Boar/Sows/Piglets",3,0,0,0,0,0,3,0,
"72-81-88-52","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"72-81-88-52","Chicken - Hens/Layers",1,5,0,0,0,0,0,0,
"99-60-35-75","Chicken - Cocks/Broilers",1,1,0,1,0,0,0,0,
"99-60-35-75","Chicken - Hens/Layers",4,9,0,0,0,0,3,3,
"22-09-50-57","Ducks",0,3,0,0,0,0,0,0,
"88-99-86-73","Pigs - Boar/Sows/Piglets",4,0,0,0,0,0,4,0,
"71-42-32-14","Pigs - Boar/Sows/Piglets",10,9,3,0,0,0,3,0,250000
"30-04-61-14","Chicken - Cocks/Broilers",4,0,1,3,0,0,0,0,11000
"30-04-61-14","Chicken - Hens/Layers",5,25,0,0,0,0,0,0,
"67-60-72-31","Pigs - Boar/Sows/Piglets",2,2,0,0,0,0,0,0,
"22-48-15-22","Cows/Heifers",3,3,0,0,0,0,0,0,
"22-48-15-22","Goats - He/She/Kids",6,2,4,0,0,0,0,0,85000
"22-48-15-22","Pigs - Boar/Sows/Piglets",4,18,0,0,0,0,0,0,
"22-48-15-22","Chicken - Hens/Layers",3,25,0,0,0,0,0,0,
"06-04-90-02","Pigs - Boar/Sows/Piglets",5,2,0,0,0,0,3,0,
"06-04-90-02","Chicken - Cocks/Broilers",4,2,2,0,0,0,0,0,8000
"06-04-90-02","Chicken - Hens/Layers",5,3,2,0,0,0,0,0,7000
"89-93-26-33","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"89-93-26-33","Chicken - Cocks/Broilers",5,1,4,3,0,2,0,0,13000
"89-93-26-33","Chicken - Hens/Layers",20,16,0,4,0,2,0,0,
"85-00-63-86","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"85-00-63-86","Chicken - Hens/Layers",1,0,0,0,0,0,0,0,
"76-24-30-21","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"76-24-30-21","Chicken - Hens/Layers",4,8,0,0,0,0,0,0,
"56-71-52-33","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"56-71-52-33","Chicken - Hens/Layers",2,2,0,0,0,0,0,0,
"98-24-74-63","Bulls/Oxen/Steers",3,3,0,0,0,0,0,0,
"98-24-74-63","Cows/Heifers",2,2,0,0,0,0,0,0,
"98-24-74-63","Goats - He/She/Kids",2,5,0,0,0,0,0,0,
"98-24-74-63","Pigs - Boar/Sows/Piglets",1,5,1,0,0,0,0,0,150000
"98-24-74-63","Ducks",2,4,0,0,0,0,0,0,
"33-63-66-85","Pigs - Boar/Sows/Piglets",2,10,0,0,0,0,0,0,
"33-63-66-85","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"33-63-66-85","Chicken - Hens/Layers",0,5,0,0,0,0,0,0,
"33-63-66-85","Ducks",7,25,0,0,0,0,0,0,
"36-81-79-37","Chicken - Cocks/Broilers",8,8,0,0,0,0,0,0,
"36-81-79-37","Chicken - Hens/Layers",6,0,0,0,0,0,0,0,
"00-67-21-61","Chicken - Cocks/Broilers",3,9,1,1,0,0,0,0,25000
"00-67-21-61","Chicken - Hens/Layers",12,17,3,5,0,1,3,0,16000
"51-87-88-69","Chicken - Cocks/Broilers",3,2,3,0,0,0,0,0,14000
"51-87-88-69","Chicken - Hens/Layers",4,17,0,0,0,0,0,5,
"51-87-88-69","Other➡️specify",20,12,0,3,0,14,0,0,
"00-01-36-74","Chicken - Hens/Layers",3,2,0,0,0,0,1,0,
"07-23-47-52","Chicken - Cocks/Broilers",9,3,0,0,0,0,6,0,
"07-23-47-52","Chicken - Hens/Layers",10,6,0,0,0,0,4,0,
"23-53-17-58","Chicken - Cocks/Broilers",30,4,12,5,0,0,10,0,15000
"23-53-17-58","Chicken - Hens/Layers",25,5,6,4,0,0,8,7,12000
"23-53-17-58","Ducks",40,30,8,2,0,0,0,0,10000
"66-23-65-75","Pigs - Boar/Sows/Piglets",4,2,0,0,0,0,0,0,
"66-23-65-75","Chicken - Cocks/Broilers",2,0,0,0,0,0,2,0,
"66-23-65-75","Chicken - Hens/Layers",2,0,0,0,0,0,2,0,
"34-33-60-75","Pigs - Boar/Sows/Piglets",4,2,2,0,0,0,0,0,130000
"85-43-64-12","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"49-71-84-27","Chicken - Cocks/Broilers",5,4,0,0,0,0,5,0,
"49-71-84-27","Chicken - Hens/Layers",10,18,0,2,0,0,13,0,
"62-50-68-38","Cows/Heifers",6,4,0,0,0,0,2,0,
"62-50-68-38","Calves - Males/Females",2,2,0,0,0,0,0,0,
"62-50-68-38","Goats - He/She/Kids",2,2,0,0,0,0,0,0,
"62-50-68-38","Pigs - Boar/Sows/Piglets",4,4,0,0,0,0,0,0,
"62-50-68-38","Chicken - Cocks/Broilers",5,1,0,4,0,0,0,0,
"62-50-68-38","Chicken - Hens/Layers",15,6,9,0,0,0,0,0,10000
"70-31-22-22","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"94-42-67-72","Chicken - Cocks/Broilers",10,2,0,2,0,2,0,4,
"94-42-67-72","Chicken - Hens/Layers",13,5,2,1,0,1,2,3,9000
"44-03-12-81","Chicken - Hens/Layers",10,7,0,0,0,0,5,0,
"42-85-59-02","Pigs - Boar/Sows/Piglets",3,1,2,0,0,0,0,0,250000
"02-53-80-77","Cows/Heifers",0,2,0,0,0,0,0,0,
"02-53-80-77","Goats - He/She/Kids",3,5,0,0,0,0,0,0,
"02-53-80-77","Pigs - Boar/Sows/Piglets",11,1,10,0,0,0,0,0,50000
"02-53-80-77","Chicken - Hens/Layers",18,2,0,0,0,0,16,0,
"50-80-96-28","Cows/Heifers",37,446,6,0,0,0,11,2,250000
"50-80-96-28","Chicken - Hens/Layers",50,40,0,10,0,0,30,0,
"11-91-04-75","Pigs - Boar/Sows/Piglets",0,2,0,0,0,0,0,0,
"11-91-04-75","Chicken - Cocks/Broilers",1,1,1,0,0,0,0,0,10000
"11-91-04-75","Chicken - Hens/Layers",6,15,3,2,0,4,0,0,8000
"11-91-04-75","Ducks",0,11,0,0,0,0,0,0,
"25-18-28-61","Pigs - Boar/Sows/Piglets",1,1,1,0,0,0,0,0,130000
"25-18-28-61","Chicken - Cocks/Broilers",2,2,0,2,0,0,0,0,
"25-18-28-61","Chicken - Hens/Layers",15,8,2,2,0,0,8,0,9000
"59-58-64-54","Pigs - Boar/Sows/Piglets",0,0,1,0,0,0,0,0,90000
"59-58-64-54","Chicken - Cocks/Broilers",3,1,1,0,0,0,0,0,9000
"59-58-64-54","Chicken - Hens/Layers",5,3,0,1,0,0,0,0,
"68-47-48-14","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"68-47-48-14","Chicken - Hens/Layers",15,2,3,2,0,0,10,0,7000
"68-47-48-14","Ducks",10,7,3,0,0,0,0,0,10000
"64-84-94-47","Chicken - Cocks/Broilers",23,12,4,2,0,1,0,4,10000
"64-84-94-47","Ducks",21,8,0,1,0,0,12,0,
"89-64-71-91","Chicken - Cocks/Broilers",2,0,0,0,0,0,2,6,
"89-64-71-91","Chicken - Hens/Layers",8,9,0,0,0,0,8,0,
"81-55-77-74","Chicken - Cocks/Broilers",12,2,0,1,0,1,8,0,
"81-55-77-74","Chicken - Hens/Layers",15,3,4,0,0,0,10,0,10000
"89-73-28-02","Chicken - Cocks/Broilers",6,3,0,3,0,0,0,0,
"89-73-28-02","Chicken - Hens/Layers",10,8,0,1,0,0,1,0,
"14-55-50-79","Chicken - Cocks/Broilers",3,3,0,1,0,0,4,0,
"14-55-50-79","Chicken - Hens/Layers",6,2,2,2,0,0,4,0,8000
"60-36-21-40","Cows/Heifers",12,7,5,0,0,0,0,0,250000
"60-36-21-40","Pigs - Boar/Sows/Piglets",4,1,3,0,0,0,0,0,350000
"60-36-21-40","Chicken - Cocks/Broilers",7,2,0,0,0,0,5,0,
"60-36-21-40","Chicken - Hens/Layers",18,8,0,0,0,0,10,0,
"80-36-08-51","Ducks",0,1,0,0,0,0,0,0,
"73-98-72-78","Chicken - Cocks/Broilers",8,3,2,1,0,0,0,2,10000
"73-98-72-78","Chicken - Hens/Layers",12,5,0,0,0,0,4,3,
"48-58-14-95","Cows/Heifers",17,38,3,0,0,0,0,0,400000
"48-58-14-95","Goats - He/She/Kids",24,80,10,0,0,0,4,3,70000
"48-58-14-95","Sheep - Rams/Ewes/Lambs",21,30,5,0,0,0,3,2,50000
"48-58-14-95","Chicken - Hens/Layers",5,1,4,0,0,0,0,0,15000
"08-00-46-02","Chicken - Cocks/Broilers",8,5,0,0,0,0,3,0,
"45-96-62-88","Chicken - Cocks/Broilers",5,2,2,1,1,0,3,0,12000
"45-96-62-88","Chicken - Hens/Layers",8,5,2,0,0,0,1,6,9000
"58-44-41-63","Pigs - Boar/Sows/Piglets",3,2,5,0,0,0,0,0,70000
"29-24-40-33","Chicken - Cocks/Broilers",3,9,0,0,0,0,0,0,
"29-24-40-33","Chicken - Hens/Layers",1,3,0,0,0,0,0,0,
"64-42-73-18","Chicken - Cocks/Broilers",4,1,0,0,0,0,3,0,
"64-42-73-18","Chicken - Hens/Layers",10,3,0,0,0,0,7,0,
"56-97-76-00","Cows/Heifers",1,1,0,0,0,0,0,0,
"56-97-76-00","Calves - Males/Females",2,2,0,0,0,0,0,0,
"56-97-76-00","Pigs - Boar/Sows/Piglets",4,2,2,0,0,0,0,0,100000
"56-97-76-00","Chicken - Cocks/Broilers",3,1,1,1,0,0,0,0,15000
"56-97-76-00","Chicken - Hens/Layers",7,7,0,0,0,0,0,0,
"03-58-95-42","Chicken - Cocks/Broilers",4,1,3,0,0,0,0,0,15000
"03-58-95-42","Chicken - Hens/Layers",7,7,0,0,0,0,0,0,
"15-23-04-89","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"15-23-04-89","Cows/Heifers",6,6,0,0,0,0,0,0,
"15-23-04-89","Pigs - Boar/Sows/Piglets",1,1,0,0,0,0,0,0,
"15-23-04-89","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"15-23-04-89","Chicken - Hens/Layers",9,8,0,1,0,0,0,0,
"51-35-95-32","Chicken - Cocks/Broilers",10,3,0,1,0,0,5,0,
"51-35-95-32","Chicken - Hens/Layers",100,20,0,0,0,0,80,0,
"45-15-07-99","Chicken - Cocks/Broilers",5,3,0,0,0,0,2,0,
"45-15-07-99","Chicken - Hens/Layers",15,10,0,0,0,0,5,0,
"59-16-11-16","Goats - He/She/Kids",1,1,0,0,0,0,0,0,
"59-16-11-16","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"59-16-11-16","Chicken - Hens/Layers",20,10,4,4,0,0,2,0,10000
"59-16-11-16","Dove /Pigeon",20,10,0,0,0,0,10,0,
"78-92-27-80","Pigs - Boar/Sows/Piglets",1,1,1,0,0,0,0,0,250000
"24-78-22-03","Pigs - Boar/Sows/Piglets",2,0,0,0,0,0,4,0,
"24-78-22-03","Chicken - Cocks/Broilers",8,0,0,0,0,0,10,0,
"24-78-22-03","Chicken - Hens/Layers",6,0,0,0,0,0,14,0,
"61-90-23-18","Goats - He/She/Kids",100,57,9,7,0,0,11,0,55000
"61-90-23-18","Sheep - Rams/Ewes/Lambs",9,17,3,0,0,0,1,0,60000
"61-90-23-18","Chicken - Cocks/Broilers",7,4,2,1,0,0,0,0,10000
"61-90-23-18","Chicken - Hens/Layers",15,16,2,2,0,0,0,0,10000
"36-41-14-75","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"36-41-14-75","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"15-24-20-62","Pigs - Boar/Sows/Piglets",3,2,1,0,0,0,0,0,200000
"15-24-20-62","Chicken - Cocks/Broilers",5,1,4,0,0,0,0,0,15000
"15-24-20-62","Chicken - Hens/Layers",4,3,1,0,0,0,0,0,12000
"13-30-97-65","Cows/Heifers",0,6,0,0,0,0,0,0,
"13-30-97-65","Chicken - Cocks/Broilers",8,2,0,4,0,0,2,0,
"13-30-97-65","Chicken - Hens/Layers",16,2,0,0,0,0,12,2,
"13-30-97-65","Ducks",0,4,0,0,0,0,0,0,
"62-39-49-91","Chicken - Cocks/Broilers",18,3,0,8,0,0,0,0,
"62-39-49-91","Chicken - Hens/Layers",34,13,0,2,0,0,0,0,
"37-93-31-47","Chicken - Cocks/Broilers",7,1,2,0,0,0,4,20,12000
"37-93-31-47","Chicken - Hens/Layers",10,3,3,0,0,0,4,0,7000
"41-29-34-43","Chicken - Cocks/Broilers",4,2,2,0,0,0,0,0,15000
"41-29-34-43","Chicken - Hens/Layers",35,23,0,2,0,1,10,5,
"85-94-51-81","Chicken - Cocks/Broilers",22,2,3,6,0,0,5,0,10000
"85-94-51-81","Chicken - Hens/Layers",30,6,3,2,0,0,12,3,6000
"78-15-69-36","Chicken - Cocks/Broilers",2,0,0,0,0,0,2,0,
"78-15-69-36","Chicken - Hens/Layers",13,8,0,0,0,0,5,0,
"53-49-72-57","Pigs - Boar/Sows/Piglets",2,0,0,0,0,0,2,0,
"53-49-72-57","Chicken - Cocks/Broilers",15,2,0,5,0,0,4,0,
"53-49-72-57","Chicken - Hens/Layers",60,17,0,2,0,0,30,0,
"66-30-66-08","Chicken - Hens/Layers",40,4,1,1,0,0,30,0,10000
"36-62-86-65","Pigs - Boar/Sows/Piglets",3,0,0,0,0,0,3,0,
"64-59-07-31","Chicken - Cocks/Broilers",2,1,1,0,0,0,0,0,15000
"64-59-07-31","Chicken - Hens/Layers",6,6,0,0,0,0,0,0,
"78-03-04-37","Chicken - Cocks/Broilers",10,2,8,0,0,0,0,0,10000
"78-03-04-37","Chicken - Hens/Layers",10,7,3,0,0,0,0,0,10000
"56-24-05-48","Chicken - Cocks/Broilers",37,10,3,0,0,1,18,5,8000
"53-23-20-20","Chicken - Hens/Layers",10,6,10,2,0,0,0,0,10000
"37-95-25-26","Pigs - Boar/Sows/Piglets",1,1,0,0,0,0,0,0,
"37-95-25-26","Chicken - Hens/Layers",45,36,8,3,0,0,0,0,12000
"16-25-25-05","Chicken - Cocks/Broilers",3,1,0,0,0,0,2,0,
"16-25-25-05","Chicken - Hens/Layers",9,3,0,0,0,0,6,0,
"61-27-42-98","Chicken - Hens/Layers",35,40,5,2,0,2,0,10,10000
"47-23-15-41","Chicken - Cocks/Broilers",16,3,5,2,0,0,6,0,15000
"47-23-15-41","Chicken - Hens/Layers",11,5,3,0,0,0,3,0,9000
"93-76-84-35","Pigs - Boar/Sows/Piglets",1,0,1,0,0,0,0,0,100000
"44-86-19-68","Ducks",30,17,5,1,1,1,0,8,10000
"99-24-36-43","Pigs - Boar/Sows/Piglets",2,2,0,0,0,0,0,0,
"18-82-63-90","Pigs - Boar/Sows/Piglets",3,1,3,0,0,0,0,0,250000
"18-82-63-90","Chicken - Cocks/Broilers",7,1,6,0,0,0,0,0,15000
"18-82-63-90","Chicken - Hens/Layers",10,20,5,2,0,0,0,3,10000
"38-84-93-57","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"38-84-93-57","Cows/Heifers",2,4,0,0,0,0,0,0,
"38-84-93-57","Calves - Males/Females",0,1,0,0,0,0,0,0,
"38-84-93-57","Goats - He/She/Kids",15,30,1,2,0,0,0,0,30000
"38-84-93-57","Chicken - Cocks/Broilers",6,3,0,3,0,0,0,0,
"38-84-93-57","Chicken - Hens/Layers",5,22,0,3,0,0,0,0,
"38-84-93-57","Ducks",6,20,5,2,0,0,0,0,15000
"50-08-65-68","Chicken - Cocks/Broilers",7,2,5,0,0,0,0,0,15000
"50-08-65-68","Chicken - Hens/Layers",8,6,2,0,0,0,0,0,10000
"52-85-47-82","Pigs - Boar/Sows/Piglets",6,0,0,0,0,0,6,0,
"52-85-47-82","Chicken - Hens/Layers",100,0,0,0,0,0,70,30,
"19-35-88-74","Chicken - Cocks/Broilers",0,2,0,0,0,0,0,0,
"19-35-88-74","Chicken - Hens/Layers",7,2,0,0,0,0,5,0,
"74-51-37-03","Pigs - Boar/Sows/Piglets",5,1,0,0,0,0,4,0,
"74-51-37-03","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"74-51-37-03","Chicken - Hens/Layers",12,4,0,0,0,0,8,0,
"75-11-11-88","Chicken - Hens/Layers",12,10,2,6,0,0,5,2,8000
"22-78-28-40","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"22-78-28-40","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"25-98-64-43","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"25-98-64-43","Chicken - Hens/Layers",8,5,8,0,0,0,0,0,8000
"56-29-47-60","Pigs - Boar/Sows/Piglets",2,1,1,0,0,0,0,0,150000
"82-22-01-30","Chicken - Cocks/Broilers",6,1,5,0,0,0,0,0,14000
"82-22-01-30","Chicken - Hens/Layers",20,8,12,0,0,0,0,0,6000
"15-47-66-05","Chicken - Cocks/Broilers",12,2,0,0,0,0,10,0,
"15-47-66-05","Chicken - Hens/Layers",10,12,1,2,0,1,5,0,7000
"04-89-61-71","Chicken - Cocks/Broilers",1,2,0,0,0,0,0,0,
"04-89-61-71","Chicken - Hens/Layers",3,3,0,0,0,0,0,9,
"58-73-17-40","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"58-73-17-40","Chicken - Hens/Layers",280,55,50,15,0,0,0,0,5000
"40-67-36-34","Pigs - Boar/Sows/Piglets",1,1,0,0,0,0,0,0,
"40-67-36-34","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"40-67-36-34","Chicken - Hens/Layers",10,7,0,0,0,0,0,3,
"76-04-73-59","Chicken - Hens/Layers",20,16,5,5,0,4,8,0,8000
"84-25-35-86","Pigs - Boar/Sows/Piglets",1,1,1,0,0,0,0,0,125000
"84-25-35-86","Chicken - Hens/Layers",11,7,7,3,0,0,8,0,10000
"50-37-18-88","Chicken - Cocks/Broilers",4,1,0,0,0,0,3,0,
"50-37-18-88","Chicken - Hens/Layers",20,3,0,0,0,0,17,0,
"62-42-00-50","Bulls/Oxen/Steers",6,8,0,0,0,0,0,0,
"62-42-00-50","Cows/Heifers",30,30,0,0,0,0,0,0,
"62-42-00-50","Calves - Males/Females",13,13,0,0,0,0,0,0,
"62-42-00-50","Chicken - Cocks/Broilers",1,0,1,0,0,0,0,0,15000
"62-42-00-50","Chicken - Hens/Layers",8,8,0,0,0,0,0,0,
"84-84-86-66","Pigs - Boar/Sows/Piglets",2,0,2,0,0,0,0,0,260000
"53-27-67-24","Cows/Heifers",44,34,4,1,0,1,9,4,900000
"53-27-67-24","Goats - He/She/Kids",24,12,0,3,6,0,5,4,
"53-27-67-24","Chicken - Cocks/Broilers",26,29,10,10,2,3,3,0,10000
"53-27-67-24","Chicken - Hens/Layers",52,6,20,10,0,5,8,0,90000
"28-72-52-28","Chicken - Cocks/Broilers",5,1,4,0,0,0,0,0,10000
"28-72-52-28","Chicken - Hens/Layers",5,5,0,0,0,0,0,0,
"89-15-58-91","Chicken - Cocks/Broilers",2,6,0,1,0,0,0,0,
"89-15-58-91","Chicken - Hens/Layers",5,16,0,2,0,0,0,0,
"57-65-92-31","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"57-65-92-31","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"86-17-31-91","Pigs - Boar/Sows/Piglets",2,1,1,0,0,0,0,0,300000
"86-17-31-91","Chicken - Cocks/Broilers",4,2,2,0,0,0,0,0,15000
"86-17-31-91","Chicken - Hens/Layers",8,6,0,2,0,0,0,0,
"86-17-31-91","Other➡️specify",0,5,0,0,0,0,0,0,
"24-72-79-56","Chicken - Hens/Layers",10,17,7,5,0,0,8,0,15000
"24-72-79-56","Ducks",20,19,7,2,0,0,9,0,18000
"65-86-13-71","Chicken - Cocks/Broilers",3,1,2,1,0,0,0,0,15000
"65-86-13-71","Chicken - Hens/Layers",15,18,3,2,0,0,0,0,10000
"65-86-13-71","Ducks",13,9,2,2,0,0,0,0,20000
"47-19-77-59","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"47-19-77-59","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"87-95-06-00","Bulls/Oxen/Steers",3,2,1,0,0,0,0,0,400000
"87-95-06-00","Cows/Heifers",11,11,0,0,0,0,0,0,
"87-95-06-00","Calves - Males/Females",5,5,0,0,0,0,0,0,
"87-95-06-00","Goats - He/She/Kids",15,15,0,0,0,0,0,0,
"87-95-06-00","Chicken - Cocks/Broilers",5,3,2,0,0,0,0,0,10000
"87-95-06-00","Chicken - Hens/Layers",5,8,0,0,0,0,0,0,
"27-03-96-63","Chicken - Cocks/Broilers",5,2,2,1,0,0,0,0,16000
"27-03-96-63","Chicken - Hens/Layers",27,11,0,0,0,0,16,0,
"43-65-32-18","Calves - Males/Females",21,6,3,1,0,0,0,0,800000
"43-65-32-18","Goats - He/She/Kids",13,8,3,4,0,0,0,0,70000
"20-11-50-00","Chicken - Hens/Layers",12,5,0,0,0,0,7,0,
"93-65-33-33","Chicken - Cocks/Broilers",33,16,17,0,0,0,0,0,20000
"93-65-33-33","Chicken - Hens/Layers",40,38,0,2,0,0,0,0,
"35-33-01-98","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"35-33-01-98","Chicken - Hens/Layers",11,2,0,0,0,0,9,0,
"52-85-83-28","Cows/Heifers",2,2,0,0,0,0,0,0,
"52-85-83-28","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"52-85-83-28","Chicken - Hens/Layers",8,13,0,0,0,0,0,0,
"29-73-97-20","Chicken - Hens/Layers",16,18,0,3,0,0,0,0,
"28-16-54-68","Chicken - Cocks/Broilers",100,96,5,58,0,0,15,0,10000
"44-25-43-31","Chicken - Cocks/Broilers",4,2,0,0,0,0,2,0,
"44-25-43-31","Chicken - Hens/Layers",20,18,0,0,0,0,2,0,
"41-54-65-45","Goats - He/She/Kids",20,20,0,4,1,1,4,0,
"14-43-79-24","Chicken - Hens/Layers",1,18,5,3,0,0,0,0,15000
"46-95-07-61","Pigs - Boar/Sows/Piglets",15,0,0,0,0,0,0,0,
"46-95-07-61","Chicken - Cocks/Broilers",4,4,0,0,0,0,0,0,
"46-95-07-61","Chicken - Hens/Layers",6,6,0,0,0,0,0,0,
"97-29-47-65","Chicken - Hens/Layers",1,3,0,0,0,0,0,0,
"50-63-58-49","Pigs - Boar/Sows/Piglets",20,3,8,0,0,0,9,0,30000
"50-63-58-49","Chicken - Cocks/Broilers",3,1,0,0,0,0,2,0,
"50-63-58-49","Chicken - Hens/Layers",15,13,0,0,0,0,2,0,
"37-89-69-52","Chicken - Cocks/Broilers",3,0,0,0,0,0,3,0,
"37-89-69-52","Chicken - Hens/Layers",6,0,0,0,0,0,0,0,
"02-51-86-61","Chicken - Hens/Layers",2,0,0,0,0,0,2,0,
"18-39-49-03","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"18-39-49-03","Chicken - Hens/Layers",2,2,0,0,0,0,0,0,
"64-03-84-99","Chicken - Cocks/Broilers",0,4,0,0,0,0,0,0,
"64-03-84-99","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"49-82-95-52","Ducks",32,14,15,6,0,9,0,8,30000
"30-40-96-29","Chicken - Hens/Layers",3,10,0,2,0,0,0,0,
"51-50-93-36","Pigs - Boar/Sows/Piglets",17,0,17,0,0,0,0,0,200000
"51-50-93-36","Chicken - Cocks/Broilers",15,3,4,2,0,0,6,0,12000
"51-50-93-36","Chicken - Hens/Layers",40,12,8,6,0,0,9,5,8000
"90-76-57-66","Chicken - Hens/Layers",4,4,0,0,0,0,0,0,
"98-67-98-63","Dove /Pigeon",16,8,0,5,0,0,8,0,
"37-84-88-65","Chicken - Cocks/Broilers",0,2,0,0,0,0,0,0,
"37-84-88-65","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"53-19-96-03","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"53-19-96-03","Chicken - Hens/Layers",4,14,0,0,0,1,0,0,
"83-97-00-24","Chicken - Cocks/Broilers",2,0,0,0,0,0,2,0,
"83-97-00-24","Chicken - Hens/Layers",10,6,0,2,0,0,0,0,
"92-29-31-08","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"92-29-31-08","Chicken - Hens/Layers",5,5,0,0,0,0,0,0,
"17-42-40-28","Chicken - Cocks/Broilers",9,3,6,0,0,0,0,0,15000
"17-42-40-28","Chicken - Hens/Layers",7,7,0,0,0,0,0,0,
"19-29-74-86","Chicken - Cocks/Broilers",4,0,2,0,0,0,0,0,15000
"19-29-74-86","Chicken - Hens/Layers",16,2,0,4,0,0,6,0,
"19-29-74-86","Dove /Pigeon",0,7,0,0,0,0,0,0,
