interview__key,r_members__id,r_child__id,ed03asp,asocp01,youth_child_tofarm
"46-78-87-50",2,5,"University level","Teacher","Very likely"
"46-78-87-50",2,6,"University level","Accountant","Very likely"
"82-64-50-66",1,5,"University level","Doctor","Maybe, maybe not"
"82-64-50-66",2,5,"University level","Nurse","Unlikely"
"46-02-32-25",1,3,"University level","Teacher","Unlikely"
"46-02-32-25",1,4,"University level","Teacher","Unlikely"
"46-02-32-25",1,5,"University level","Nurse","Unlikely"
"46-02-32-25",1,6,"University level","Nurse","Unlikely"
"51-99-40-78",1,2,"College","Teacher","Very likely"
"51-99-40-78",1,3,"College","Nurse","Very likely"
"45-83-32-93",1,3,"Form 4","Teacher","Likely"
"45-83-32-93",2,3,"University level","Doctor","Likely"
"33-22-63-71",1,3,"University level","Doctor","Likely"
"33-22-63-71",1,4,"University level","Doctor","Unlikely"
"33-22-63-71",2,3,"University level","Doctor","Likely"
"33-22-63-71",2,4,"University level","Doctor","Unlikely"
"95-96-92-75",1,4,"University level","Doctor","Maybe, maybe not"
"95-96-92-75",1,5,"University level","Teacher","Maybe, maybe not"
"19-37-18-76",1,5,"Form 6","Teacher","Very unlikely"
"19-37-18-76",1,6,"Form 4","Nurse","Very unlikely"
"19-37-18-76",1,7,"College","Teacher","Very unlikely"
"19-37-18-76",1,8,"College","Doctor","Very unlikely"
"74-28-59-17",1,5,"University level","Doctor","Likely"
"74-28-59-17",1,6,"University level","Doctor","Likely"
"74-28-59-17",2,5,"University level","Doctor","Likely"
"74-28-59-17",2,6,"University level","Teacher","Likely"
"03-43-60-42",1,3,"University level","Nurse","Very unlikely"
"03-43-60-42",1,4,"No formal education","Teacher","Very unlikely"
"58-75-54-61",1,6,"University level","Teacher","Very unlikely"
"58-75-54-61",1,7,"University level","Nurse","Very unlikely"
"58-75-54-61",1,8,"University level","Nurse","Very unlikely"
"58-75-54-61",1,9,"University level","Doctor","Very unlikely"
"58-75-54-61",4,6,"University level","Nurse","Likely"
"58-75-54-61",4,7,"University level","Teacher","Likely"
"58-75-54-61",4,8,"University level","Teacher","Likely"
"58-75-54-61",4,9,"University level","Teacher","Likely"
"76-49-10-53",1,5,"University level","Doctor","Very unlikely"
"76-49-10-53",1,6,"University level","Teacher","Very unlikely"
"76-49-10-53",1,7,"University level","Police","Very unlikely"
"76-49-10-53",2,5,"University level","Doctor","Very unlikely"
"76-49-10-53",2,6,"University level","Lawyer","Very unlikely"
"76-49-10-53",2,7,"University level","Politics","Likely"
"76-59-40-83",1,5,"College","President","Likely"
"51-80-93-49",1,3,"University level","Teacher","Likely"
"81-41-75-01",2,8,"University level","Nurse","Very unlikely"
"81-41-75-01",3,8,"University level","Teacher","Very unlikely"
"76-68-21-05",1,4,"University level","Teacher","Likely"
"76-68-21-05",1,5,"University level","Karani","Likely"
"76-68-21-05",2,4,"University level","Nurse","Likely"
"76-68-21-05",2,5,"University level","Teacher","Likely"
"47-73-43-68",1,5,"University level","Government worker","Very likely"
"47-73-43-68",1,6,"University level","Government worker","Maybe, maybe not"
"47-73-43-68",2,5,"Form 6","Teacher","Very unlikely"
"47-73-43-68",2,6,"Form 6","Teacher","Very unlikely"
"10-22-07-48",1,4,"University level","Engineer","Maybe, maybe not"
"10-22-07-48",2,4,"University level","Teacher","Maybe, maybe not"
"52-56-02-56",2,9,"College","Teacher","Likely"
"52-56-02-56",2,10,"College","Teacher","Likely"
"52-56-02-56",2,11,"College","Teacher","Likely"
"52-56-02-56",2,12,"University level","Nurse","Likely"
"32-96-32-91",1,3,"University level","Doctor","Very unlikely"
"32-96-32-91",1,4,"University level","Government leader","Very unlikely"
"32-96-32-91",1,5,"University level","Soldier","Very unlikely"
"10-69-04-21",1,5,"University level","Journalist","Maybe, maybe not"
"10-69-04-21",1,7,"University level","Engineer","Maybe, maybe not"
"10-69-04-21",1,8,"University level","Lawyer","Likely"
"10-69-04-21",2,5,"University level","Nurse","Likely"
"10-69-04-21",2,7,"University level","Teacher","Maybe, maybe not"
"10-69-04-21",2,8,"University level","Doctor","Maybe, maybe not"
"29-70-97-81",1,5,"University level","Teacher","Likely"
"29-70-97-81",1,6,"University level","Doctor","Likely"
"29-70-97-81",1,7,"University level","Teacher","Likely"
"29-70-97-81",2,5,"University level","Driver","Very likely"
"29-70-97-81",2,6,"University level","Nurse","Very likely"
"29-70-97-81",2,7,"University level","Teacher","Very likely"
"03-56-68-20",1,2,"University level","Doctor","Likely"
"03-56-68-20",1,3,"College","Nurse","Very likely"
"47-55-12-39",1,6,"University level","Teacher","Very likely"
"47-55-12-39",2,6,"University level","Teacher","Very unlikely"
"26-14-45-15",1,3,"University level","Doctor","Likely"
"26-14-45-15",1,4,"University level","Lawyer","Likely"
"26-14-45-15",2,3,"University level","Teacher","Likely"
"26-14-45-15",2,4,"University level","Pilot","Very unlikely"
"92-21-19-80",1,4,"University level","Lawyer","Likely"
"92-21-19-80",1,5,"Form 6","Nurse","Likely"
"92-21-19-80",1,6,"Form 6","Traffic","Likely"
"92-21-19-80",2,4,"University level","Teacher","Maybe, maybe not"
"92-21-19-80",2,5,"University level","Lawyer","Maybe, maybe not"
"92-21-19-80",2,6,"College","Nurse","Maybe, maybe not"
"69-22-78-98",1,5,"University level","Member of parliament (politician)","Maybe, maybe not"
"69-22-78-98",1,6,"University level","Nurse","Likely"
"69-22-78-98",1,7,"College","Joining national defence force (army)","Very likely"
"69-22-78-98",1,8,"Form 4","Joining army","Very likely"
"69-22-78-98",2,5,"University level","Civil engineering","Very likely"
"69-22-78-98",2,6,"University level","Teacher","Likely"
"69-22-78-98",2,7,"University level","Researchers","Very likely"
"69-22-78-98",2,8,"University level","Teacher","Likely"
"72-81-88-52",1,4,"University level","Doctor","Maybe, maybe not"
"22-09-50-57",1,6,"University level","Doctor","Likely"
"22-09-50-57",2,6,"University level","Nurse","Likely"
"71-42-32-14",1,3,"University level","Doctor","Likely"
"71-42-32-14",1,4,"University level","Lawyer","Likely"
"71-42-32-14",1,5,"University level","Footballer","Likely"
"71-42-32-14",2,3,"College","Doctor","Likely"
"71-42-32-14",2,4,"College","Teacher","Likely"
"71-42-32-14",2,5,"University level","Government  worker","Likely"
"32-10-01-18",1,3,"University level","Civil engineering","Likely"
"32-10-01-18",1,4,"University level","Teacher","Very likely"
"32-10-01-18",2,3,"University level","Medical doctor","Very likely"
"32-10-01-18",2,4,"Post graduate university level","Lecturer","Very likely"
"22-48-15-22",1,4,"University level","Nurse","Maybe, maybe not"
"22-48-15-22",1,5,"University level","Nurse","Maybe, maybe not"
"22-48-15-22",2,4,"University level","Journalist","Likely"
"22-48-15-22",2,5,"University level","Banker","Likely"
"06-04-90-02",1,4,"University level","Doctor","Very unlikely"
"06-04-90-02",1,5,"University level","Teacher","Very unlikely"
"06-04-90-02",1,6,"University level","Engineer","Very unlikely"
"06-04-90-02",2,4,"University level","Pilot","Very unlikely"
"06-04-90-02",2,5,"University level","Doctor","Very unlikely"
"06-04-90-02",2,6,"University level","Teacher","Very unlikely"
"16-51-24-24",1,4,"University level","A business woman","Likely"
"16-51-24-24",1,5,"University level","Doctor","Likely"
"16-51-24-24",2,4,"University level","Nurse","Likely"
"16-51-24-24",2,5,"University level","Teacher","Likely"
"85-00-63-86",1,4,"University level","Doctor","Very likely"
"85-00-63-86",2,4,"University level","Doctor","Maybe, maybe not"
"24-74-06-95",1,5,"University level","Doctor","Likely"
"24-74-06-95",2,5,"University level","Doctor","Likely"
"76-24-30-21",2,3,"University level","Accountant","Unlikely"
"76-24-30-21",2,4,"University level","Nurse","Unlikely"
"76-24-30-21",2,5,"University level","Teacher","Unlikely"
"76-24-30-21",2,6,"University level","Building constructor","Unlikely"
"27-56-82-36",1,3,"College","Teacher","Likely"
"98-24-74-63",1,5,"University level","Teacher","Likely"
"98-24-74-63",2,5,"University level","Teacher","Unlikely"
"33-63-66-85",1,5,"University level","Police officer","Likely"
"33-63-66-85",2,5,"University level","Parliamentarian","Likely"
"36-81-79-37",1,3,"University level","Nurse","Very unlikely"
"36-81-79-37",2,3,"University level","Rural development officer","Very unlikely"
"37-22-37-99",1,3,"University level","Doctor","Unlikely"
"37-22-37-99",1,4,"College","Teacher","Very unlikely"
"37-22-37-99",1,5,"Form 4","Farmer","Very likely"
"00-01-36-74",1,4,"University level","Lawyer","Very unlikely"
"07-42-94-81",1,4,"College","Teacher","Likely"
"23-53-17-58",1,4,"University level","Doctor","Very likely"
"23-53-17-58",1,5,"University level","Doctor","Very likely"
"23-53-17-58",2,4,"University level","Nurse","Very unlikely"
"23-53-17-58",2,5,"University level","Engineer","Very unlikely"
"36-44-48-22",1,2,"University level","Doctor","Likely"
"36-44-48-22",1,3,"University level","Doctor","Maybe, maybe not"
"94-52-36-12",2,5,"University level","Businessman","Likely"
"94-52-36-12",2,6,"University level","Soldier","Likely"
"85-43-64-12",1,6,"University level","Nurse","Unlikely"
"48-73-27-78",1,2,"College","Teacher","Very unlikely"
"48-73-27-78",1,3,"University level","Medical doctor","Very unlikely"
"95-30-04-02",1,3,"University level","Any government job","Very unlikely"
"95-30-04-02",2,3,"University level","Teacher","Very unlikely"
"92-70-85-41",1,4,"University level","Doctor","Likely"
"92-70-85-41",1,5,"University level","Teacher","Likely"
"92-70-85-41",1,6,"University level","A political leader","Likely"
"92-70-85-41",2,4,"University level","Nurse","Likely"
"92-70-85-41",2,5,"University level","Policewoman","Likely"
"92-70-85-41",2,6,"University level","Bank officer","Likely"
"84-79-52-42",1,4,"University level","Nurse","Unlikely"
"84-79-52-42",1,5,"University level","Soldier","Unlikely"
"84-79-52-42",1,6,"University level","Doctor","Unlikely"
"84-79-52-42",1,7,"University level","Teacher","Unlikely"
"84-79-52-42",2,4,"University level","Nurse","Unlikely"
"84-79-52-42",2,5,"University level","Doctor","Very unlikely"
"84-79-52-42",2,6,"University level","Soldier","Very unlikely"
"84-79-52-42",2,7,"University level","Doctor","Very unlikely"
"62-50-68-38",2,4,"University level","Agriculture","Very likely"
"27-08-48-72",1,4,"University level","Soldier","Likely"
"77-27-65-41",2,4,"College","Doctor","Unlikely"
"77-27-65-41",2,5,"College","Teacher","Unlikely"
"70-31-22-22",1,3,"University level","Nurse","Very unlikely"
"70-31-22-22",1,4,"University level","Teacher","Very unlikely"
"70-31-22-22",1,5,"University level","Nurse","Very unlikely"
"70-31-22-22",2,3,"University level","Teacher","Very unlikely"
"70-31-22-22",2,4,"University level","Teacher","Very unlikely"
"70-31-22-22",2,5,"University level","Teacher","Very unlikely"
"42-85-59-02",1,6,"Form 4","Farmer","Likely"
"42-85-59-02",4,6,"Form 4","Teacher","Unlikely"
"02-53-80-77",1,6,"University level","Nurse","Likely"
"02-53-80-77",1,7,"University level","Doctor","Likely"
"02-53-80-77",1,8,"University level","Nurse","Likely"
"02-53-80-77",2,6,"University level","Doctor","Likely"
"02-53-80-77",2,7,"University level","An administrator","Likely"
"02-53-80-77",2,8,"University level","Teacher","Likely"
"50-80-96-28",1,4,"University level","Teacher","Very unlikely"
"50-80-96-28",1,5,"College","Soldier","Very unlikely"
"11-91-04-75",1,5,"University level","Joining army","Likely"
"11-91-04-75",1,6,"University level","Police","Likely"
"11-91-04-75",2,5,"University level","Teacher","Very likely"
"11-91-04-75",2,6,"College","Teacher","Likely"
"25-18-28-61",1,4,"University level","Doctor","Likely"
"25-18-28-61",1,5,"University level","Doctor","Likely"
"25-18-28-61",1,6,"Standard 7","Doctor","Likely"
"25-18-28-61",2,4,"University level","Nurse","Unlikely"
"25-18-28-61",2,5,"University level","Teacher","Unlikely"
"25-18-28-61",2,6,"University level","Doctor","Unlikely"
"59-58-64-54",1,3,"Form 6","Teacher","Unlikely"
"59-58-64-54",2,3,"University level","Teacher","Unlikely"
"68-47-48-14",1,3,"University level","Nurse","Very unlikely"
"68-47-48-14",1,4,"University level","Teacher","Very unlikely"
"68-47-48-14",2,3,"University level","Nurse","Very unlikely"
"68-47-48-14",2,4,"University level","Nurse","Very unlikely"
"64-84-94-47",1,6,"University level","Doctor","Very likely"
"64-84-94-47",1,7,"University level","Soldier","Very likely"
"47-86-51-93",1,2,"University level","Teacher","Very unlikely"
"47-86-51-93",1,3,"University level","Police","Unlikely"
"89-64-71-91",1,5,"University level","Teacher","Very likely"
"89-64-71-91",1,6,"University level","Medical doctor","Very likely"
"89-64-71-91",2,5,"University level","Teacher","Very likely"
"89-64-71-91",2,6,"University level","Karani (secretary)","Very likely"
"21-11-21-29",1,4,"College","Teacher","Likely"
"21-11-21-29",1,5,"Form 3","Teacher","Very likely"
"21-11-21-29",2,4,"No formal education","Government worker","Very unlikely"
"21-11-21-29",2,5,"College","Nurse","Very unlikely"
"23-00-40-40",1,4,"University level","Teacher","Unlikely"
"23-00-40-40",1,5,"University level","Doctor","Unlikely"
"23-00-40-40",2,4,"University level","Teacher","Unlikely"
"23-00-40-40",2,5,"University level","Nurse","Very unlikely"
"89-73-28-02",1,4,"University level","A businessman","Likely"
"89-73-28-02",2,4,"University level","Doctor","Likely"
"14-55-50-79",1,4,"University level","Medical doctor","Very likely"
"60-36-21-40",1,5,"University level","Businesswoman","Likely"
"60-36-21-40",1,6,"University level","Priest","Likely"
"60-36-21-40",1,7,"University level","Doctor","Likely"
"60-36-21-40",2,5,"University level","Doctor","Likely"
"60-36-21-40",2,6,"University level","Priest","Likely"
"60-36-21-40",2,7,"University level","Teacher","Likely"
"80-36-08-51",1,3,"University level","Teacher","Very unlikely"
"80-36-08-51",2,3,"University level","Doctor","Unlikely"
"73-98-72-78",2,5,"University level","Teacher","Likely"
"73-98-72-78",2,6,"University level","Doctor","Likely"
"48-58-14-95",2,6,"University level","Doctor","Very likely"
"48-58-14-95",3,6,"University level","Soldier","Very likely"
"45-96-62-88",2,4,"College","Teacher","Maybe, maybe not"
"45-96-62-88",2,5,"University level","Medical doctor","Very unlikely"
"45-96-62-88",2,6,"University level","Teacher","Unlikely"
"29-24-40-33",1,5,"University level","Engineer","Unlikely"
"29-24-40-33",1,6,"University level","Teacher","Unlikely"
"29-24-40-33",1,7,"University level","Nurse","Unlikely"
"29-24-40-33",2,5,"University level","Nurse","Likely"
"29-24-40-33",2,6,"University level","Teacher","Likely"
"29-24-40-33",2,7,"University level","Policewoman","Likely"
"56-97-76-00",1,6,"Form 6","Doctor","Maybe, maybe not"
"37-93-28-73",1,3,"University level","Doctor/ teacher","Likely"
"37-93-28-73",2,3,"University level","Nurse","Likely"
"03-58-95-42",1,4,"College","Teacher","Likely"
"03-58-95-42",1,5,"College","Doctor","Likely"
"03-58-95-42",1,6,"University level","Teacher","Likely"
"03-58-95-42",2,4,"College","Teacher","Very unlikely"
"03-58-95-42",2,5,"University level","Doctor","Very unlikely"
"03-58-95-42",2,6,"College","Teacher","Very unlikely"
"51-35-95-32",2,4,"Post graduate university level","Doctor","Very likely"
"32-54-58-03",1,6,"Form 6","Teacher","Very unlikely"
"32-54-58-03",1,7,"College","Soldier","Very likely"
"32-54-58-03",2,6,"Form 4","Teacher","Unlikely"
"32-54-58-03",2,7,"Form 4","Soldier","Unlikely"
"45-15-07-99",1,4,"University level","Pilot","Likely"
"45-15-07-99",1,5,"University level","Soldier","Likely"
"45-15-07-99",1,6,"University level","Doctor","Likely"
"45-15-07-99",2,4,"University level","Teacher","Likely"
"45-15-07-99",2,5,"University level","Doctor","Likely"
"45-15-07-99",2,6,"University level","Businesman","Likely"
"59-16-11-16",1,4,"University level","Nurse","Very unlikely"
"59-16-11-16",1,5,"University level","Teacher","Very unlikely"
"59-16-11-16",2,4,"University level","Teacher","Unlikely"
"59-16-11-16",2,5,"University level","Teacher","Unlikely"
"78-92-27-80",1,3,"University level","Teacher","Very likely"
"24-78-22-03",1,3,"University level","Nurse","Very unlikely"
"24-78-22-03",1,4,"University level","Teacher","Very unlikely"
"24-78-22-03",1,5,"University level","Nurse","Very unlikely"
"24-78-22-03",2,3,"University level","Nurse","Maybe, maybe not"
"24-78-22-03",2,4,"University level","Mechanical engnear","Likely"
"24-78-22-03",2,5,"University level","Teacher","Likely"
"61-90-23-18",2,5,"University level","Medical doctor","Very unlikely"
"15-24-20-62",2,3,"University level","Doctor","Very unlikely"
"15-24-20-62",2,4,"University level","Soldier","Very unlikely"
"15-24-20-62",2,5,"University level","Doctor","Very unlikely"
"13-30-97-65",1,3,"Form 6","Doctor","Very likely"
"13-30-97-65",2,3,"University level","Teacher","Likely"
"24-91-36-31",1,4,"University level","Doctor","Very unlikely"
"24-91-36-31",1,5,"University level","Teacher","Very unlikely"
"24-91-36-31",1,6,"University level","Police","Very unlikely"
"24-91-36-31",2,4,"University level","Doctor","Unlikely"
"24-91-36-31",2,5,"University level","Police","Unlikely"
"24-91-36-31",2,6,"University level","Teacher","Unlikely"
"05-53-82-60",1,4,"University level","Teacher","Very likely"
"05-53-82-60",1,5,"University level","Nurse","Likely"
"05-53-82-60",2,4,"University level","Doctor","Likely"
"05-53-82-60",2,5,"University level","Teacher","Likely"
"79-66-45-07",1,4,"University level","Doctor","Very unlikely"
"79-66-45-07",1,5,"University level","Police","Very unlikely"
"79-66-45-07",2,4,"University level","Doctor","Unlikely"
"79-66-45-07",2,5,"University level","Doctor","Unlikely"
"64-59-07-31",1,4,"University level","Government worker","Very unlikely"
"64-59-07-31",1,5,"University level","Accountant","Very unlikely"
"64-59-07-31",1,6,"University level","Teacher","Very unlikely"
"64-59-07-31",2,4,"University level","Government worker","Very unlikely"
"64-59-07-31",2,5,"University level","Doctor","Very unlikely"
"64-59-07-31",2,6,"University level","Teacher","Very unlikely"
"14-20-80-15",1,4,"University level","Teacher","Very likely"
"14-20-80-15",1,5,"University level","Teacher","Very likely"
"14-20-80-15",2,4,"College","Teacher","Very likely"
"14-20-80-15",2,5,"College",",Nurse","Very likely"
"78-03-04-37",1,4,"University level","Doctor","Very unlikely"
"53-23-20-20",1,3,"University level","Nurse","Very unlikely"
"53-23-20-20",1,4,"University level","Doctor","Very unlikely"
"53-23-20-20",2,3,"University level","Nurse","Unlikely"
"53-23-20-20",2,4,"University level","Teacher","Unlikely"
"67-64-28-49",1,3,"University level","Self employed","Very likely"
"67-64-28-49",1,4,"University level","Nurse","Very likely"
"67-64-28-49",1,5,"University level","Ward executive  officer","Very likely"
"67-64-28-49",1,6,"University level","Self employed","Very likely"
"67-64-28-49",2,3,"Form 4","Teacher","Likely"
"67-64-28-49",2,4,"Form 4","Teacher","Likely"
"67-64-28-49",2,5,"Form 4","Teacher","Likely"
"67-64-28-49",2,6,"Form 4","Teacher","Likely"
"75-72-38-92",1,5,"University level","Teacher","Likely"
"75-72-38-92",1,6,"University level","Soldier","Likely"
"75-72-38-92",2,5,"University level","Nurse","Very likely"
"75-72-38-92",2,6,"University level","Lawyer","Very likely"
"37-95-25-26",1,4,"University level","Government  worker","Unlikely"
"37-95-25-26",2,4,"University level","Doctor","Unlikely"
"47-23-15-41",1,6,"University level","Doctor","Very likely"
"47-23-15-41",2,6,"University level","Soldier","Very likely"
"19-28-77-73",1,4,"University level","Doctor","Likely"
"19-28-77-73",2,4,"University level","Teacher","Likely"
"68-18-94-35",1,3,"University level","Nurse","Very unlikely"
"68-18-94-35",2,3,"University level","Religious (became  a sister)","Very unlikely"
"44-86-19-68",1,5,"Form 6","Joining army","Very unlikely"
"44-86-19-68",2,5,"University level","Medical doctor","Very unlikely"
"99-24-36-43",1,2,"University level","Doctor","Likely"
"18-82-63-90",1,3,"Post graduate university level","Lecturer","Likely"
"18-82-63-90",1,4,"University level","Banking","Likely"
"18-82-63-90",2,3,"University level","Medical doctor","Very unlikely"
"18-82-63-90",2,4,"University level","Teacher","Very unlikely"
"86-57-20-12",1,3,"University level","Nurse","Unlikely"
"86-57-20-12",1,4,"University level","Nurse","Unlikely"
"86-57-20-12",1,5,"University level","Engineer","Unlikely"
"86-57-20-12",2,3,"University level","Doctor","Unlikely"
"86-57-20-12",2,4,"University level","Doctor","Unlikely"
"86-57-20-12",2,5,"University level","Engineer","Unlikely"
"27-07-91-33",1,3,"Form 4","Nurse","Very likely"
"27-07-91-33",1,4,"Form 4","Doctor","Very likely"
"27-07-91-33",2,3,"University level","Nurse","Very likely"
"27-07-91-33",2,4,"University level","Teacher","Very likely"
"50-08-65-68",1,5,"Other educational training","Garage work","Very unlikely"
"50-08-65-68",1,6,"College","Nurse","Very unlikely"
"50-08-65-68",1,7,"Other educational training","Tailoring","Very unlikely"
"78-04-92-62",1,4,"University level","Driver","Likely"
"78-04-92-62",2,4,"University level","Nurse","Likely"
"19-35-88-74",1,3,"University level","Lawyer or soldier","Maybe, maybe not"
"19-35-88-74",2,3,"University level","Lawyer","Likely"
"74-51-37-03",1,5,"University level","Sister","Maybe, maybe not"
"74-51-37-03",2,5,"University level","Roman catholic sister","Maybe, maybe not"
"56-29-47-60",1,3,"University level","Nurse","Maybe, maybe not"
"56-29-47-60",1,4,"University level","Doctor","Likely"
"15-47-66-05",1,3,"University level","Doctor","Unlikely"
"15-47-66-05",1,4,"University level","Doctor","Likely"
"15-47-66-05",1,5,"University level","Mass communications","Likely"
"15-47-66-05",2,3,"University level","Teacher","Likely"
"15-47-66-05",2,4,"University level","Traffic","Likely"
"15-47-66-05",2,5,"University level","Police","Likely"
"58-73-17-40",1,4,"University level","Nurse","Very unlikely"
"58-73-17-40",1,6,"University level","Nurse","Unlikely"
"58-73-17-40",1,7,"University level","Police","Unlikely"
"58-73-17-40",2,4,"College","Teacher","Likely"
"58-73-17-40",2,6,"University level","Nurse","Very likely"
"58-73-17-40",2,7,"College","Nurse","Very likely"
"82-66-58-84",1,4,"University level","Teacher","Likely"
"82-66-58-84",1,5,"University level","Doctor","Likely"
"82-66-58-84",1,6,"University level","Driver","Likely"
"40-67-36-34",1,5,"University level","Doctor","Maybe, maybe not"
"40-67-36-34",2,5,"University level","Doctor","Very unlikely"
"76-04-73-59",1,4,"University level","Doctor","Unlikely"
"76-04-73-59",2,4,"Standard 4","Nurse","Very unlikely"
"84-25-35-86",1,6,"University level","Teacher","Maybe, maybe not"
"84-25-35-86",1,7,"Form 4","Tailor","Very likely"
"84-25-35-86",1,8,"College","Teacher","Very likely"
"84-25-35-86",2,6,"College","Teacher","Very likely"
"84-25-35-86",2,7,"College","Nurse","Very likely"
"84-25-35-86",2,8,"College","Nurse","Very likely"
"50-37-18-88",1,4,"University level","Doctor","Unlikely"
"50-37-18-88",3,4,"University level","Doctor","Unlikely"
"62-42-00-50",1,5,"College","Enterprenure","Very likely"
"62-42-00-50",1,6,"College","Government worker","Very likely"
"62-42-00-50",1,7,"College","Agriculture","Very likely"
"62-42-00-50",2,5,"University level","Teacher","Very unlikely"
"62-42-00-50",2,6,"College","Teacher","Very unlikely"
"62-42-00-50",2,7,"College","Teacher","Very unlikely"
"94-15-10-76",1,4,"University level","Doctor","Likely"
"94-15-10-76",8,4,"University level","Doctor","Likely"
"84-84-86-66",1,4,"University level","Electrical engineering","Very unlikely"
"84-84-86-66",1,5,"University level","Teacher","Very unlikely"
"84-84-86-66",1,7,"University level","Administrative position","Very unlikely"
"84-84-86-66",2,4,"University level","Teacher","Very likely"
"84-84-86-66",2,5,"University level","Doctor","Very likely"
"84-84-86-66",2,7,"College","Nurse","Very likely"
"02-02-62-52",1,3,"University level","Police","Likely"
"10-89-66-70",1,5,"I dont know","Anything","Maybe, maybe not"
"10-89-66-70",1,6,"University level","Teacher","Maybe, maybe not"
"10-89-66-70",1,7,"University level","Teacher","Maybe, maybe not"
"10-89-66-70",2,5,"University level","Doctor","Likely"
"10-89-66-70",2,6,"University level","Doctor","Maybe, maybe not"
"10-89-66-70",2,7,"University level","Doctor","Maybe, maybe not"
"28-72-52-28",1,3,"University level","Soldier","Very likely"
"28-72-52-28",1,4,"University level","Teacher","Very likely"
"28-72-52-28",1,5,"University level","Soldier","Very likely"
"28-72-52-28",1,7,"University level","Government worker","Very likely"
"28-72-52-28",2,3,"University level","Soldier","Very unlikely"
"28-72-52-28",2,4,"University level","Teacher","Likely"
"28-72-52-28",2,5,"University level","Soldier","Very unlikely"
"28-72-52-28",2,7,"University level","Teacher","Likely"
"57-65-92-31",1,3,"University level","Soldier","Very unlikely"
"57-65-92-31",1,4,"University level","Lawyer","Very unlikely"
"57-65-92-31",1,6,"University level","Nurse","Very unlikely"
"57-65-92-31",2,3,"University level","Pilot","Likely"
"57-65-92-31",2,4,"University level","Engineer","Likely"
"57-65-92-31",2,6,"University level","Nurse","Likely"
"86-71-54-16",1,3,"University level","Doctor","Likely"
"86-71-54-16",1,4,"University level","Teacher","Likely"
"86-71-54-16",1,5,"University level","Nurse","Likely"
"86-71-54-16",2,3,"University level","Businesswoman","Likely"
"86-71-54-16",2,4,"University level","Policeman","Likely"
"86-71-54-16",2,5,"University level","Nurse","Likely"
"49-00-37-24",1,4,"University level","Doctor","Likely"
"60-73-62-17",1,4,"University level","Lawyer","Very likely"
"60-73-62-17",1,5,"University level","Teacher","Likely"
"60-73-62-17",2,4,"University level","Veterinary officer","Very likely"
"60-73-62-17",2,5,"University level","Nurse","Very likely"
"75-36-25-09",1,3,"University level","Teacher","Likely"
"75-36-25-09",1,4,"University level","Doctor","Likely"
"75-36-25-09",2,3,"University level","Nurse","Likely"
"75-36-25-09",2,4,"University level","Doctor","Likely"
"92-13-03-64",1,3,"University level","Policeman","Likely"
"32-53-28-17",1,5,"University level","Doctor","Very likely"
"32-53-28-17",1,6,"University level","Lawyer","Very likely"
"32-53-28-17",2,5,"University level","Doctor","Very likely"
"32-53-28-17",2,6,"University level","Nurse","Very likely"
"18-06-29-93",2,4,"University level","Teacher","Very likely"
"86-17-31-91",2,4,"University level","Teacher","Likely"
"86-17-31-91",2,5,"University level","Policeman","Likely"
"86-17-31-91",2,6,"University level","Priest","Likely"
"86-17-31-91",3,4,"University level","Business woman","Likely"
"86-17-31-91",3,5,"University level","A farmer","Likely"
"86-17-31-91",3,6,"University level","Teacher","Likely"
"56-10-85-53",1,5,"University level","Police","Likely"
"65-86-13-71",2,5,"University level","Police","Very likely"
"65-86-13-71",2,6,"University level","Teacher","Very likely"
"47-19-77-59",1,3,"University level","Doctor","Likely"
"47-19-77-59",2,3,"University level","A priest or preacher","Likely"
"27-03-96-63",1,5,"University level","Teacher","Unlikely"
"43-65-32-18",1,5,"University level","Policeman","Very likely"
"43-65-32-18",7,5,"University level","Business man","Very likely"
"93-65-33-33",1,2,"University level","Teacher","Likely"
"93-65-33-33",1,3,"University level","Nurse","Likely"
"93-65-33-33",1,4,"University level","Livestock officer","Likely"
"35-33-01-98",1,2,"University level","Teacher","Unlikely"
"52-85-83-28",1,4,"University level","Nurse","Very unlikely"
"52-85-83-28",1,5,"University level","Doctor","Very unlikely"
"52-85-83-28",2,4,"University level","Teacher","Unlikely"
"52-85-83-28",2,5,"University level","Doctor","Unlikely"
"83-02-65-23",1,3,"University level","Doctor","Unlikely"
"83-02-65-23",1,4,"University level","Agricultural inovator","Very likely"
"83-02-65-23",1,5,"University level","Agricultural innovator","Very likely"
"83-02-65-23",1,6,"University level","Agricultural innovator","Very likely"
"83-02-65-23",2,3,"University level","Doctor","Unlikely"
"83-02-65-23",2,4,"University level","Teacher","Likely"
"83-02-65-23",2,5,"University level","Police","Likely"
"83-02-65-23",2,6,"University level","Police","Likely"
"56-88-41-02",1,8,"University level","Teacher","Likely"
"56-88-41-02",2,8,"University level","Police","Likely"
"29-73-97-20",1,5,"University level","Nurse","Likely"
"29-73-97-20",1,6,"University level","Teacher","Likely"
"29-73-97-20",1,7,"University level","Nurse","Unlikely"
"29-73-97-20",2,5,"University level","Doctor","Likely"
"29-73-97-20",2,6,"University level","Nurse","Unlikely"
"29-73-97-20",2,7,"University level","Teacher","Unlikely"
"96-49-31-22",1,7,"Form 4","Nurse","Very likely"
"96-49-31-22",2,7,"University level","Teacher","Very likely"
