interview__key,r_members__id,memeber_isphone
"51-78-77-10",1,"Yes"
"51-78-77-10",2,"Yes"
"95-19-67-91",2,"Yes"
"90-10-35-11",1,"Yes"
"90-10-35-11",2,"Yes"
"43-53-25-48",1,"Yes"
"91-87-02-88",3,"Yes"
"54-62-08-69",1,"Yes"
"54-62-08-69",2,"Yes"
"54-62-08-69",3,"Yes"
"54-62-08-69",4,"Yes"
"54-62-08-69",5,"Yes"
"37-56-30-78",1,"Yes"
"08-23-42-65",2,"Yes"
"08-23-42-65",3,"Yes"
"59-85-68-42",1,"Yes"
"59-85-68-42",2,"Yes"
"59-85-68-42",3,"Yes"
"84-09-48-58",1,"Yes"
"84-09-48-58",2,"Yes"
"84-09-48-58",3,"Yes"
"75-58-20-42",1,"Yes"
"00-68-70-04",1,"Yes"
"00-68-70-04",2,"Yes"
"51-54-98-03",1,"Yes"
"90-58-96-49",1,"Yes"
"90-58-96-49",2,"Yes"
"90-58-96-49",3,"Yes"
"07-07-62-62",1,"Yes"
"07-07-62-62",2,"Yes"
"26-08-54-15",2,"Yes"
"98-80-86-00",1,"Yes"
"19-36-93-83",1,"Yes"
"19-36-93-83",8,"Yes"
"39-74-73-78",1,"Yes"
"39-74-73-78",2,"Yes"
"73-63-00-42",1,"Yes"
"15-80-74-06",1,"Yes"
"15-80-74-06",2,"Yes"
"15-80-74-06",3,"Yes"
"15-80-74-06",6,"Yes"
"95-10-30-55",1,"Yes"
"93-89-51-75",1,"Yes"
"75-95-38-57",2,"Yes"
"75-95-38-57",3,"Yes"
"34-96-82-10",1,"Yes"
"90-41-75-26",1,"Yes"
"93-64-37-20",1,"Yes"
"93-64-37-20",2,"Yes"
"91-66-07-16",1,"Yes"
"91-66-07-16",2,"Yes"
"91-66-07-16",3,"Yes"
"76-32-07-05",1,"Yes"
"76-32-07-05",3,"Yes"
"16-40-92-10",1,"Yes"
"24-75-24-45",1,"Yes"
"93-05-25-38",1,"Yes"
"59-77-15-06",1,"Yes"
"59-77-15-06",2,"Yes"
"59-77-15-06",13,"Yes"
"38-02-62-89",1,"Yes"
"38-02-62-89",2,"Yes"
"21-01-77-10",1,"Yes"
"81-78-91-05",1,"Yes"
"81-78-91-05",2,"Yes"
"81-78-91-05",3,"Yes"
"34-25-65-08",1,"Yes"
"34-25-65-08",2,"Yes"
"34-25-65-08",3,"Yes"
"86-44-30-89",1,"Yes"
"74-03-89-65",1,"Yes"
"74-03-89-65",2,"Yes"
"74-03-89-65",4,"Yes"
"74-03-89-65",5,"Yes"
"74-03-89-65",6,"Yes"
"56-65-93-48",2,"Yes"
"66-39-11-55",1,"Yes"
"66-39-11-55",2,"Yes"
"66-39-11-55",5,"Yes"
"66-39-11-55",6,"Yes"
"14-03-04-43",1,"Yes"
"14-03-04-43",2,"Yes"
"14-03-04-43",3,"Yes"
"27-47-38-04",1,"Yes"
"27-47-38-04",2,"Yes"
"27-47-38-04",4,"Yes"
"43-92-12-14",1,"Yes"
"43-92-12-14",2,"Yes"
"05-86-89-30",1,"Yes"
"05-86-89-30",2,"Yes"
"05-86-89-30",3,"Yes"
"84-33-11-24",1,"Yes"
"84-33-11-24",2,"Yes"
"79-96-52-99",1,"Yes"
"79-96-52-99",2,"Yes"
"79-96-52-99",3,"Yes"
"27-91-30-19",1,"Yes"
"27-91-30-19",2,"Yes"
"27-91-30-19",7,"Yes"
"49-11-32-04",1,"Yes"
"49-11-32-04",2,"Yes"
"88-01-30-83",1,"Yes"
"88-01-30-83",2,"Yes"
"88-01-30-83",4,"Yes"
"18-88-95-82",1,"Yes"
"18-88-95-82",2,"Yes"
"44-20-34-87",2,"Yes"
"62-58-98-18",1,"Yes"
"10-26-36-54",1,"Yes"
"10-26-36-54",2,"Yes"
"10-26-36-54",3,"Yes"
"97-96-81-02",1,"Yes"
"29-40-66-47",1,"Yes"
"18-40-35-80",1,"Yes"
"18-40-35-80",2,"Yes"
"79-71-02-69",1,"Yes"
"25-22-65-60",1,"Yes"
"25-22-65-60",7,"Yes"
"89-59-08-73",1,"Yes"
"91-40-38-85",1,"Yes"
"91-40-38-85",2,"Yes"
"17-33-53-75",1,"Yes"
"48-20-09-62",2,"Yes"
"48-20-09-62",3,"Yes"
"48-20-09-62",4,"Yes"
"29-88-28-45",1,"Yes"
"29-88-28-45",2,"Yes"
"92-61-60-00",1,"Yes"
"92-61-60-00",2,"Yes"
"98-05-61-12",1,"Yes"
"98-05-61-12",2,"Yes"
"98-05-61-12",4,"Yes"
"98-05-61-12",5,"Yes"
"49-80-41-29",1,"Yes"
"56-67-61-31",1,"Yes"
"56-67-61-31",2,"Yes"
"93-39-60-64",1,"Yes"
"93-39-60-64",2,"Yes"
"75-50-72-64",2,"Yes"
"13-68-33-58",1,"Yes"
"67-51-21-12",2,"Yes"
"23-95-53-31",1,"Yes"
"23-95-53-31",2,"Yes"
"76-83-42-25",1,"Yes"
"76-83-42-25",2,"Yes"
"34-04-41-33",1,"Yes"
"65-40-10-81",1,"Yes"
"65-40-10-81",2,"Yes"
"32-27-90-36",1,"Yes"
"32-27-90-36",2,"Yes"
"32-27-90-36",3,"Yes"
"32-27-90-36",4,"Yes"
"34-35-99-68",1,"Yes"
"34-35-99-68",2,"Yes"
"34-35-99-68",4,"Yes"
"34-35-99-68",6,"Yes"
"96-83-30-59",1,"Yes"
"96-83-30-59",2,"Yes"
"08-93-39-25",1,"Yes"
"70-80-52-20",1,"Yes"
"70-80-52-20",2,"Yes"
"98-33-69-97",1,"Yes"
"98-33-69-97",3,"Yes"
"98-33-69-97",9,"Yes"
"98-33-69-97",10,"Yes"
"72-65-40-82",1,"Yes"
"72-65-40-82",2,"Yes"
"72-65-40-82",3,"Yes"
"72-65-40-82",4,"Yes"
"72-65-40-82",5,"Yes"
"28-81-45-53",1,"Yes"
"28-81-45-53",2,"Yes"
"06-80-46-73",1,"Yes"
"06-80-46-73",2,"Yes"
"06-80-46-73",3,"Yes"
"09-02-42-42",2,"Yes"
"16-61-64-98",1,"Yes"
"16-61-64-98",3,"Yes"
"29-61-04-95",1,"Yes"
"49-39-29-75",1,"Yes"
"49-39-29-75",2,"Yes"
"49-39-29-75",6,"Yes"
"49-39-29-75",7,"Yes"
"30-17-77-88",2,"Yes"
"29-08-77-29",1,"Yes"
"29-08-77-29",2,"Yes"
"21-49-13-73",1,"Yes"
"75-38-27-75",10,"Yes"
"14-85-47-22",1,"Yes"
"14-85-47-22",2,"Yes"
"53-81-07-04",1,"Yes"
"53-81-07-04",2,"Yes"
"53-81-07-04",3,"Yes"
"65-80-02-03",1,"Yes"
"65-80-02-03",4,"Yes"
"69-30-60-03",1,"Yes"
"69-30-60-03",2,"Yes"
"21-15-99-40",1,"Yes"
"44-56-27-24",1,"Yes"
"44-56-27-24",2,"Yes"
"75-37-22-90",1,"Yes"
"75-37-22-90",3,"Yes"
"04-57-01-84",2,"Yes"
"53-87-70-93",1,"Yes"
"53-87-70-93",2,"Yes"
"89-42-22-50",2,"Yes"
"41-64-40-11",1,"Yes"
"89-49-22-36",1,"Yes"
"89-49-22-36",2,"Yes"
"84-72-64-66",1,"Yes"
"63-42-88-22",1,"Yes"
"63-42-88-22",2,"Yes"
"63-42-88-22",4,"Yes"
"63-42-88-22",5,"Yes"
"27-50-41-80",1,"Yes"
"27-50-41-80",2,"Yes"
"87-50-20-38",1,"Yes"
"87-50-20-38",4,"Yes"
"87-50-20-38",5,"Yes"
"87-50-20-38",6,"Yes"
"78-63-95-63",1,"Yes"
"78-63-95-63",2,"Yes"
"21-75-94-85",1,"Yes"
"21-75-94-85",2,"Yes"
"20-46-30-59",2,"Yes"
"20-46-30-59",3,"Yes"
"20-46-30-59",4,"Yes"
"12-17-56-74",2,"Yes"
"12-17-56-74",3,"Yes"
"80-41-60-05",1,"Yes"
"80-41-60-05",2,"Yes"
"50-77-28-73",1,"Yes"
"50-77-28-73",2,"Yes"
"42-38-30-13",2,"Yes"
"42-38-30-13",3,"Yes"
"05-33-62-23",1,"Yes"
"05-33-62-23",2,"Yes"
"05-33-62-23",3,"Yes"
"17-87-80-73",2,"Yes"
"73-58-06-14",1,"Yes"
"22-13-82-99",1,"Yes"
"49-72-13-69",1,"Yes"
"72-23-50-93",1,"Yes"
"72-23-50-93",2,"Yes"
"24-20-09-18",1,"Yes"
"24-20-09-18",3,"Yes"
"65-04-66-76",1,"Yes"
"65-04-66-76",2,"Yes"
"61-75-70-64",1,"Yes"
"23-31-62-51",1,"Yes"
"95-05-18-77",1,"Yes"
"87-43-52-74",1,"Yes"
"87-43-52-74",3,"Yes"
"87-43-52-74",4,"Yes"
"61-21-03-67",1,"Yes"
"61-21-03-67",2,"Yes"
"72-29-78-52",1,"Yes"
"72-29-78-52",2,"Yes"
"72-29-78-52",3,"Yes"
"11-76-72-18",1,"Yes"
"11-76-72-18",2,"Yes"
"97-14-88-73",1,"Yes"
"95-00-37-38",1,"Yes"
"95-00-37-38",7,"Yes"
"94-73-96-31",1,"Yes"
"94-73-96-31",2,"Yes"
"40-23-79-37",2,"Yes"
"49-36-92-60",1,"Yes"
"21-46-54-95",1,"Yes"
"21-46-54-95",2,"Yes"
"21-46-54-95",3,"Yes"
"21-46-54-95",4,"Yes"
"21-46-54-95",5,"Yes"
"65-71-98-91",2,"Yes"
"58-91-32-30",1,"Yes"
"18-10-16-95",1,"Yes"
"18-10-16-95",3,"Yes"
"20-74-87-97",1,"Yes"
"42-18-27-84",1,"Yes"
"42-18-27-84",2,"Yes"
"65-19-88-53",7,"Yes"
"56-92-07-98",5,"Yes"
"74-74-25-12",1,"Yes"
"74-74-25-12",3,"Yes"
"83-96-24-75",1,"Yes"
"83-96-24-75",2,"Yes"
"56-67-49-17",1,"Yes"
"56-67-49-17",2,"Yes"
"73-07-75-47",1,"Yes"
"73-07-75-47",2,"Yes"
"26-48-16-48",1,"Yes"
"26-48-16-48",2,"Yes"
"72-76-08-58",1,"Yes"
"72-76-08-58",3,"Yes"
"51-88-01-88",1,"Yes"
"94-25-97-12",1,"Yes"
"85-35-12-09",1,"Yes"
