interview__key,r_members__id,food_special,food_groups__1,food_groups__2,food_groups__3,food_groups__4,food_groups__5,food_groups__6,food_groups__7,food_groups__8,food_groups__9,food_groups__10,food_groups__11,food_groups__12,food_groups__13,food_groups__14,food_groups__15,food_groups__16
"81-01-27-26",1,"No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes"
"29-63-05-43",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"29-63-05-43",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"69-97-70-98",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No"
"15-06-78-78",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"09-89-86-48",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"66-77-69-23",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"66-77-69-23",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"34-54-53-25",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"34-54-53-25",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"54-15-04-81",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"30-29-61-21",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"30-29-61-21",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"32-65-13-57",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No"
"64-69-72-73",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"64-69-72-73",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"25-20-08-58",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"25-20-08-58",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"12-04-44-96",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"12-04-44-96",2,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"97-37-09-60",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No"
"26-04-59-05",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"98-27-33-85",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"98-27-33-85",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"65-84-88-76",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"88-58-36-62",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No"
"88-58-36-62",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No"
"68-07-50-59",2,"No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"69-15-02-37",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"69-15-02-37",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"02-78-83-36",1,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes"
"02-78-83-36",2,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes"
"97-59-33-64",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"97-59-33-64",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"62-96-19-75",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"62-96-19-75",2,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"73-91-22-23",1,"No","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes"
"73-91-22-23",2,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes"
"20-05-42-35",1,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes"
"20-05-42-35",2,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes"
"41-87-52-98",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"69-31-43-37",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"53-00-97-20",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"53-00-97-20",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"33-41-86-29",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"33-41-86-29",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"32-86-73-25",1,"No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"72-97-03-54",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"15-89-37-89",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"12-79-12-74",3,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"84-49-36-60",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"84-49-36-60",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"50-30-24-70",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"50-30-24-70",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"73-01-79-27",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"73-01-79-27",5,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"61-70-56-76",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes"
"61-70-56-76",3,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"02-74-92-32",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"69-39-88-08",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes"
"97-74-84-66",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"97-74-84-66",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"15-82-53-55",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"46-71-69-87",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"46-71-69-87",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"05-64-42-77",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"05-64-42-77",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"65-63-71-66",2,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","No"
"65-63-71-66",3,"No","Yes","No","No","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes","No"
"15-51-80-47",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"15-51-80-47",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"32-74-61-81",1,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"36-59-31-86",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"36-59-31-86",4,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"73-83-46-14",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No"
"07-04-05-10",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes"
"07-04-05-10",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes"
"99-97-90-90",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"99-97-90-90",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"53-39-03-44",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"53-39-03-44",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"85-50-39-09",1,"No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"85-50-39-09",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"46-32-17-36",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"46-32-17-36",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No","Yes"
"85-98-37-69",4,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"85-98-37-69",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes"
"65-26-91-15",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"65-26-91-15",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes"
"65-45-62-39",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"65-45-62-39",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"47-59-10-25",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"03-90-73-99",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No"
"03-90-73-99",5,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"43-25-90-61",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"43-25-90-61",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"49-70-00-09",2,"No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"49-70-00-09",4,"Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No"
"06-94-49-47",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"06-94-49-47",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"19-04-54-37",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"19-04-54-37",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"59-57-12-16",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"59-57-12-16",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"49-28-72-36",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"49-28-72-36",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes"
"93-14-44-32",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes"
"93-14-44-32",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes"
"51-90-88-91",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes"
"51-90-88-91",4,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"12-47-74-84",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes"
"12-47-74-84",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes"
"66-45-27-28",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"66-45-27-28",3,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"61-66-59-51",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"78-64-43-02",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"78-64-43-02",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"09-79-38-80",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"09-79-38-80",2,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes"
"03-23-67-97",1,"No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"03-23-67-97",2,"No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"84-81-25-13",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"84-81-25-13",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"01-19-86-40",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"01-19-86-40",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"69-16-25-63",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes"
"69-16-25-63",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes"
"58-95-91-31",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"58-95-91-31",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"11-58-78-70",1,"No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes"
"11-58-78-70",4,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"41-24-59-26",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"98-97-38-21",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"98-97-38-21",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"92-08-97-62",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"92-08-97-62",4,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"59-21-82-77",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"80-20-31-51",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"80-20-31-51",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"33-11-85-60",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"06-48-61-69",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No"
"06-48-61-69",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes"
"12-93-60-92",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"12-93-60-92",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"11-11-55-95",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes"
"11-11-55-95",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes"
"82-15-11-19",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"82-15-11-19",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"95-73-95-89",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"95-73-95-89",3,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"02-47-29-85",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"91-34-05-43",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"91-34-05-43",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"29-34-28-44",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"29-34-28-44",4,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"54-07-56-18",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"02-67-98-73",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"02-67-98-73",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"89-44-00-22",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"89-44-00-22",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"25-47-42-18",1,"No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No"
"92-95-45-69",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes"
"92-95-45-69",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","Yes"
"25-17-75-96",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"08-10-28-09",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"63-11-66-98",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"90-89-89-25",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"90-89-89-25",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"01-16-33-75",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"01-16-33-75",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"37-73-98-41",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"48-88-82-47",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"44-96-14-86",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"44-96-14-86",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"47-83-83-86",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes"
"47-83-83-86",2,"No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"79-40-96-41",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"79-40-96-41",3,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"60-73-28-03",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"79-90-62-68",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"79-90-62-68",2,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"67-12-09-24",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No"
"63-23-35-27",1,"No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes"
"63-23-35-27",2,"No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes"
"04-92-66-81",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"04-92-66-81",2,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"93-87-16-02",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"93-87-16-02",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"65-31-14-31",2,"No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"19-27-66-46",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"08-44-37-94",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"08-44-37-94",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"71-04-48-02",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"24-04-95-50",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes"
"27-66-11-12",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"27-66-11-12",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"11-10-12-08",1,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"10-98-84-98",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"10-98-84-98",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"97-63-71-09",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"97-63-71-09",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"11-29-74-23",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes"
"11-29-74-23",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes"
"59-89-68-30",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes"
"59-89-68-30",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes"
"22-38-73-99",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes"
"81-45-95-70",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"81-45-95-70",17,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"16-03-96-06",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"16-03-96-06",6,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"81-14-42-85",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"22-88-97-60",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"22-88-97-60",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"47-75-71-27",1,"No","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No"
"47-75-71-27",2,"No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","Yes"
"10-39-00-99",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"10-39-00-99",7,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"96-06-62-42",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"96-06-62-42",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"11-59-44-40",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"11-59-44-40",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No"
"27-51-81-61",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"27-51-81-61",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"44-37-52-83",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes"
"45-92-75-89",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"45-92-75-89",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"85-71-09-15",1,"No","Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes"
"64-51-39-39",2,"No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes"
"64-51-39-39",3,"No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"36-28-42-39",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"36-28-42-39",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"95-09-61-15",1,"No","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes"
"95-09-61-15",2,"No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"86-63-74-80",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"67-27-36-61",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"08-84-33-33",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"08-84-33-33",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"07-50-91-84",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"87-71-97-91",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"87-71-97-91",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"72-05-40-32",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
"72-05-40-32",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes"
