interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"33-41-86-29",2,"Yes",0,0,,,0,0,,,5,9,3,7,6,4,0,1,2,3,0,0,0,0,""
"32-86-73-25",1,"Yes",3,0,7,2,0,0,,,8,9,3,7,4,8,0,1,2,4,3,0,0,0,""
"72-97-03-54",2,"Yes",0,0,,,3,0,7,5,40,4,3,7,1,40,0,1,0,2,0,0,0,0,""
"72-97-03-54",3,"Yes",0,0,,,3,0,3,2,2,4,3,7,9,3,0,1,0,2,0,0,0,0,""
"15-89-37-89",1,"Yes",0,0,,,4,0,3,5,10,6,2,3,4,20,0,1,2,3,0,0,0,0,""
"15-89-37-89",3,"Yes",0,0,,,1,0,2,5,2,1,1,2,3,2,0,1,2,3,0,0,0,0,""
"84-49-36-60",1,"Yes",2,0,2,2,4,0,2,2,3,8,3,5,2,20,0,1,0,0,0,0,0,0,""
"84-49-36-60",2,"Yes",2,0,5,4,4,0,6,4,10,5,3,6,6,10,0,1,0,0,0,0,0,0,""
"50-30-24-70",1,"Yes",4,0,2,5,3,0,3,5,3,6,2,3,2,2,0,4,3,2,1,0,0,0,""
"50-30-24-70",2,"Yes",3,0,3,2,3,0,2,3,3,5,2,2,3,3,0,1,3,4,2,0,0,0,""
"73-01-79-27",1,"Yes",3,0,4,8,3,0,4,8,10,9,3,7,2,10,0,1,2,0,0,0,0,0,""
"73-01-79-27",2,"Yes",3,0,6,5,3,0,6,5,0,9,3,7,2,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"73-01-79-27",3,"Yes",3,0,1,6,3,0,1,6,0,9,3,2,3,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"73-01-79-27",5,"Yes",3,0,3,6,3,0,3,6,2,9,3,5,2,2,0,1,2,0,0,0,0,0,""
"61-70-56-76",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"61-70-56-76",3,"Yes",1,0,3,4,3,0,3,4,2,4,3,7,4,20,0,1,0,2,0,0,0,0,""
"02-74-92-32",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"69-39-88-08",1,"Yes",3,3,6,10,3,0,6,10,6,0,0,,,0,0,1,2,0,0,0,0,0,""
"97-74-84-66",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,25,0,1,0,0,0,0,0,0,""
"97-74-84-66",8,"Yes",0,0,,,0,0,,,0,9,3,7,8,8,0,1,2,3,0,0,0,0,""
"15-82-53-55",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"46-71-69-87",1,"Yes",9,0,4,6,9,0,4,6,10,9,3,7,2,8,0,1,2,3,4,0,0,0,""
"46-71-69-87",2,"Yes",9,0,6,5,9,0,6,5,6,9,3,7,3,4,0,1,2,3,4,0,0,0,""
"65-63-71-66",1,"Yes",4,0,5,8,4,0,5,8,15,9,3,7,3,3,0,1,2,3,5,4,0,0,""
"65-63-71-66",2,"Yes",7,0,5,5,7,0,5,5,13,9,2,4,3,3,0,2,1,3,0,0,0,0,""
"65-63-71-66",3,"Yes",3,1,5,5,3,1,5,5,3,3,1,7,3,3,0,0,1,2,0,3,0,0,""
"15-51-80-47",2,"Yes",0,0,,,6,1,5,2,30,9,3,2,2,40,0,1,2,0,0,0,0,0,""
"15-51-80-47",4,"Yes",0,0,,,3,0,1,3,1,0,0,,,0,0,1,0,0,0,0,0,0,""
"32-74-61-81",1,"Yes",0,0,,,0,0,,,20,9,3,7,4,20,0,1,2,3,0,0,0,0,""
"32-74-61-81",2,"Yes",0,0,,,0,0,,,2,2,1,7,4,5,0,1,2,3,0,0,0,0,""
"36-59-31-86",2,"Yes",4,0,7,8,0,0,,,20,0,0,,,10,0,2,1,3,0,0,0,0,""
"73-83-46-14",1,"Yes",3,0,7,10,3,0,7,10,4,5,3,7,8,1,0,2,1,3,0,0,0,0,""
"07-04-05-10",1,"Yes",3,0,3,5,3,0,2,5,6,2,3,3,6,5,0,1,2,3,0,0,0,0,""
"07-04-05-10",2,"Yes",2,0,2,3,2,0,3,3,5,2,1,2,2,5,0,1,2,3,0,0,0,0,""
"99-97-90-90",1,"Yes",3,0,4,6,3,0,4,6,3,0,0,,,0,0,1,0,0,2,0,0,3,"buying livestock and farm inputs"
"99-97-90-90",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"53-39-03-44",1,"Yes",0,0,,,0,0,,,10,9,3,7,4,30,0,1,2,0,0,0,0,0,""
"53-39-03-44",2,"Yes",0,0,,,0,0,,,15,9,3,7,6,15,0,1,2,3,0,0,0,0,""
"85-50-39-09",1,"Yes",7,3,6,7,7,3,6,7,6,9,3,7,2,6,1,2,3,0,0,0,0,0,""
"85-50-39-09",2,"Yes",7,3,1,5,7,3,1,5,0,9,3,7,4,5,0,1,2,0,0,0,0,0,""
"46-32-17-36",1,"Yes",2,1,3,3,3,1,5,3,5,9,3,7,5,20,0,2,1,0,0,0,0,0,""
"85-98-37-69",1,"Yes",3,0,3,8,3,0,3,8,10,9,3,2,3,6,0,2,1,0,0,0,0,0,""
"85-98-37-69",2,"Yes",3,0,6,6,3,0,6,6,8,9,3,5,2,5,0,1,0,0,0,0,0,0,""
"85-98-37-69",3,"Yes",6,0,1,8,6,0,1,8,2,9,3,3,3,0,0,1,0,0,0,0,0,2,"purchasing farm inputs"
"85-98-37-69",4,"Yes",3,0,2,5,3,0,2,4,0,9,3,7,3,0,0,1,0,0,0,0,0,2,"parents decide on how money is spent"
"65-26-91-15",1,"Yes",3,0,7,8,0,0,,,2,0,0,,,0,0,1,2,0,0,0,0,0,""
"65-26-91-15",2,"Yes",3,0,7,5,0,0,,,1,0,0,,,0,0,1,2,3,0,0,0,0,""
"65-45-62-39",1,"Yes",0,0,,,1,0,7,7,5,0,0,,,0,0,1,2,3,0,0,0,0,""
"65-45-62-39",2,"Yes",0,0,,,1,0,7,8,5,0,0,,,0,0,1,2,0,0,0,0,0,""
"47-59-10-25",1,"Yes",4,0,6,8,4,0,6,8,20,9,3,7,6,10,0,1,2,0,0,0,0,0,""
"47-59-10-25",2,"Yes",4,0,6,6,4,0,6,6,20,9,3,7,6,15,0,1,2,3,0,0,0,0,""
"49-70-00-09",1,"Yes",2,0,2,5,2,0,2,5,15,2,3,2,1,6,0,1,0,2,0,0,0,0,""
"49-70-00-09",2,"Yes",4,0,4,3,4,0,4,3,2,4,0,4,3,2,0,1,0,4,0,2,3,0,""
"49-70-00-09",4,"Yes",6,0,5,7,6,0,5,7,8,6,0,2,2,2,0,0,0,0,0,1,2,0,""
"06-94-49-47",1,"Yes",3,0,6,8,1,0,1,2,1,9,3,7,2,2,0,0,1,0,0,0,0,0,""
"19-04-54-37",1,"Yes",0,0,,,3,0,6,8,6,9,3,7,2,0,0,1,2,0,0,0,0,0,""
"19-04-54-37",2,"Yes",0,0,,,3,0,2,4,5,9,3,7,2,8,0,1,2,0,0,0,0,0,""
"19-04-54-37",3,"Yes",0,0,,,3,0,1,5,0,9,3,2,2,0,0,1,2,0,0,0,0,3,"parents decide on how money is spent"
"19-04-54-37",4,"Yes",0,0,,,3,0,1,5,0,9,3,2,3,0,0,1,2,0,0,0,0,3,"parents decide on how money is spent"
"59-57-12-16",1,"Yes",3,0,2,3,0,0,,,8,9,3,4,5,10,0,2,1,3,0,0,0,0,""
"59-57-12-16",2,"Yes",3,0,2,2,0,0,,,5,9,3,7,4,5,0,1,2,0,0,0,0,0,""
"49-28-72-36",1,"Yes",9,1,5,5,9,1,5,5,40,9,3,7,4,40,0,1,2,3,5,4,6,0,""
"49-28-72-36",2,"Yes",9,1,5,5,9,1,5,5,20,9,2,6,5,20,0,1,2,3,4,5,6,0,""
"93-14-44-32",1,"Yes",4,2,4,3,3,2,3,4,2,5,1,1,3,2,0,3,1,2,0,0,0,0,""
"93-14-44-32",2,"Yes",4,2,4,8,3,2,2,8,2,8,2,2,2,2,0,2,1,3,0,0,0,0,""
"51-90-88-91",1,"Yes",4,0,7,10,4,0,7,10,20,0,0,,,20,0,2,1,3,0,0,0,0,""
"51-90-88-91",2,"Yes",4,0,4,6,4,0,4,5,20,0,0,,,20,0,1,2,3,0,0,0,0,""
"12-47-74-84",1,"Yes",6,0,5,6,1,1,5,6,8,9,3,5,5,20,0,1,2,0,0,0,0,0,""
"12-47-74-84",2,"Yes",6,0,5,6,8,0,5,6,8,9,3,2,3,8,0,2,1,0,0,0,0,0,""
"61-66-59-51",1,"Yes",4,0,3,7,4,0,3,7,5,9,3,7,8,3,0,1,2,3,0,0,0,0,""
"78-64-43-02",1,"Yes",2,2,2,3,3,1,3,6,25,9,3,4,6,20,0,0,1,0,0,0,0,0,""
"78-64-43-02",2,"Yes",2,1,3,6,6,1,3,2,25,9,3,5,4,20,0,2,1,0,0,0,0,0,""
"09-79-38-80",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"03-23-67-97",1,"Yes",9,2,4,6,9,2,4,6,12,9,3,7,3,12,0,1,2,3,0,4,0,0,""
"03-23-67-97",2,"Yes",9,2,4,5,9,2,4,5,12,9,3,4,1,12,0,1,2,3,0,0,0,0,""
"84-81-25-13",1,"Yes",0,0,,,4,0,7,10,10,9,3,7,4,6,2,1,0,0,0,0,0,0,""
"84-81-25-13",2,"Yes",0,0,,,4,0,7,6,2,9,3,7,2,2,2,1,0,0,0,0,0,0,""
"01-19-86-40",1,"Yes",0,0,,,7,1,5,4,8,5,0,4,6,8,0,1,0,2,0,0,0,0,""
"58-95-91-31",1,"Yes",1,0,2,3,4,0,5,4,15,4,3,7,2,17,0,1,0,0,0,0,0,0,""
"58-95-91-31",2,"Yes",1,0,3,2,4,0,7,6,10,4,3,7,2,15,0,1,2,0,0,0,0,0,""
"11-58-78-70",2,"Yes",0,0,,,3,0,7,2,10,2,0,2,2,10,0,1,2,0,0,0,0,0,""
"11-58-78-70",4,"Yes",0,0,,,4,0,7,4,10,4,3,7,6,10,0,1,2,0,0,0,0,0,""
"59-21-82-77",1,"Yes",0,0,,,2,0,2,1,20,0,0,,,20,0,1,0,2,0,0,0,0,""
"33-11-85-60",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"82-15-11-19",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"95-73-95-89",2,"Yes",0,0,,,3,1,4,5,20,8,3,7,6,20,0,1,0,2,0,0,0,0,""
"02-47-29-85",1,"Yes",4,0,7,8,4,0,7,8,6,3,3,1,8,8,0,1,2,0,0,0,0,0,""
"91-34-05-43",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"29-34-28-44",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"02-67-98-73",1,"Yes",0,0,,,4,0,7,4,10,4,3,7,2,15,1,2,0,0,0,0,0,0,""
"02-67-98-73",2,"Yes",0,0,,,4,0,6,4,10,4,3,7,2,10,1,2,3,0,0,0,0,0,""
"89-44-00-22",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"89-44-00-22",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"92-95-45-69",1,"Yes",0,0,,,4,1,6,6,21,8,3,7,5,30,0,1,3,2,0,0,0,0,""
"92-95-45-69",2,"Yes",0,0,,,4,1,5,6,10,8,3,6,5,10,0,1,2,3,0,0,0,0,""
"25-17-75-96",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"08-10-28-09",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"63-11-66-98",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"90-89-89-25",1,"Yes",5,0,5,6,5,0,5,6,10,0,0,,,0,0,1,2,3,4,5,0,0,""
"90-89-89-25",2,"Yes",3,0,3,6,3,0,3,6,6,0,0,,,0,0,2,1,0,0,0,0,0,""
"01-16-33-75",1,"Yes",0,0,,,3,1,5,5,30,0,0,,,20,0,1,0,2,0,0,0,0,""
"01-16-33-75",2,"Yes",0,0,,,3,1,4,6,10,0,0,,,3,0,1,0,2,0,0,0,0,""
"48-88-82-47",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"44-96-14-86",1,"Yes",0,1,2,3,8,2,2,3,6,9,3,7,3,20,0,0,1,0,0,0,0,0,""
"47-83-83-86",1,"Yes",3,0,5,5,3,0,5,5,20,2,0,2,5,10,0,1,2,3,4,0,0,0,""
"47-83-83-86",2,"Yes",3,0,2,3,3,0,2,3,2,2,0,7,1,5,0,1,2,3,0,4,0,0,""
"79-40-96-41",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"79-40-96-41",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"79-40-96-41",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"79-40-96-41",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"60-73-28-03",1,"Yes",0,0,,,3,0,5,4,20,0,0,,,40,0,1,0,0,0,0,0,0,""
"79-90-62-68",1,"Yes",0,0,,,9,0,2,6,5,9,3,5,2,5,0,1,2,4,3,0,0,0,""
"79-90-62-68",2,"Yes",0,0,,,9,0,2,4,4,9,3,7,3,4,0,1,2,3,0,0,0,0,""
"67-12-09-24",1,"Yes",0,0,,,0,0,,,30,9,3,7,5,40,0,1,0,2,3,0,0,0,""
"63-23-35-27",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"63-23-35-27",10,"No",,,,,,,,,,,,,,,,,,,,,,,""
"04-92-66-81",1,"Yes",0,0,,,4,0,4,4,20,4,3,3,1,25,0,1,0,2,0,0,0,0,""
"04-92-66-81",2,"Yes",0,0,,,4,0,7,4,10,4,3,7,1,12,0,1,0,2,0,0,0,0,""
"93-87-16-02",1,"Yes",0,0,,,0,0,,,0,9,3,7,2,10,0,1,2,3,0,0,0,0,""
"93-87-16-02",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"65-31-14-31",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-27-66-46",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-27-66-46",2,"Yes",0,0,,,3,0,5,5,15,9,3,7,3,15,0,1,2,0,0,0,0,0,""
"19-27-66-46",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-27-66-46",5,"Yes",0,0,,,3,0,1,4,0,9,3,2,2,0,0,1,2,0,0,0,0,3,"parents decide on how money should be spent"
"08-44-37-94",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"08-44-37-94",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"08-44-37-94",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"71-04-48-02",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"71-04-48-02",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"27-66-11-12",3,"Yes",0,0,,,0,0,,,3,4,3,7,2,14,0,1,0,2,0,0,0,0,""
"27-66-11-12",4,"Yes",0,0,,,0,0,,,10,4,3,7,2,10,0,1,0,2,0,0,0,0,""
"10-98-84-98",1,"Yes",0,0,,,9,3,7,8,6,0,0,,,0,0,1,0,0,0,0,0,0,""
"10-98-84-98",2,"Yes",0,0,,,9,3,6,8,6,0,0,,,0,0,1,0,0,0,0,0,0,""
"97-63-71-09",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"11-29-74-23",1,"Yes",0,0,,,0,0,,,3,9,3,7,4,2,0,1,0,2,0,0,0,0,""
"11-29-74-23",2,"Yes",0,0,,,0,0,,,3,9,3,7,4,2,0,1,0,2,0,0,0,0,""
"59-89-68-30",1,"Yes",0,0,,,4,0,2,5,9,2,1,1,3,9,0,1,2,3,0,0,0,0,""
"59-89-68-30",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"22-38-73-99",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"81-45-95-70",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"81-45-95-70",2,"Yes",0,0,,,3,0,6,4,20,2,0,6,2,20,0,1,0,0,0,0,0,0,""
"81-45-95-70",5,"Yes",0,0,,,3,0,2,1,3,4,3,7,8,4,1,2,0,0,0,0,0,0,""
"16-03-96-06",1,"Yes",0,0,,,5,0,7,4,30,4,3,7,1,40,0,1,2,3,0,0,0,0,""
"16-03-96-06",2,"Yes",0,0,,,4,0,6,5,20,4,3,7,1,30,0,1,2,3,0,0,0,0,""
"16-03-96-06",3,"Yes",0,0,,,2,0,7,4,6,2,3,7,1,7,0,2,1,3,0,0,0,0,""
"16-03-96-06",6,"Yes",0,0,,,2,0,7,4,10,2,2,7,1,10,0,2,1,3,0,0,0,0,""
"81-14-42-85",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"10-39-00-99",1,"Yes",0,0,,,4,0,7,4,10,4,3,7,1,15,0,1,0,2,0,0,0,0,""
"10-39-00-99",2,"Yes",0,0,,,4,0,7,4,10,4,3,7,1,10,0,1,0,2,0,0,0,0,""
"10-39-00-99",7,"No",,,,,,,,,,,,,,,,,,,,,,,""
"96-06-62-42",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,13,0,1,0,2,0,0,0,0,""
"96-06-62-42",2,"Yes",0,0,,,0,0,,,0,9,3,7,8,10,0,1,0,2,0,0,0,0,""
"11-59-44-40",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"27-51-81-61",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"45-92-75-89",1,"Yes",0,0,,,0,0,,,5,9,3,1,4,13,0,1,2,3,0,0,0,0,""
"45-92-75-89",2,"Yes",0,0,,,0,0,,,10,9,3,7,2,13,0,1,2,3,0,0,0,0,""
"85-71-09-15",1,"Yes",0,0,,,3,2,7,3,3,9,3,7,2,10,0,1,0,2,0,0,0,0,""
"64-51-39-39",1,"Yes",0,0,,,0,0,,,30,3,1,1,1,3,0,1,2,3,0,0,0,0,""
"64-51-39-39",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"64-51-39-39",3,"Yes",0,0,,,0,0,,,5,7,3,7,1,10,0,0,0,1,2,3,0,0,""
"95-09-61-15",1,"Yes",0,0,,,0,0,,,8,9,3,3,1,10,0,1,2,3,4,5,0,0,""
"95-09-61-15",2,"Yes",0,0,,,0,0,,,10,9,3,7,2,10,0,1,3,2,0,0,0,0,""
"86-63-74-80",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"67-27-36-61",1,"Yes",0,0,,,0,0,,,20,9,3,7,4,20,0,1,2,0,0,0,0,0,""
"08-84-33-33",1,"Yes",0,0,,,9,3,6,8,7,0,0,,,0,0,1,0,0,0,0,0,0,""
"08-84-33-33",2,"Yes",0,0,,,9,3,6,8,3,0,0,,,0,0,1,0,0,0,0,0,0,""
"07-50-91-84",1,"Yes",0,0,,,5,1,4,3,5,7,2,5,5,7,0,1,0,2,0,0,0,0,""
"87-71-97-91",1,"Yes",0,0,,,8,2,3,4,25,9,1,4,7,25,0,1,0,2,0,0,0,0,""
"87-71-97-91",2,"Yes",0,0,,,7,1,4,3,10,6,1,2,3,10,0,1,0,2,0,0,0,0,""
"72-05-40-32",1,"Yes",0,0,,,5,1,1,1,30,9,3,1,1,32,0,1,2,0,0,0,0,0,""
"72-05-40-32",2,"Yes",0,0,,,5,1,4,3,20,9,3,7,5,20,0,1,2,0,0,0,0,0,""
"72-05-40-32",4,"Yes",0,0,,,5,1,7,4,5,9,3,7,6,5,0,1,2,0,0,0,0,0,""
"02-59-28-55",7,"Yes",2,0,3,4,5,0,7,4,4,9,3,7,6,10,0,1,0,0,0,0,0,0,""
"02-59-28-55",8,"Yes",2,0,3,4,9,3,7,4,5,9,3,7,4,5,2,1,0,0,0,0,0,0,""
"41-71-16-88",2,"Yes",0,0,,,3,0,7,8,2,0,0,,,2,0,1,0,0,0,0,0,0,""
"91-57-08-43",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"63-99-85-70",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"65-43-78-90",1,"Yes",4,0,5,4,4,0,2,4,20,0,0,,,0,0,3,1,2,0,0,0,0,""
"37-38-94-21",1,"Yes",0,0,,,4,0,7,4,20,4,3,7,2,35,0,2,1,3,0,0,0,0,""
"37-38-94-21",2,"Yes",0,0,,,4,0,7,4,7,0,1,7,2,8,0,2,1,3,0,0,0,0,""
"77-42-43-43",1,"Yes",4,0,3,5,4,0,3,5,30,9,3,7,7,40,3,1,0,2,0,0,0,0,""
"68-60-50-68",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"46-89-69-47",1,"Yes",0,0,,,0,0,,,0,9,3,7,3,10,0,1,0,2,0,3,0,0,""
"46-72-66-83",1,"Yes",0,0,,,6,1,7,6,40,9,3,7,6,50,0,1,0,0,0,0,0,0,""
"46-72-66-83",4,"Yes",0,0,,,0,0,,,0,9,3,7,6,5,0,0,0,0,0,0,0,1,"none"
"46-72-66-83",6,"Yes",0,0,,,0,0,,,0,9,3,7,7,2,0,1,0,0,0,0,0,0,""
"25-02-52-66",1,"Yes",0,0,,,0,0,,,20,9,3,7,2,20,0,1,2,0,0,0,0,0,""
"25-02-52-66",2,"Yes",0,0,,,0,0,,,20,9,3,7,3,20,0,1,2,0,0,0,0,0,""
"25-02-52-66",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"25-02-52-66",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"25-02-52-66",6,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-56-28-22",1,"Yes",0,0,,,5,0,7,6,45,9,3,3,3,50,0,1,0,0,0,0,0,0,""
"99-17-74-11",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"46-53-61-02",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"10-77-75-51",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"71-70-88-23",1,"Yes",0,0,,,3,0,4,5,10,3,1,2,2,8,0,1,2,3,0,0,0,0,""
"71-70-88-23",2,"Yes",0,0,,,4,0,4,5,10,5,1,2,2,8,0,1,2,3,0,0,0,0,""
"50-33-80-84",1,"Yes",0,0,,,0,0,,,5,9,3,7,4,30,0,1,0,2,0,0,0,0,""
"21-95-76-65",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"00-11-52-27",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"87-56-56-81",1,"Yes",0,0,,,0,0,,,10,9,3,7,4,15,0,0,1,0,0,0,0,0,""
"87-56-56-81",2,"Yes",0,0,,,0,0,,,8,9,3,7,4,8,0,0,1,0,0,0,0,0,""
"87-56-56-81",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"81-79-89-86",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"10-18-23-80",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"31-09-36-85",1,"Yes",0,0,,,4,1,2,4,10,5,2,3,5,10,0,1,2,3,0,0,0,0,""
"72-18-38-35",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"72-18-38-35",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"83-34-07-73",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"70-36-24-93",1,"Yes",0,0,,,9,3,6,8,30,0,0,,,0,0,1,2,0,0,0,0,0,""
"70-36-24-93",2,"Yes",0,0,,,9,3,6,8,10,0,0,,,0,0,1,0,0,0,0,0,0,""
"70-36-24-93",4,"Yes",0,0,,,9,3,7,8,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"64-46-73-61",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"13-37-47-48",1,"Yes",0,0,,,3,0,2,2,5,9,3,7,1,10,0,1,0,2,4,3,0,0,""
"13-37-47-48",2,"Yes",0,0,,,3,0,4,1,5,9,3,5,1,5,0,1,0,2,3,4,0,0,""
"22-02-49-30",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"04-02-73-28",1,"Yes",0,0,,,3,0,2,5,10,5,2,4,2,15,0,2,1,3,0,0,0,0,""
"04-02-73-28",2,"Yes",0,0,,,3,0,3,5,10,4,2,3,2,10,0,2,1,3,0,0,0,0,""
"04-02-73-28",4,"Yes",0,0,,,1,0,2,4,2,1,1,2,3,3,0,2,1,3,0,0,0,0,""
"57-09-51-71",1,"Yes",0,0,,,0,0,,,30,9,3,7,4,30,0,1,0,2,0,0,0,0,""
"45-10-68-85",1,"Yes",0,0,,,3,0,7,1,6,9,3,7,8,20,0,1,2,0,0,0,0,0,""
"45-10-68-85",2,"Yes",0,0,,,3,3,7,4,6,9,3,7,2,20,0,1,2,0,0,0,0,0,""
"45-10-68-85",3,"Yes",0,0,,,3,0,6,2,1,9,3,5,1,1,0,1,2,0,0,0,0,0,""
"45-10-68-85",4,"Yes",0,0,,,3,0,5,2,6,9,3,5,1,2,0,1,2,0,0,0,0,0,""
"72-72-49-77",1,"Yes",0,0,,,4,0,6,4,5,4,0,7,2,18,0,1,0,0,0,0,0,0,""
"72-72-49-77",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"61-58-42-30",1,"Yes",0,0,,,4,0,3,1,30,4,3,7,1,30,0,2,1,3,0,0,0,0,""
"61-58-42-30",10,"Yes",0,0,,,1,0,1,1,10,4,3,7,9,10,0,1,0,2,0,0,0,0,""
"46-76-02-18",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"46-76-02-18",2,"Yes",0,0,,,3,0,6,4,20,3,3,7,4,20,0,1,3,2,0,0,0,0,""
"32-71-82-87",1,"Yes",0,0,,,2,0,7,3,20,9,3,7,6,20,0,1,2,3,0,0,0,0,""
"32-71-82-87",2,"Yes",0,0,,,2,0,5,5,20,9,3,7,4,20,0,1,2,3,0,0,0,0,""
"51-19-72-02",1,"Yes",0,0,,,4,0,4,8,4,2,2,2,5,1,0,1,3,4,2,0,0,0,""
"51-19-72-02",2,"Yes",0,0,,,4,0,3,4,2,3,1,5,5,1,0,1,3,4,2,0,0,0,""
"98-92-34-42",2,"Yes",0,0,,,4,0,7,5,20,4,3,7,1,30,0,1,0,2,0,0,0,0,""
"98-92-34-42",3,"Yes",0,0,,,4,3,7,3,5,4,3,7,7,5,0,1,0,2,0,0,0,0,""
"26-53-83-57",1,"Yes",0,0,,,9,3,6,8,8,0,0,,,0,0,1,0,0,0,0,0,0,""
"26-53-83-57",2,"Yes",0,0,,,9,3,6,8,5,0,0,,,0,0,1,0,0,0,0,0,0,""
"35-77-55-36",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"35-77-55-36",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"60-19-93-23",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"98-71-23-55",1,"Yes",0,0,,,0,0,,,0,9,3,7,8,40,0,1,2,0,0,0,0,0,""
"98-71-23-55",7,"Yes",0,0,,,0,0,,,0,9,3,7,8,7,0,1,2,0,0,0,0,0,""
"88-09-79-89",1,"Yes",0,0,,,4,0,7,3,25,4,3,7,1,35,3,2,1,4,0,0,0,0,""
"88-09-79-89",2,"Yes",0,0,,,4,0,7,4,30,4,3,7,1,35,0,2,1,3,0,0,0,0,""
"88-09-79-89",3,"Yes",0,0,,,2,0,7,3,15,2,2,7,2,16,0,2,1,3,0,0,0,0,""
"88-09-79-89",4,"Yes",0,0,,,4,0,7,4,10,4,3,7,2,12,0,2,1,3,0,0,0,0,""
"88-09-79-89",6,"Yes",0,0,,,4,0,2,2,5,4,3,7,2,5,4,1,2,3,0,0,0,0,""
"88-09-79-89",8,"Yes",0,0,,,2,0,7,2,3,2,1,7,2,3,0,2,1,3,0,0,0,0,""
"17-30-57-13",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
