interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"19-04-54-37","Goats - He/She/Kids",5,10,0,0,0,0,0,0,
"19-04-54-37","Sheep - Rams/Ewes/Lambs",3,6,0,0,0,0,0,0,
"19-04-54-37","Chicken - Cocks/Broilers",10,3,3,1,0,0,5,0,500
"59-57-12-16","Cows/Heifers",10,2,2,0,0,0,6,0,12000
"59-57-12-16","Goats - He/She/Kids",20,15,3,1,0,0,2,0,3000
"59-57-12-16","Sheep - Rams/Ewes/Lambs",15,8,3,0,0,1,3,0,2500
"49-28-72-36","Cows/Heifers",3,2,0,0,0,0,1,0,
"49-28-72-36","Sheep - Rams/Ewes/Lambs",27,12,13,0,0,2,0,0,4000
"49-28-72-36","Chicken - Hens/Layers",5,41,5,6,0,3,12,15,500
"93-14-44-32","Sheep - Rams/Ewes/Lambs",26,13,5,0,1,2,3,2,3000
"12-47-74-84","Cows/Heifers",0,3,0,0,0,0,1,0,
"12-47-74-84","Sheep - Rams/Ewes/Lambs",0,3,0,0,0,0,0,0,
"66-45-27-28","Goats - He/She/Kids",30,20,5,1,1,0,5,0,4000
"61-66-59-51","Sheep - Rams/Ewes/Lambs",9,7,2,0,0,0,1,0,3500
"78-64-43-02","Cows/Heifers",12,9,2,0,0,0,1,0,20000
"78-64-43-02","Goats - He/She/Kids",30,25,3,0,0,0,2,0,4000
"78-64-43-02","Sheep - Rams/Ewes/Lambs",26,36,0,0,0,0,0,0,
"03-23-67-97","Cows/Heifers",31,10,1,0,0,0,20,0,28000
"03-23-67-97","Goats - He/She/Kids",83,60,10,1,0,2,0,10,3500
"03-23-67-97","Sheep - Rams/Ewes/Lambs",60,30,10,0,0,0,20,0,2500
"03-23-67-97","Chicken - Hens/Layers",20,6,0,0,0,0,4,10,
"84-81-25-13","Goats - He/She/Kids",22,4,10,4,0,2,4,0,3000
"84-81-25-13","Chicken - Cocks/Broilers",15,8,6,2,0,0,0,0,350
"01-19-86-40","Goats - He/She/Kids",10,12,3,1,0,0,1,0,4500
"69-16-25-63","Goats - He/She/Kids",48,3,25,7,0,0,8,5,3000
"58-95-91-31","Goats - He/She/Kids",40,30,8,0,0,0,4,0,4000
"11-58-78-70","Goats - He/She/Kids",40,28,4,0,1,0,4,6,7500
"11-58-78-70","Chicken - Hens/Layers",15,8,2,0,0,1,6,2,500
"98-97-38-21","Goats - He/She/Kids",80,40,25,0,0,0,15,0,3000
"98-97-38-21","Sheep - Rams/Ewes/Lambs",10,5,2,0,0,0,3,0,5000
"92-08-97-62","Goats - He/She/Kids",20,5,14,0,0,0,1,0,3000
"80-20-31-51","Cows/Heifers",25,28,3,0,0,13,7,0,25000
"80-20-31-51","Calves - Males/Females",6,5,0,0,0,0,3,0,
"80-20-31-51","Goats - He/She/Kids",40,50,8,1,2,20,4,0,3500
"80-20-31-51","Sheep - Rams/Ewes/Lambs",12,16,3,0,0,3,4,0,3000
"80-20-31-51","Chicken - Cocks/Broilers",5,2,2,0,0,0,1,0,300
"06-48-61-69","Goats - He/She/Kids",44,30,10,0,0,0,4,0,2500
"11-11-55-95","Goats - He/She/Kids",50,35,15,0,0,0,0,0,5000
"11-11-55-95","Sheep - Rams/Ewes/Lambs",20,10,2,0,0,0,8,0,3000
"95-73-95-89","Cows/Heifers",5,2,0,0,0,0,3,0,
"95-73-95-89","Goats - He/She/Kids",10,5,2,0,0,0,3,0,3000
"02-47-29-85","Goats - He/She/Kids",70,50,10,2,0,0,8,0,5000
"54-07-56-18","Goats - He/She/Kids",22,6,5,1,0,0,10,0,3500
"54-07-56-18","Chicken - Hens/Layers",31,10,6,1,0,2,6,6,400
"02-67-98-73","Goats - He/She/Kids",100,60,25,1,5,1,1,3,4500
"02-67-98-73","Sheep - Rams/Ewes/Lambs",19,18,0,0,0,1,0,0,
"02-67-98-73","Chicken - Hens/Layers",5,9,0,0,0,0,0,0,
"25-47-42-18","Chicken - Hens/Layers",15,7,0,0,0,0,0,8,
"92-95-45-69","Goats - He/She/Kids",8,2,6,0,0,0,0,0,2500
"92-95-45-69","Sheep - Rams/Ewes/Lambs",6,3,3,0,0,0,0,0,3000
"37-73-98-41","Goats - He/She/Kids",8,3,2,0,0,0,3,0,3000
"37-73-98-41","Chicken - Cocks/Broilers",4,3,0,0,0,0,1,0,
"48-88-82-47","Sheep - Rams/Ewes/Lambs",7,7,0,0,0,0,0,0,
"44-96-14-86","Goats - He/She/Kids",72,31,40,1,0,0,0,0,4000
"47-83-83-86","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"79-90-62-68","Cows/Heifers",1,4,0,0,0,0,0,0,
"79-90-62-68","Goats - He/She/Kids",40,25,10,1,0,0,5,0,5000
"79-90-62-68","Sheep - Rams/Ewes/Lambs",3,1,0,0,0,0,2,0,
"79-90-62-68","Chicken - Hens/Layers",3,15,4,3,0,0,0,0,500
"67-12-09-24","Goats - He/She/Kids",200,50,100,0,0,0,45,0,3000
"63-23-35-27","Goats - He/She/Kids",2,0,2,0,0,0,0,0,2600
"04-92-66-81","Goats - He/She/Kids",4,2,3,0,0,0,0,0,3000
"04-92-66-81","Sheep - Rams/Ewes/Lambs",2,3,0,0,0,0,0,0,
"93-87-16-02","Goats - He/She/Kids",18,3,6,2,0,0,3,4,3000
"93-87-16-02","Chicken - Hens/Layers",36,10,3,2,0,1,12,8,350
"65-31-14-31","Cows/Heifers",13,6,5,0,0,0,3,0,18000
"65-31-14-31","Goats - He/She/Kids",4,11,0,0,0,0,0,0,
"19-27-66-46","Goats - He/She/Kids",50,9,39,1,0,0,5,0,3500
"19-27-66-46","Sheep - Rams/Ewes/Lambs",0,1,0,0,0,0,0,0,
"19-27-66-46","Chicken - Hens/Layers",30,6,3,0,0,0,12,0,500
"08-44-37-94","Goats - He/She/Kids",23,15,3,1,0,1,3,0,2800
"08-44-37-94","Sheep - Rams/Ewes/Lambs",17,12,1,1,0,1,2,0,3000
"08-44-37-94","Chicken - Hens/Layers",19,10,0,2,0,2,0,5,
"27-66-11-12","Goats - He/She/Kids",10,15,3,0,0,0,0,0,4000
"27-66-11-12","Sheep - Rams/Ewes/Lambs",15,12,5,0,0,0,5,0,3000
"11-29-74-23","Goats - He/She/Kids",21,23,2,1,0,0,1,0,3500
"11-29-74-23","Chicken - Hens/Layers",10,5,5,1,0,0,2,0,350
"59-89-68-30","Goats - He/She/Kids",21,5,3,2,2,0,3,6,3500
"59-89-68-30","Sheep - Rams/Ewes/Lambs",14,3,2,1,2,3,3,0,2500
"59-89-68-30","Chicken - Cocks/Broilers",25,2,4,3,0,0,4,12,350
"59-89-68-30","Chicken - Hens/Layers",40,10,10,0,6,0,4,10,300
"81-45-95-70","Cows/Heifers",3,5,1,0,0,0,0,0,20000
"81-45-95-70","Goats - He/She/Kids",17,25,2,0,0,0,1,5,4000
"16-03-96-06","Cows/Heifers",18,7,8,0,0,0,3,0,15000
"16-03-96-06","Goats - He/She/Kids",40,20,10,0,0,0,8,2,4000
"16-03-96-06","Sheep - Rams/Ewes/Lambs",20,5,10,0,0,0,5,0,4000
"22-88-97-60","Goats - He/She/Kids",10,10,1,0,0,0,0,0,6000
"22-88-97-60","Chicken - Hens/Layers",20,15,7,0,0,0,0,0,500
"47-75-71-27","Goats - He/She/Kids",17,6,0,1,0,0,5,5,
"47-75-71-27","Sheep - Rams/Ewes/Lambs",12,1,2,0,1,1,2,5,3500
"47-75-71-27","Chicken - Hens/Layers",13,1,2,1,0,1,3,5,350
"10-39-00-99","Goats - He/She/Kids",7,4,6,0,0,0,1,0,4000
"96-06-62-42","Cows/Heifers",4,2,0,0,0,0,2,0,
"96-06-62-42","Goats - He/She/Kids",38,29,0,2,1,0,5,1,
"44-37-52-83","Goats - He/She/Kids",150,80,15,5,1,20,2,2,4000
"44-37-52-83","Sheep - Rams/Ewes/Lambs",8,7,2,1,0,1,1,0,3500
"45-92-75-89","Goats - He/She/Kids",50,40,10,1,0,0,4,0,4000
"45-92-75-89","Chicken - Cocks/Broilers",60,40,20,3,0,0,2,0,400
"85-71-09-15","Cows/Heifers",2,2,0,0,0,0,0,0,
"85-71-09-15","Goats - He/She/Kids",30,20,5,1,0,0,4,0,8000
"85-71-09-15","Chicken - Hens/Layers",30,25,5,0,0,0,0,0,500
"64-51-39-39","Goats - He/She/Kids",50,30,8,1,0,0,6,5,4000
"64-51-39-39","Sheep - Rams/Ewes/Lambs",22,20,0,0,0,0,2,0,
"64-51-39-39","Chicken - Hens/Layers",24,10,0,2,0,2,6,4,
"95-09-61-15","Goats - He/She/Kids",41,25,4,3,0,1,5,3,4000
"95-09-61-15","Chicken - Hens/Layers",27,10,4,2,0,2,6,3,300
"86-63-74-80","Goats - He/She/Kids",5,8,0,0,0,0,1,0,
"67-27-36-61","Goats - He/She/Kids",20,10,10,3,0,0,5,0,4000
"67-27-36-61","Chicken - Hens/Layers",10,3,0,1,0,0,5,0,
"07-50-91-84","Goats - He/She/Kids",12,8,3,0,0,0,1,0,5000
"87-71-97-91","Cows/Heifers",21,16,2,0,0,0,2,1,15000
"87-71-97-91","Goats - He/She/Kids",25,18,3,0,0,0,3,1,5000
"72-05-40-32","Goats - He/She/Kids",19,16,0,0,0,0,0,3,
"02-59-28-55","Goats - He/She/Kids",19,23,4,0,0,0,8,0,4000
"02-59-28-55","Sheep - Rams/Ewes/Lambs",6,10,4,0,0,0,0,0,5000
"37-38-94-21","Goats - He/She/Kids",30,0,20,0,0,2,0,8,3000
"37-38-94-21","Sheep - Rams/Ewes/Lambs",3,0,0,0,0,0,3,0,
"77-42-43-43","Cows/Heifers",5,2,1,0,0,0,2,0,32000
"77-42-43-43","Goats - He/She/Kids",60,30,10,5,0,0,25,0,4000
"68-60-50-68","Goats - He/She/Kids",25,8,5,1,1,0,5,5,3500
"68-60-50-68","Chicken - Cocks/Broilers",12,2,5,2,0,0,2,1,400
"46-89-69-47","Cows/Heifers",13,10,2,0,0,0,1,0,25000
"46-89-69-47","Goats - He/She/Kids",43,40,0,0,0,0,3,0,
"46-89-69-47","Chicken - Cocks/Broilers",64,8,50,5,0,1,0,0,700
"46-72-66-83","Cows/Heifers",5,2,2,0,0,0,1,0,25000
"46-72-66-83","Goats - He/She/Kids",49,12,7,0,0,0,30,0,3000
"25-02-52-66","Goats - He/She/Kids",8,1,7,0,0,0,0,0,3000
"25-02-52-66","Chicken - Hens/Layers",30,13,17,0,0,0,0,0,300
"55-56-28-22","Cows/Heifers",12,3,1,0,0,0,8,0,30000
"55-56-28-22","Goats - He/She/Kids",60,26,30,0,0,0,0,0,4000
"55-56-28-22","Sheep - Rams/Ewes/Lambs",4,2,0,0,0,0,1,1,
"46-53-61-02","Goats - He/She/Kids",10,18,3,0,0,0,0,0,4000
"10-77-75-51","Goats - He/She/Kids",13,8,3,0,0,0,1,1,3000
"71-70-88-23","Goats - He/She/Kids",48,30,9,1,0,0,3,5,6000
"71-70-88-23","Chicken - Cocks/Broilers",18,3,10,3,0,0,0,2,700
"71-70-88-23","Chicken - Hens/Layers",47,40,0,1,0,0,0,6,
"50-33-80-84","Goats - He/She/Kids",20,10,5,0,0,0,6,0,3000
"91-60-65-39","Goats - He/She/Kids",20,15,5,0,0,0,0,0,3000
"87-56-56-81","Goats - He/She/Kids",10,15,3,0,0,0,0,2,3000
"87-56-56-81","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,500
"87-56-56-81","Chicken - Hens/Layers",9,6,3,0,0,0,0,0,300
"10-18-23-80","Goats - He/She/Kids",0,15,0,0,0,0,0,0,
"10-18-23-80","Chicken - Cocks/Broilers",15,8,2,2,1,0,0,2,500
"65-08-75-81","Goats - He/She/Kids",28,7,6,2,0,0,4,9,5000
"65-08-75-81","Chicken - Hens/Layers",8,3,3,2,0,0,0,0,400
"71-59-52-11","Goats - He/She/Kids",8,6,2,0,0,0,0,0,3000
"31-09-36-85","Cows/Heifers",5,7,1,0,0,0,1,0,20000
"31-09-36-85","Goats - He/She/Kids",35,23,5,1,1,0,3,2,5000
"31-09-36-85","Chicken - Cocks/Broilers",12,8,3,0,0,0,2,3,400
"29-04-00-40","Goats - He/She/Kids",25,15,2,0,5,5,1,0,4000
"13-37-47-48","Goats - He/She/Kids",30,20,4,2,0,2,2,0,3200
"22-02-49-30","Goats - He/She/Kids",34,22,12,0,0,0,0,0,4000
"04-02-73-28","Cows/Heifers",2,1,0,0,0,0,1,0,
"04-02-73-28","Calves - Males/Females",2,1,0,0,0,0,1,0,
"04-02-73-28","Goats - He/She/Kids",54,21,1,1,0,0,0,1,4000
"04-02-73-28","Chicken - Cocks/Broilers",13,3,0,3,0,0,5,2,
"04-02-73-28","Chicken - Hens/Layers",15,10,0,0,0,0,5,0,
"57-09-51-71","Cows/Heifers",10,6,0,0,0,0,4,0,
"45-10-68-85","Cows/Heifers",8,9,0,0,0,0,0,0,
"45-10-68-85","Goats - He/She/Kids",46,51,0,0,0,0,0,0,
"45-10-68-85","Sheep - Rams/Ewes/Lambs",2,5,0,0,0,0,0,0,
"45-10-68-85","Chicken - Cocks/Broilers",30,20,10,0,0,0,0,0,300
"72-72-49-77","Goats - He/She/Kids",16,25,5,1,0,0,0,6,3500
"61-58-42-30","Cows/Heifers",30,9,2,0,0,0,15,0,30000
"61-58-42-30","Goats - He/She/Kids",40,20,4,0,0,0,10,6,4000
"46-76-02-18","Goats - He/She/Kids",5,6,1,0,0,0,0,1,4000
"32-71-82-87","Goats - He/She/Kids",30,25,5,0,0,0,2,0,5000
"32-71-82-87","Sheep - Rams/Ewes/Lambs",0,4,0,0,0,0,0,0,
"32-71-82-87","Chicken - Cocks/Broilers",12,10,4,2,0,0,0,0,500
"51-19-72-02","Goats - He/She/Kids",2,2,0,0,0,0,0,0,
"51-19-72-02","Chicken - Cocks/Broilers",5,2,2,0,0,0,0,1,500
"51-19-72-02","Chicken - Hens/Layers",11,9,0,0,0,0,0,2,
"98-92-34-42","Goats - He/She/Kids",15,5,7,0,0,0,0,3,4000
"98-92-34-42","Sheep - Rams/Ewes/Lambs",8,2,2,0,0,0,0,4,4000
"19-17-82-94","Goats - He/She/Kids",60,40,6,2,2,0,7,3,5000
"19-17-82-94","Sheep - Rams/Ewes/Lambs",22,7,1,0,0,0,4,10,4000
"19-17-82-94","Chicken - Cocks/Broilers",5,10,2,1,0,0,1,0,300
"35-77-55-36","Goats - He/She/Kids",11,6,2,0,0,0,2,1,3000
"35-77-55-36","Chicken - Cocks/Broilers",13,3,1,2,0,0,2,5,500
"35-77-55-36","Chicken - Hens/Layers",24,10,7,0,0,0,2,5,300
"60-19-93-23","Goats - He/She/Kids",22,15,1,1,0,0,3,0,5000
"60-19-93-23","Chicken - Hens/Layers",15,5,10,0,0,0,0,0,350
"98-71-23-55","Cows/Heifers",40,57,0,0,1,10,1,0,
"98-71-23-55","Goats - He/She/Kids",175,140,5,4,2,20,15,10,4000
"98-71-23-55","Sheep - Rams/Ewes/Lambs",30,22,0,0,0,0,5,3,
"88-09-79-89","Cows/Heifers",10,10,4,0,0,0,0,0,30000
"88-09-79-89","Goats - He/She/Kids",36,22,15,0,0,3,2,4,4500
"88-09-79-89","Sheep - Rams/Ewes/Lambs",8,6,3,0,0,0,0,0,4000
"34-24-20-27","Goats - He/She/Kids",30,5,4,0,0,0,21,0,3500
"13-99-53-09","Goats - He/She/Kids",32,20,0,1,0,5,5,3,
"62-74-89-68","Cows/Heifers",5,4,1,0,0,0,0,0,30000
"62-74-89-68","Goats - He/She/Kids",18,10,4,0,0,0,3,3,4000
"62-74-89-68","Sheep - Rams/Ewes/Lambs",20,5,0,0,0,0,0,16,
"10-78-86-05","Goats - He/She/Kids",30,10,15,0,0,0,7,0,5000
"10-78-86-05","Chicken - Cocks/Broilers",15,6,3,6,0,0,0,0,500
"58-17-83-09","Cows/Heifers",7,2,1,0,0,0,4,0,17000
"58-17-83-09","Goats - He/She/Kids",76,22,28,1,2,0,11,3,4500
"58-17-83-09","Sheep - Rams/Ewes/Lambs",6,3,2,0,0,0,1,0,3000
"58-17-83-09","Chicken - Cocks/Broilers",31,8,20,0,0,0,3,0,300
"58-17-83-09","Beehive",16,14,0,0,0,0,2,0,
"86-94-71-57","Cows/Heifers",13,10,0,0,0,0,3,0,
"86-94-71-57","Calves - Males/Females",0,4,0,0,0,0,0,0,
"86-94-71-57","Goats - He/She/Kids",10,20,4,0,0,0,3,0,4000
"86-94-71-57","Chicken - Hens/Layers",5,20,5,0,0,0,0,0,500
"33-63-66-86","Goats - He/She/Kids",12,6,9,0,0,0,0,0,3700
"31-45-42-89","Goats - He/She/Kids",70,30,25,0,0,0,11,1,3000
"31-45-42-89","Sheep - Rams/Ewes/Lambs",15,7,7,0,0,0,1,0,3500
"31-45-42-89","Beehive",18,12,0,0,0,0,0,3,
"53-01-20-30","Goats - He/She/Kids",21,30,7,5,0,1,5,0,3000
"53-01-20-30","Sheep - Rams/Ewes/Lambs",6,5,2,0,0,0,1,0,3500
"13-52-61-75","Cows/Heifers",3,5,0,0,0,0,0,0,
"78-32-01-29","Goats - He/She/Kids",43,30,13,0,0,0,0,0,3000
"10-62-40-22","Sheep - Rams/Ewes/Lambs",42,30,0,0,0,0,5,5,
"82-40-44-86","Cows/Heifers",7,5,2,0,0,0,0,0,25000
"82-40-44-86","Goats - He/She/Kids",35,15,20,0,0,0,0,0,5000
"82-40-44-86","Chicken - Cocks/Broilers",30,10,20,0,0,0,0,0,500
"52-02-93-49","Goats - He/She/Kids",48,33,0,2,3,0,3,5,
"32-71-99-16","Cows/Heifers",35,31,3,0,0,0,2,0,20000
"32-71-99-16","Calves - Males/Females",8,4,0,0,0,0,1,0,
"32-71-99-16","Goats - He/She/Kids",250,172,30,5,0,0,10,0,5000
"32-71-99-16","Sheep - Rams/Ewes/Lambs",5,2,0,0,0,0,2,0,
"32-71-99-16","Chicken - Hens/Layers",25,15,0,5,0,0,7,0,
"91-09-88-25","Goats - He/She/Kids",3,5,0,0,0,0,0,0,
"95-92-63-73","Cows/Heifers",2,4,0,0,0,0,0,0,
"95-92-63-73","Chicken - Cocks/Broilers",12,8,2,2,1,0,3,2,400
"06-17-24-58","Cows/Heifers",6,3,1,0,0,0,2,0,20000
"06-17-24-58","Calves - Males/Females",3,1,0,0,0,0,2,0,
"06-17-24-58","Goats - He/She/Kids",30,30,5,0,0,15,5,5,4000
"06-17-24-58","Sheep - Rams/Ewes/Lambs",3,5,0,0,0,0,0,0,
"20-84-25-59","Goats - He/She/Kids",30,20,10,3,0,0,3,0,4000
"20-84-25-59","Chicken - Cocks/Broilers",20,15,6,4,0,0,0,0,3000
"97-31-09-83","Cows/Heifers",58,38,5,0,0,2,10,3,18000
"97-31-09-83","Goats - He/She/Kids",15,20,2,0,0,0,1,0,4500
"97-31-09-83","Chicken - Hens/Layers",5,8,2,1,1,0,0,0,400
"97-31-09-83","Mules/Donkey",5,3,1,0,0,0,0,0,10000
"97-31-09-83","Camel",2,4,0,0,0,0,0,0,
"56-22-99-66","Cows/Heifers",13,7,6,0,0,0,0,0,15000
"56-22-99-66","Goats - He/She/Kids",44,50,1,0,0,0,0,0,4000
"56-22-99-66","Chicken - Hens/Layers",18,14,0,0,0,0,4,0,
"05-92-75-52","Cows/Heifers",6,2,0,0,0,4,0,0,
"05-92-75-52","Goats - He/She/Kids",67,4,48,0,0,15,0,0,3000
"50-93-16-91","Cows/Heifers",6,2,0,0,0,0,4,0,
"50-93-16-91","Goats - He/She/Kids",31,25,2,1,0,1,2,0,7000
"50-93-16-91","Chicken - Hens/Layers",14,10,0,2,0,2,0,0,
"50-93-16-91","Beehive",8,7,0,0,0,0,1,0,
"33-93-90-01","Goats - He/She/Kids",18,7,5,0,0,0,2,4,3000
"33-93-90-01","Chicken - Hens/Layers",28,6,2,0,0,0,20,0,350
"00-04-89-61","Cows/Heifers",55,30,8,1,1,10,5,0,15000
"00-04-89-61","Goats - He/She/Kids",350,300,10,1,1,30,5,3,4000
"00-04-89-61","Chicken - Cocks/Broilers",10,15,2,1,0,0,2,0,3000
"55-74-55-01","Goats - He/She/Kids",11,8,0,0,0,0,3,0,
"55-74-55-01","Chicken - Hens/Layers",24,11,5,3,0,0,0,5,500
"35-03-81-94","Goats - He/She/Kids",30,18,2,2,1,5,1,1,3500
"87-29-60-32","Goats - He/She/Kids",2,4,0,0,0,0,0,0,
"87-29-60-32","Chicken - Hens/Layers",30,8,5,3,0,0,10,0,350
"59-04-53-64","Cows/Heifers",5,5,0,0,0,0,0,0,
"59-04-53-64","Goats - He/She/Kids",14,10,0,1,0,0,3,0,
"59-04-53-64","Chicken - Hens/Layers",18,12,1,1,0,2,0,2,350
"59-04-53-64","Beehive",6,5,0,0,1,0,0,0,
"36-02-93-74","Cows/Heifers",3,2,0,0,0,0,1,0,
"36-02-93-74","Goats - He/She/Kids",30,15,10,0,0,0,5,0,3000
"36-02-93-74","Chicken - Cocks/Broilers",100,7,80,5,0,0,10,0,300
"36-02-93-74","Chicken - Hens/Layers",8,1,5,3,0,0,0,0,500
"56-43-23-52","Cows/Heifers",20,3,8,0,2,0,6,1,30000
"56-43-23-52","Goats - He/She/Kids",20,7,6,0,1,0,5,1,4000
"56-43-23-52","Sheep - Rams/Ewes/Lambs",3,1,1,0,0,0,1,0,6000
"67-03-64-23","Cows/Heifers",15,7,2,0,0,0,6,0,17000
"67-03-64-23","Goats - He/She/Kids",100,32,20,0,0,0,43,5,3000
"74-55-51-40","Goats - He/She/Kids",30,10,15,0,0,0,5,0,3000
"64-62-65-29","Goats - He/She/Kids",42,20,12,3,0,0,6,1,7500
"64-62-65-29","Chicken - Cocks/Broilers",28,1,6,1,0,0,15,5,700
"64-62-65-29","Chicken - Hens/Layers",35,15,4,1,0,0,10,5,400
"30-54-31-50","Cows/Heifers",10,6,0,0,0,0,0,0,
"30-54-31-50","Goats - He/She/Kids",20,11,9,0,0,0,0,0,3000
"42-02-08-83","Goats - He/She/Kids",0,4,0,0,0,0,0,0,
"37-15-67-95","Goats - He/She/Kids",60,50,10,0,0,0,0,0,3000
"42-23-71-10","Chicken - Cocks/Broilers",5,3,2,0,0,0,0,2,300
"50-11-26-74","Cows/Heifers",20,2,7,0,0,0,11,0,16000
"50-11-26-74","Goats - He/She/Kids",80,50,20,0,0,0,0,10,5000
"50-11-26-74","Sheep - Rams/Ewes/Lambs",27,17,10,0,0,0,0,0,4000
"50-11-26-74","Beehive",4,4,0,0,0,0,0,0,
"41-04-96-60","Cows/Heifers",15,3,3,0,0,0,9,0,15000
"41-04-96-60","Goats - He/She/Kids",40,30,5,0,0,0,5,0,4000
"41-04-96-60","Chicken - Cocks/Broilers",5,8,2,1,0,0,1,0,300
"41-04-96-60","Beehive",7,7,0,0,0,0,0,0,
"57-81-30-05","Goats - He/She/Kids",5,3,0,0,0,0,2,0,
"57-81-30-05","Chicken - Cocks/Broilers",4,1,1,0,0,0,0,2,300
"88-77-78-80","Goats - He/She/Kids",30,10,8,0,0,0,12,0,4000
"88-77-78-80","Chicken - Hens/Layers",12,5,2,3,0,0,0,2,200
"50-74-95-60","Bulls/Oxen/Steers",6,1,2,0,0,0,3,0,10000
"50-74-95-60","Cows/Heifers",14,8,1,0,0,0,5,0,12000
"50-74-95-60","Calves - Males/Females",2,2,0,0,0,0,0,0,
"50-74-95-60","Goats - He/She/Kids",98,72,10,4,0,0,6,6,4500
"50-74-95-60","Sheep - Rams/Ewes/Lambs",14,5,2,2,0,0,5,0,3500
"50-74-95-60","Chicken - Cocks/Broilers",9,4,4,0,0,0,0,1,550
"50-74-95-60","Chicken - Hens/Layers",16,10,0,4,0,0,0,2,
"50-74-95-60","Beehive",107,100,0,0,0,0,5,2,
"99-69-07-36","Goats - He/She/Kids",60,27,10,2,1,0,6,4,4000
"99-69-07-36","Chicken - Cocks/Broilers",9,12,3,1,0,0,2,2,300
"94-52-87-82","Cows/Heifers",5,9,0,0,0,0,0,0,
"94-52-87-82","Goats - He/She/Kids",20,10,8,0,0,0,1,2,4000
"38-86-39-27","Goats - He/She/Kids",30,22,0,2,2,0,2,2,
"03-07-08-19","Cows/Heifers",10,1,8,0,0,0,1,0,23000
"03-07-08-19","Goats - He/She/Kids",10,4,4,0,0,0,0,2,4000
"03-07-08-19","Sheep - Rams/Ewes/Lambs",7,3,0,0,0,0,0,3,
"72-39-10-40","Cows/Heifers",11,2,4,0,0,0,5,0,30000
"72-39-10-40","Goats - He/She/Kids",30,10,15,0,0,0,5,0,3000
"72-39-10-40","Sheep - Rams/Ewes/Lambs",10,2,2,0,0,0,5,1,4500
"72-39-10-40","Chicken - Cocks/Broilers",10,5,5,0,0,0,0,0,400
"06-58-90-91","Goats - He/She/Kids",30,18,0,4,1,10,3,0,
"20-64-53-81","Cows/Heifers",9,6,0,0,0,0,3,0,
"20-64-53-81","Goats - He/She/Kids",62,40,10,0,0,0,10,2,3000
"64-24-49-94","Cows/Heifers",61,15,10,1,0,0,30,5,20000
"64-24-49-94","Goats - He/She/Kids",100,50,40,0,0,0,0,10,4000
"64-24-49-94","Chicken - Hens/Layers",184,150,4,20,0,0,0,10,300
"84-08-92-59","Cows/Heifers",15,2,9,0,0,0,4,0,10000
"84-08-92-59","Goats - He/She/Kids",51,4,12,0,0,0,35,0,3000
"12-81-58-78","Cows/Heifers",0,4,0,0,0,0,0,0,
"12-81-58-78","Goats - He/She/Kids",33,10,6,2,0,0,15,0,4000
"12-81-58-78","Beehive",3,3,0,0,0,0,0,0,
"46-43-23-18","Goats - He/She/Kids",30,21,6,0,0,0,5,1,3000
"48-70-52-60","Cows/Heifers",15,8,2,0,0,1,4,0,19500
"48-70-52-60","Goats - He/She/Kids",46,30,8,2,0,1,3,2,3500
"48-70-52-60","Sheep - Rams/Ewes/Lambs",24,14,4,1,0,0,0,5,2500
"48-70-52-60","Chicken - Hens/Layers",78,22,20,6,0,4,16,10,400
"48-70-52-60","Beehive",10,10,0,0,0,0,0,0,
"64-66-30-53","Cows/Heifers",4,2,0,0,0,0,2,0,
"64-66-30-53","Sheep - Rams/Ewes/Lambs",12,8,4,0,0,0,2,0,3000
"03-69-84-05","Cows/Heifers",5,2,2,0,0,0,0,0,15000
"03-69-84-05","Calves - Males/Females",0,1,0,0,0,0,0,0,
"03-69-84-05","Goats - He/She/Kids",12,10,2,1,0,0,1,0,5000
"55-07-48-89","Goats - He/She/Kids",8,7,1,0,0,0,0,0,4000
"55-07-48-89","Chicken - Cocks/Broilers",5,2,0,0,0,0,0,3,
"55-07-48-89","Chicken - Hens/Layers",19,12,2,2,1,0,0,2,300
"84-64-87-37","Goats - He/She/Kids",80,65,0,5,15,30,3,2,
"01-15-12-42","Goats - He/She/Kids",37,17,15,1,0,0,4,0,3500
"99-30-86-99","Goats - He/She/Kids",30,40,5,1,0,0,6,2,3500
"99-30-86-99","Sheep - Rams/Ewes/Lambs",8,3,2,0,0,0,0,3,4000
"99-30-86-99","Chicken - Cocks/Broilers",19,4,10,0,0,0,5,0,350
"43-03-84-96","Chicken - Hens/Layers",6,24,1,0,0,0,0,0,500
"16-96-89-30","Cows/Heifers",23,23,2,0,0,0,5,0,18000
"45-82-95-63","Cows/Heifers",3,3,0,0,0,0,0,0,
"45-82-95-63","Chicken - Cocks/Broilers",0,3,0,0,0,0,0,0,
"45-82-95-63","Chicken - Hens/Layers",0,2,0,0,0,0,0,0,
"19-12-89-41","Cows/Heifers",35,15,10,0,0,2,7,0,15000
"19-12-89-41","Goats - He/She/Kids",19,6,9,0,0,2,2,0,3000
"19-12-89-41","Sheep - Rams/Ewes/Lambs",20,10,10,0,0,0,0,0,2000
"86-61-90-88","Cows/Heifers",2,2,0,0,0,0,0,0,
"86-61-90-88","Sheep - Rams/Ewes/Lambs",6,13,3,0,0,0,0,0,3000
