interview__key,r_members__id,migrant_ind,migrant_current,migrant_past,migr_itt,migr_desti,migr_desti_oth,migrant_year_first,migrant_year_recent,migrant_months_no,migrant_visit,remit_amt,remit_receiver
"06-96-64-70",1,"No",,"No","No intention to migrate",,"",,,,,,
"06-96-64-70",2,"No",,"No","No intention to migrate",,"",,,,,,
"74-21-41-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"74-21-41-84",2,"No",,"No","No intention to migrate",,"",,,,,,
"82-96-41-85",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-96-41-85",2,"No",,"No","No intention to migrate",,"",,,,,,
"82-96-41-85",3,"Yes","Yes","No",,,"",2022,2023,9,3,0,
"82-96-41-85",4,"Yes","Yes","No",,,"",2023,2023,9,3,0,
"82-96-41-85",5,"No",,"No","No intention to migrate",,"",,,,,,
"82-96-41-85",7,"No",,"No","No intention to migrate",,"",,,,,,
"58-44-33-27",1,"No",,"No","No intention to migrate",,"",,,,,,
"58-44-33-27",2,"No",,"No","No intention to migrate",,"",,,,,,
"88-25-56-87",1,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"86-98-25-96",1,"No",,"No","No intention to migrate",,"",,,,,,
"86-98-25-96",2,"No",,"No","No intention to migrate",,"",,,,,,
"86-98-25-96",3,"No",,"No","No intention to migrate",,"",,,,,,
"86-98-25-96",4,"No",,"No","No intention to migrate",,"",,,,,,
"86-98-25-96",5,"No",,"No","No intention to migrate",,"",,,,,,
"86-98-25-96",6,"No",,"No","No intention to migrate",,"",,,,,,
"86-98-25-96",10,"No",,"No","No intention to migrate",,"",,,,,,
"09-54-26-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"09-54-26-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"41-61-78-73",1,"No",,"No","No intention to migrate",,"",,,,,,
"41-61-78-73",2,"No",,"No","No intention to migrate",,"",,,,,,
"90-86-53-30",1,"No",,"No","No intention to migrate",,"",,,,,,
"90-86-53-30",2,"No",,"No","No intention to migrate",,"",,,,,,
"90-86-53-30",3,"No",,"No","No intention to migrate",,"",,,,,,
"16-75-57-30",1,"No",,"No","No intention to migrate",,"",,,,,,
"16-75-57-30",2,"No",,"No","No intention to migrate",,"",,,,,,
"60-19-22-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"60-19-22-98",2,"No",,"No","No intention to migrate",,"",,,,,,
"60-19-22-98",3,"No",,"No","No intention to migrate",,"",,,,,,
"97-29-58-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-48-94-50",1,"Yes","No","No",,,"",2007,2023,,,,
"51-48-94-50",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-48-94-50",3,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"51-48-94-50",4,"No",,"No","No intention to migrate",,"",,,,,,
"51-48-94-50",5,"No",,"No","No intention to migrate",,"",,,,,,
"97-20-59-08",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-20-59-08",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-20-59-08",3,"No",,"No","No intention to migrate",,"",,,,,,
"97-20-59-08",4,"No",,"No","No intention to migrate",,"",,,,,,
"97-20-59-08",5,"No",,"No","No intention to migrate",,"",,,,,,
"21-43-02-41",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-77-24-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"82-77-24-98",2,"No",,"No","No intention to migrate",,"",,,,,,
"82-77-24-98",3,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"82-77-24-98",4,"No",,"No","No intention to migrate",,"",,,,,,
"82-77-24-98",5,"No",,"No","No intention to migrate",,"",,,,,,
"82-77-24-98",6,"No",,"No","No intention to migrate",,"",,,,,,
"68-99-96-16",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-99-96-16",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"68-99-96-16",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-99-96-16",4,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"68-99-96-16",5,"No",,"No","No intention to migrate",,"",,,,,,
"68-99-96-16",6,"No",,"No","No intention to migrate",,"",,,,,,
"68-99-96-16",9,"No",,"No","No intention to migrate",,"",,,,,,
"68-99-96-16",10,"No",,"No","No intention to migrate",,"",,,,,,
"47-95-59-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"47-95-59-62",2,"No",,"No","No intention to migrate",,"",,,,,,
"86-57-96-89",1,"No",,"No","No intention to migrate",,"",,,,,,
"86-57-96-89",2,"No",,"No","No intention to migrate",,"",,,,,,
"86-57-96-89",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-47-81-44",1,"No",,"No","No intention to migrate",,"",,,,,,
"68-47-81-44",2,"Yes","Yes","Yes",,,"",2020,2023,9,5,0,
"68-47-81-44",3,"Yes","Yes","Yes",,,"",2020,2023,9,5,0,
"36-96-75-03",1,"No",,"Yes","No intention to migrate",,"",2020,2021,,,,
"36-96-75-03",2,"Yes","No","Yes",,,"",2015,2020,,,,
"08-94-02-07",1,"No",,"No","No intention to migrate",,"",,,,,,
"08-94-02-07",2,"No",,"No","No intention to migrate",,"",,,,,,
"08-94-02-07",3,"No",,"No","No intention to migrate",,"",,,,,,
"08-94-02-07",4,"Yes","Yes","Yes",,,"",2019,2023,6,3,0,
"08-94-02-07",5,"Yes","Yes","Yes",,,"",2020,2023,8,5,0,
"08-94-02-07",6,"Yes","Yes","Yes",,,"",2022,2023,8,3,0,
"08-94-02-07",7,"No",,"No","No intention to migrate",,"",,,,,,
"37-79-35-25",1,"No",,"No","No intention to migrate",,"",,,,,,
"37-79-35-25",2,"No",,"No","No intention to migrate",,"",,,,,,
"37-79-35-25",3,"No",,"No","No intention to migrate",,"",,,,,,
"71-65-92-38",1,"Yes","No","No",,,"",2014,2022,,,,
"71-65-92-38",2,"No",,"No","No intention to migrate",,"",,,,,,
"71-65-92-38",3,"No",,"No","No intention to migrate",,"",,,,,,
"71-65-92-38",4,"No",,"No","No intention to migrate",,"",,,,,,
"71-65-92-38",5,"No",,"No","No intention to migrate",,"",,,,,,
"71-65-92-38",6,"No",,"No","No intention to migrate",,"",,,,,,
"64-78-16-16",1,"No",,"No","No intention to migrate",,"",,,,,,
"64-78-16-16",2,"No",,"No","No intention to migrate",,"",,,,,,
"64-78-16-16",3,"No",,"No","No intention to migrate",,"",,,,,,
"64-78-16-16",4,"No",,"No","No intention to migrate",,"",,,,,,
"64-78-16-16",5,"No",,"No","No intention to migrate",,"",,,,,,
"21-44-80-94",1,"No",,"No","No intention to migrate",,"",,,,,,
"21-44-80-94",2,"No",,"No","No intention to migrate",,"",,,,,,
"21-44-80-94",5,"No",,"No","No intention to migrate",,"",,,,,,
"21-44-80-94",6,"No",,"No","No intention to migrate",,"",,,,,,
"21-44-80-94",7,"No",,"No","No intention to migrate",,"",,,,,,
"09-64-46-58",1,"Yes","Yes","Yes",,,"",1998,2023,8,6,60000,"Spouse"
"09-64-46-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"09-64-46-58",3,"No",,"No","Yes temporarily migrate","Don’t know","",,,,,,
"09-64-46-58",4,"No",,"No","Yes temporarily migrate","Don’t know","",,,,,,
"09-64-46-58",5,"Yes","Yes","Yes",,,"",2018,2023,8,5,0,
"09-64-46-58",6,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"09-64-46-58",7,"Yes","Yes","Yes",,,"",2021,2023,8,4,0,
"09-64-46-58",8,"Yes","Yes","Yes",,,"",2022,2023,8,3,0,
"09-64-46-58",9,"Yes","Yes","Yes",,,"",2022,2023,8,5,0,
"09-64-46-58",10,"Yes","No","Yes",,,"",2019,2022,,,,
"09-64-46-58",11,"No",,"Yes","Yes temporarily migrate","Don’t know","",2018,2021,,,,
"09-64-46-58",12,"Yes","Yes","Yes",,,"",2017,2022,6,3,10000,"Spouse"
"59-85-28-37",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"59-85-28-37",2,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"59-86-17-42",1,"No",,"No","No intention to migrate",,"",,,,,,
"59-86-17-42",2,"No",,"No","No intention to migrate",,"",,,,,,
"59-86-17-42",3,"No",,"No","No intention to migrate",,"",,,,,,
"19-38-28-96",1,"No",,"No","No intention to migrate",,"",,,,,,
"19-38-28-96",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-38-28-96",4,"Yes","No","Yes",,,"",2016,2022,,,,
"19-38-28-96",5,"Yes","No","Yes",,,"",2019,2022,,,,
"19-38-28-96",6,"Yes","No","Yes",,,"",2019,2022,,,,
"15-65-55-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-65-55-76",4,"No",,"No","No intention to migrate",,"",,,,,,
"06-65-59-46",1,"No",,"No","No intention to migrate",,"",,,,,,
"06-65-59-46",2,"No",,"No","No intention to migrate",,"",,,,,,
"06-65-59-46",3,"No",,"No","No intention to migrate",,"",,,,,,
"06-65-59-46",4,"No",,"No","No intention to migrate",,"",,,,,,
"31-55-25-17",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"31-55-25-17",2,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"46-83-77-72",1,"No",,"No","No intention to migrate",,"",,,,,,
"46-83-77-72",2,"No",,"No","No intention to migrate",,"",,,,,,
"13-16-83-24",1,"No",,"No","No intention to migrate",,"",,,,,,
"13-16-83-24",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-07-83",1,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-07-83",2,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-07-83",3,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-07-83",4,"No",,"No","No intention to migrate",,"",,,,,,
"55-65-07-83",5,"No",,"No","No intention to migrate",,"",,,,,,
"19-58-06-14",1,"No",,"No","No intention to migrate",,"",,,,,,
"19-58-06-14",2,"No",,"No","Don’t know",,"",,,,,,
"07-67-77-44",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-67-77-44",2,"No",,"No","No intention to migrate",,"",,,,,,
"07-67-77-44",3,"No",,"No","No intention to migrate",,"",,,,,,
"07-67-77-44",4,"No",,"No","No intention to migrate",,"",,,,,,
"07-67-77-44",10,"No",,"No","No intention to migrate",,"",,,,,,
"07-67-77-44",11,"No",,"No","No intention to migrate",,"",,,,,,
"30-73-95-73",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"30-73-95-73",2,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"30-73-95-73",3,"Yes","Yes","Yes",,,"",2021,2023,10,3,0,
"30-73-95-73",4,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"81-01-27-26",1,"No",,"No","No intention to migrate",,"",,,,,,
"81-01-27-26",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-63-05-43",1,"No",,"No","No intention to migrate",,"",,,,,,
"29-63-05-43",2,"No",,"No","No intention to migrate",,"",,,,,,
"29-63-05-43",13,"No",,"No","No intention to migrate",,"",,,,,,
"69-97-70-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-06-78-78",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-06-78-78",2,"No",,"No","No intention to migrate",,"",,,,,,
"09-89-86-48",1,"No",,"No","No intention to migrate",,"",,,,,,
"66-77-69-23",1,"No",,"No","No intention to migrate",,"",,,,,,
"66-77-69-23",2,"No",,"No","No intention to migrate",,"",,,,,,
"66-77-69-23",3,"No",,"No","No intention to migrate",,"",,,,,,
"34-54-53-25",1,"No",,"No","No intention to migrate",,"",,,,,,
"34-54-53-25",2,"No",,"No","No intention to migrate",,"",,,,,,
"54-15-04-81",1,"No",,"No","Don’t know",,"",,,,,,
"54-15-04-81",2,"No",,"No","Don’t know",,"",,,,,,
"54-15-04-81",3,"No",,"No","Don’t know",,"",,,,,,
"54-15-04-81",4,"Yes","Yes","Yes",,,"",2023,2023,5,2,0,
"54-15-04-81",5,"No",,"No","Don’t know",,"",,,,,,
"30-29-61-21",1,"No",,"No","No intention to migrate",,"",,,,,,
"30-29-61-21",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-65-13-57",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-65-13-57",2,"No",,"No","No intention to migrate",,"",,,,,,
"32-65-13-57",4,"No",,"No","No intention to migrate",,"",,,,,,
"64-69-72-73",1,"No",,"No","No intention to migrate",,"",,,,,,
"64-69-72-73",2,"No",,"No","No intention to migrate",,"",,,,,,
"64-69-72-73",3,"No",,"No","No intention to migrate",,"",,,,,,
"25-20-08-58",1,"No",,"No","No intention to migrate",,"",,,,,,
"25-20-08-58",2,"No",,"No","No intention to migrate",,"",,,,,,
"12-04-44-96",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-04-44-96",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-37-09-60",1,"No",,"Yes","Yes permanently migrate","Village in region","",2000,2023,,,,
"97-37-09-60",2,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"97-37-09-60",3,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"97-37-09-60",4,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"97-37-09-60",5,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"26-04-59-05",1,"No",,"No","No intention to migrate",,"",,,,,,
"26-04-59-05",2,"No",,"No","No intention to migrate",,"",,,,,,
"98-27-33-85",1,"No",,"No","No intention to migrate",,"",,,,,,
"98-27-33-85",2,"No",,"No","No intention to migrate",,"",,,,,,
"98-27-33-85",3,"No",,"No","No intention to migrate",,"",,,,,,
"98-27-33-85",4,"No",,"No","No intention to migrate",,"",,,,,,
"98-27-33-85",8,"No",,"No","No intention to migrate",,"",,,,,,
"98-27-33-85",9,"No",,"No","No intention to migrate",,"",,,,,,
"65-84-88-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-58-36-62",1,"No",,"No","No intention to migrate",,"",,,,,,
"88-58-36-62",2,"No",,"No","No intention to migrate",,"",,,,,,
"88-58-36-62",3,"No",,"No","No intention to migrate",,"",,,,,,
"68-07-50-59",1,"Yes","Yes","Yes",,,"",2020,2023,8,3,120000,"Head/Self"
"68-07-50-59",2,"No",,"No","No intention to migrate",,"",,,,,,
"68-07-50-59",3,"Yes","Yes","Yes",,,"",2020,2023,9,3,0,
"68-07-50-59",4,"Yes","Yes","Yes",,,"",2023,2023,6,3,0,
"68-07-50-59",5,"No",,"No","No intention to migrate",,"",,,,,,
"69-15-02-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-15-02-37",2,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",3,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",4,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",5,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",6,"No",,"No","No intention to migrate",,"",,,,,,
"02-78-83-36",9,"No",,"No","No intention to migrate",,"",,,,,,
"97-59-33-64",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-59-33-64",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-59-33-64",3,"No",,"No","No intention to migrate",,"",,,,,,
"97-59-33-64",4,"No",,"No","No intention to migrate",,"",,,,,,
"97-59-33-64",5,"No",,"No","No intention to migrate",,"",,,,,,
"97-59-33-64",6,"No",,"No","No intention to migrate",,"",,,,,,
"62-96-19-75",1,"No",,"No","No intention to migrate",,"",,,,,,
"62-96-19-75",2,"No",,"No","No intention to migrate",,"",,,,,,
"73-91-22-23",1,"No",,"No","No intention to migrate",,"",,,,,,
"73-91-22-23",2,"No",,"No","Don’t know",,"",,,,,,
"20-05-42-35",1,"No",,"No","No intention to migrate",,"",,,,,,
"20-05-42-35",2,"No",,"No","No intention to migrate",,"",,,,,,
"20-05-42-35",3,"No",,"No","No intention to migrate",,"",,,,,,
"20-05-42-35",4,"No",,"No","No intention to migrate",,"",,,,,,
"41-87-52-98",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-31-43-37",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-00-97-20",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-00-97-20",2,"No",,"No","No intention to migrate",,"",,,,,,
"53-00-97-20",3,"No",,"No","No intention to migrate",,"",,,,,,
"33-41-86-29",1,"No",,"No","No intention to migrate",,"",,,,,,
"33-41-86-29",2,"No",,"No","No intention to migrate",,"",,,,,,
"33-41-86-29",3,"No",,"No","No intention to migrate",,"",,,,,,
"32-86-73-25",1,"No",,"No","No intention to migrate",,"",,,,,,
"72-97-03-54",1,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"72-97-03-54",2,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"72-97-03-54",3,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"15-89-37-89",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-89-37-89",2,"Yes","Yes","Yes",,,"",2023,2023,9,3,0,
"15-89-37-89",3,"No",,"No","No intention to migrate",,"",,,,,,
"12-79-12-74",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-79-12-74",2,"No",,"No","No intention to migrate",,"",,,,,,
"12-79-12-74",3,"No",,"No","No intention to migrate",,"",,,,,,
"12-79-12-74",4,"No",,"No","No intention to migrate",,"",,,,,,
"12-79-12-74",5,"No",,"No","No intention to migrate",,"",,,,,,
"84-49-36-60",1,"No",,"No","No intention to migrate",,"",,,,,,
"84-49-36-60",2,"No",,"No","No intention to migrate",,"",,,,,,
"50-30-24-70",1,"No",,"No","No intention to migrate",,"",,,,,,
"50-30-24-70",2,"No",,"No","No intention to migrate",,"",,,,,,
"73-01-79-27",1,"No",,"No","No intention to migrate",,"",,,,,,
"73-01-79-27",2,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"73-01-79-27",3,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"73-01-79-27",5,"No",,"No","Yes permanently migrate","village outside region","",,,,,,
"61-70-56-76",1,"No",,"No","No intention to migrate",,"",,,,,,
"61-70-56-76",2,"No",,"No","No intention to migrate",,"",,,,,,
"61-70-56-76",3,"No",,"No","No intention to migrate",,"",,,,,,
"02-74-92-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-39-88-08",1,"No",,"No","Don’t know",,"",,,,,,
"69-39-88-08",2,"No",,"No","Don’t know",,"",,,,,,
"69-39-88-08",3,"No",,"No","Don’t know",,"",,,,,,
"69-39-88-08",4,"No",,"No","Don’t know",,"",,,,,,
"69-39-88-08",5,"No",,"No","Don’t know",,"",,,,,,
"97-74-84-66",1,"No",,"No","No intention to migrate",,"",,,,,,
"97-74-84-66",2,"No",,"No","No intention to migrate",,"",,,,,,
"97-74-84-66",7,"No",,"No","No intention to migrate",,"",,,,,,
"97-74-84-66",8,"No",,"No","No intention to migrate",,"",,,,,,
"15-82-53-55",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-82-53-55",2,"No",,"No","No intention to migrate",,"",,,,,,
"46-71-69-87",1,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"46-71-69-87",2,"No",,"No","Yes temporarily migrate","village outside region","",,,,,,
"46-71-69-87",3,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"46-71-69-87",4,"No",,"No","Yes permanently migrate","Town outside region","",,,,,,
"05-64-42-77",1,"No",,"No","No intention to migrate",,"",,,,,,
"05-64-42-77",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-63-71-66",1,"No",,"No","Yes temporarily migrate","Other, Specify","any place work is available",,,,,,
"65-63-71-66",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-63-71-66",3,"Yes","No","Yes",,,"",2021,2021,,,,
"65-63-71-66",4,"No",,"No","No intention to migrate",,"",,,,,,
"65-63-71-66",5,"No",,"No","No intention to migrate",,"",,,,,,
"15-51-80-47",1,"No",,"No","No intention to migrate",,"",,,,,,
"15-51-80-47",2,"No",,"No","No intention to migrate",,"",,,,,,
"15-51-80-47",3,"No",,"No","No intention to migrate",,"",,,,,,
"15-51-80-47",4,"No",,"No","No intention to migrate",,"",,,,,,
"32-74-61-81",1,"No",,"No","No intention to migrate",,"",,,,,,
"32-74-61-81",2,"Yes","Yes","Yes",,,"",2023,2023,5,3,0,
"36-59-31-86",1,"No",,"No","No intention to migrate",,"",,,,,,
"36-59-31-86",2,"No",,"No","No intention to migrate",,"",,,,,,
"36-59-31-86",3,"No",,"No","No intention to migrate",,"",,,,,,
"36-59-31-86",4,"No",,"No","No intention to migrate",,"",,,,,,
"36-59-31-86",5,"No",,"No","No intention to migrate",,"",,,,,,
"73-83-46-14",1,"No",,"Yes","Don’t know",,"",2017,2020,,,,
"73-83-46-14",2,"No",,"Yes","Don’t know",,"",2017,2020,,,,
"73-83-46-14",3,"No",,"Yes","Don’t know",,"",2017,2020,,,,
"07-04-05-10",1,"No",,"No","No intention to migrate",,"",,,,,,
"07-04-05-10",2,"No",,"No","No intention to migrate",,"",,,,,,
"07-04-05-10",3,"No",,"No","No intention to migrate",,"",,,,,,
"07-04-05-10",4,"No",,"No","No intention to migrate",,"",,,,,,
"99-97-90-90",1,"No",,"No","No intention to migrate",,"",,,,,,
"99-97-90-90",2,"No",,"No","No intention to migrate",,"",,,,,,
"53-39-03-44",1,"No",,"No","No intention to migrate",,"",,,,,,
"53-39-03-44",2,"No",,"No","No intention to migrate",,"",,,,,,
"53-39-03-44",3,"No",,"No","No intention to migrate",,"",,,,,,
"53-39-03-44",4,"No",,"No","No intention to migrate",,"",,,,,,
"53-39-03-44",5,"No",,"No","No intention to migrate",,"",,,,,,
"85-50-39-09",1,"No",,"No","Yes temporarily migrate","Town in region","",,,,,,
"85-50-39-09",2,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"46-32-17-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"46-32-17-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"85-98-37-69",1,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"85-98-37-69",2,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"85-98-37-69",3,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"85-98-37-69",4,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"85-98-37-69",5,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"85-98-37-69",6,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"85-98-37-69",10,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"65-26-91-15",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-26-91-15",2,"No",,"No","No intention to migrate",,"",,,,,,
"65-45-62-39",1,"No",,"No","No intention to migrate",,"",,,,,,
"65-45-62-39",2,"No",,"No","No intention to migrate",,"",,,,,,
"47-59-10-25",1,"No",,"Yes","Don’t know",,"",2000,2021,,,,
"47-59-10-25",2,"No",,"Yes","Don’t know",,"",1999,2021,,,,
"47-59-10-25",3,"No",,"Yes","Don’t know",,"",2019,2021,,,,
"47-59-10-25",4,"Yes","Yes","Yes",,,"",2000,2021,9,6,0,
"47-59-10-25",5,"Yes","Yes","Yes",,,"",2019,2019,9,6,0,
"47-59-10-25",6,"No",,"Yes","Don’t know",,"",2019,2019,,,,
"03-90-73-99",1,"No",,"No","No intention to migrate",,"",,,,,,
"03-90-73-99",2,"No",,"No","No intention to migrate",,"",,,,,,
"03-90-73-99",5,"No",,"No","No intention to migrate",,"",,,,,,
"03-90-73-99",6,"No",,"No","No intention to migrate",,"",,,,,,
"43-25-90-61",1,"No",,"No","No intention to migrate",,"",,,,,,
"43-25-90-61",2,"No",,"No","No intention to migrate",,"",,,,,,
"49-70-00-09",1,"No",,"No","Yes temporarily migrate","Other, Specify","anywhere",,,,,,
"49-70-00-09",2,"No",,"No","No intention to migrate",,"",,,,,,
"49-70-00-09",4,"Yes","No","Yes",,,"",2020,2022,,,,
"06-94-49-47",1,"No",,"No","No intention to migrate",,"",,,,,,
"06-94-49-47",2,"No",,"No","No intention to migrate",,"",,,,,,
"19-04-54-37",1,"No",,"No","Yes temporarily migrate","Village in region","",,,,,,
"19-04-54-37",2,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"19-04-54-37",3,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"19-04-54-37",4,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"19-04-54-37",5,"No",,"No","Yes permanently migrate","Village in region","",,,,,,
"59-57-12-16",1,"No",,"No","No intention to migrate",,"",,,,,,
"59-57-12-16",2,"No",,"No","No intention to migrate",,"",,,,,,
"59-57-12-16",4,"No",,"No","No intention to migrate",,"",,,,,,
"59-57-12-16",5,"No",,"No","No intention to migrate",,"",,,,,,
"49-28-72-36",1,"No",,"No","No intention to migrate",,"",,,,,,
"49-28-72-36",2,"No",,"No","No intention to migrate",,"",,,,,,
"49-28-72-36",3,"Yes","Yes","Yes",,,"",2021,2023,9,5,0,
"49-28-72-36",4,"No",,"No","No intention to migrate",,"",,,,,,
"93-14-44-32",1,"No",,"No","No intention to migrate",,"",,,,,,
"93-14-44-32",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-90-88-91",1,"No",,"No","No intention to migrate",,"",,,,,,
"51-90-88-91",2,"No",,"No","No intention to migrate",,"",,,,,,
"51-90-88-91",3,"No",,"No","Don’t know",,"",,,,,,
"51-90-88-91",4,"No",,"No","Don’t know",,"",,,,,,
"51-90-88-91",7,"No",,"No","Don’t know",,"",,,,,,
"12-47-74-84",1,"No",,"No","No intention to migrate",,"",,,,,,
"12-47-74-84",2,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",1,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",2,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",3,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",4,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",5,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",6,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",7,"No",,"No","No intention to migrate",,"",,,,,,
"66-45-27-28",8,"No",,"No","No intention to migrate",,"",,,,,,
"61-66-59-51",1,"No",,"No","No intention to migrate",,"",,,,,,
"61-66-59-51",2,"No",,"No","No intention to migrate",,"",,,,,,
"78-64-43-02",1,"No",,"No","No intention to migrate",,"",,,,,,
"78-64-43-02",2,"No",,"No","No intention to migrate",,"",,,,,,
"78-64-43-02",3,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-38-80",1,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-38-80",2,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-38-80",3,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-38-80",4,"No",,"No","No intention to migrate",,"",,,,,,
"09-79-38-80",5,"No",,"No","No intention to migrate",,"",,,,,,
"03-23-67-97",1,"No",,"No","No intention to migrate",,"",,,,,,
"03-23-67-97",2,"No",,"No","No intention to migrate",,"",,,,,,
"03-23-67-97",3,"No",,"No","No intention to migrate",,"",,,,,,
"84-81-25-13",1,"No",,"No","No intention to migrate",,"",,,,,,
"84-81-25-13",2,"No",,"No","No intention to migrate",,"",,,,,,
"84-81-25-13",4,"No",,"No","No intention to migrate",,"",,,,,,
"01-19-86-40",1,"Yes","No","Yes",,,"",2022,2023,,,,
"01-19-86-40",2,"Yes","Yes","No",,,"",2023,2023,2,1,3000,"Head/Self"
"69-16-25-63",1,"No",,"No","No intention to migrate",,"",,,,,,
"69-16-25-63",2,"No",,"No","No intention to migrate",,"",,,,,,
"69-16-25-63",3,"No",,"No","No intention to migrate",,"",,,,,,
