interview__key,r_members__id,food_special,food_groups__1,food_groups__2,food_groups__3,food_groups__4,food_groups__5,food_groups__6,food_groups__7,food_groups__8,food_groups__9,food_groups__10,food_groups__11,food_groups__12,food_groups__13,food_groups__14,food_groups__15,food_groups__16
"53-93-66-67",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"53-93-66-67",2,"No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No"
"37-39-06-63",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"17-95-97-27",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"17-95-97-27",3,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"92-61-03-62",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"02-86-94-14",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes"
"26-53-37-24",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No"
"26-53-37-24",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","Yes","Yes","No"
"73-57-99-74",1,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes"
"49-29-23-58",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"49-29-23-58",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"71-13-07-75",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"71-13-07-75",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"19-53-43-56",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"57-61-80-20",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"57-61-80-20",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"66-47-36-80",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No"
"66-47-36-80",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","Yes","No","No"
"55-47-02-66",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No"
"69-74-76-81",1,"Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes"
"69-74-76-81",2,"Yes","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes"
"25-51-33-57",1,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","No"
"25-51-33-57",4,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"99-83-71-81",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"30-46-44-49",1,"No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes"
"30-46-44-49",2,"No","Yes","No","No","Yes","Yes","No","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes"
"03-30-12-96",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"03-30-12-96",3,"No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"35-16-22-13",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes"
"35-16-22-13",6,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"96-28-28-46",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes"
"10-32-26-69",1,"Yes","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"10-32-26-69",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"68-75-69-07",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"68-75-69-07",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"02-58-63-69",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"58-12-98-10",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"22-68-19-10",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"22-68-19-10",3,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"99-42-05-34",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"21-29-11-98",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No"
"21-29-11-98",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","No","No"
"06-11-50-44",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"06-11-50-44",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"38-44-09-59",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No"
"38-44-09-59",5,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","No","No"
"81-45-35-86",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"81-45-35-86",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"83-11-66-41",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"45-34-02-51",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
"26-37-15-28",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"26-37-15-28",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"73-50-61-74",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"73-50-61-74",3,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No"
"58-09-34-36",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"94-78-30-89",1,"No","Yes","No","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No"
"97-62-61-29",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"16-35-49-05",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No"
"16-35-49-05",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"18-48-69-27",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"18-48-69-27",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"30-61-23-28",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"91-09-11-51",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"91-09-11-51",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"03-15-59-01",1,"No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"03-15-59-01",2,"No","Yes","Yes","No","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","Yes"
"51-88-98-79",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"51-88-98-79",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"38-99-58-33",1,"No","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No"
"38-99-58-33",2,"No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No"
"73-78-76-86",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"73-78-76-86",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","Yes"
"16-76-51-56",1,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"34-75-99-64",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes"
"00-76-59-09",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"00-76-59-09",6,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"03-36-35-32",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","Yes"
"66-74-25-56",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes"
"66-74-25-56",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes"
"80-48-62-68",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"80-48-62-68",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"67-59-61-49",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"67-59-61-49",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No"
"23-88-68-38",1,"No","Yes","Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","No"
"23-88-68-38",2,"No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No"
"24-58-49-24",1,"No","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","Yes"
"24-58-49-24",6,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"27-73-91-69",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"88-41-94-49",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","Yes"
"83-47-45-70",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"83-47-45-70",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"06-72-44-70",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"06-72-44-70",4,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"85-25-38-04",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"99-72-02-18",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"99-72-02-18",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"76-93-76-77",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"25-81-57-24",2,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"25-81-57-24",3,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"18-66-56-26",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"18-66-56-26",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"38-35-03-16",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"38-35-03-16",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"87-43-13-02",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"06-72-27-90",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","No"
"10-09-48-91",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"89-20-17-64",1,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes"
"89-20-17-64",2,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes"
"61-30-29-22",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"61-30-29-22",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"32-64-82-60",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"32-64-82-60",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"05-69-71-03",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"05-69-71-03",4,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"62-54-48-69",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"62-54-48-69",5,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"40-71-41-17",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"40-71-41-17",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"59-04-18-69",2,"Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes"
"99-19-59-36",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"99-19-59-36",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"66-80-07-88",3,"No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No"
"66-80-07-88",4,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"33-91-72-59",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes"
"79-95-75-64",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes"
"79-95-75-64",3,"No","Yes","No","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes"
"36-27-38-94",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"20-85-41-55",1,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No","Yes","No","Yes"
"20-85-41-55",11,"No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","No","Yes"
"99-41-30-80",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"71-06-23-24",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"89-01-00-04",2,"No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","No","Yes"
"00-37-37-14",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","Yes","No","No","Yes"
"00-37-37-14",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes"
"74-41-47-70",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"74-41-47-70",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"52-43-66-41",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"52-43-66-41",6,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"83-13-77-99",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"61-91-44-04",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"61-91-44-04",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","Yes","No"
"61-31-17-62",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"61-31-17-62",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"01-73-77-56",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"01-73-77-56",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"47-87-04-23",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"47-87-04-23",4,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"46-77-22-22",1,"No","Yes","No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","No","No"
"46-77-22-22",2,"No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","No","No","Yes","No","No","No"
"54-46-59-23",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"47-72-11-03",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","Yes"
"75-19-56-83",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"75-19-56-83",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"17-63-18-37",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"17-63-18-37",4,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","No"
"36-67-78-55",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"36-67-78-55",4,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"57-94-56-04",1,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"57-94-56-04",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"50-78-72-42",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"39-32-15-43",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"83-43-24-20",3,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"86-15-33-66",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"86-15-33-66",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"44-68-45-91",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes"
"92-79-83-19",1,"Yes","Yes","No","Yes","No","No","No","Yes","No","No","No","No","Yes","No","No","No","Yes"
"92-79-83-19",4,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"84-11-52-01",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes"
"04-80-79-59",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"86-90-94-39",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"60-18-28-01",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"60-18-28-01",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"95-75-71-60",1,"No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No"
"95-75-71-60",2,"No","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","No"
"92-06-91-29",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"92-06-91-29",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"54-44-90-07",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"54-44-90-07",6,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"03-23-51-60",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"03-23-51-60",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"00-90-52-98",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"94-81-42-69",1,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"94-81-42-69",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"93-63-81-71",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"98-80-95-52",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"98-80-95-52",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"43-02-26-99",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"43-02-26-99",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"53-75-34-84",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes"
"27-49-80-27",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"33-72-39-68",2,"No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes","Yes","No"
"17-79-25-12",1,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes"
"17-79-25-12",2,"No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes"
"74-51-58-80",2,"Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"22-03-45-06",1,"Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No"
"29-14-83-70",1,"No","Yes","No","No","No","No","No","No","No","Yes","No","No","No","Yes","Yes","No","Yes"
"54-67-39-05",1,"No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"72-58-55-05",1,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No"
"04-15-15-88",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"27-95-56-36",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Yes"
"27-95-56-36",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes"
"53-49-41-59",1,"No","Yes","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"39-17-22-92",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"39-17-22-92",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"74-39-55-58",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","Yes"
"74-39-55-58",2,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","No","No"
"26-22-03-23",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No"
"09-03-01-05",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"09-03-01-05",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No"
"15-07-16-66",1,"No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"15-07-16-66",5,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"06-67-11-07",1,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No"
"06-67-11-07",2,"No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No"
"66-85-51-19",1,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"66-85-51-19",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"62-23-34-43",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"62-23-34-43",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"40-89-37-32",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"40-89-37-32",2,"No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No"
"47-88-11-20",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No"
"47-88-11-20",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"92-32-27-35",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"92-32-27-35",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"67-30-34-31",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"67-30-34-31",2,"Yes","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No"
"41-24-19-16",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"41-24-19-16",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No"
"45-68-78-48",4,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"45-68-78-48",5,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"02-28-32-41",1,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"02-28-32-41",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"42-76-32-22",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes"
"42-76-32-22",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"79-53-86-42",1,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"79-53-86-42",2,"No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes"
"27-88-22-86",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"27-88-22-86",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"92-15-50-98",1,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"92-15-50-98",2,"No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No"
"59-62-31-80",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
"36-99-50-88",1,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"44-25-16-47",2,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","Yes"
"44-25-16-47",5,"No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes"
"59-82-52-95",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No"
"74-78-76-52",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"74-78-76-52",3,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"83-63-78-61",1,"Yes","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes"
"83-63-78-61",2,"Yes","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes"
"38-59-12-03",2,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"38-59-12-03",5,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No"
"52-04-43-36",1,"Yes","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","Yes","Yes","Yes"
"52-04-43-36",2,"Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Yes"
"13-43-00-98",1,"No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","Yes"
