interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"18-48-69-27","Cows/Heifers",2,5,0,0,0,0,0,0,
"30-61-23-28","Chicken - Hens/Layers",0,5,0,0,0,0,0,0,
"91-09-11-51","Chicken - Cocks/Broilers",6,1,5,0,0,0,0,0,80
"91-09-11-51","Chicken - Hens/Layers",15,5,9,0,0,0,1,0,50
"03-15-59-01","Cows/Heifers",3,3,0,0,0,0,0,0,
"03-15-59-01","Chicken - Hens/Layers",17,15,0,1,0,0,0,1,
"51-88-98-79","Cows/Heifers",22,16,2,0,0,0,4,0,3200
"51-88-98-79","Chicken - Hens/Layers",6,6,0,0,0,0,0,0,
"38-99-58-33","Bulls/Oxen/Steers",3,3,0,0,0,0,0,0,
"00-76-59-09","Bulls/Oxen/Steers",1,2,0,0,0,0,0,0,
"03-36-35-32","Chicken - Cocks/Broilers",12,2,10,0,0,0,0,0,35
"03-36-35-32","Chicken - Hens/Layers",25,7,0,0,0,0,20,0,
"66-74-25-56","Chicken - Cocks/Broilers",6,3,3,0,0,0,0,0,70
"66-74-25-56","Chicken - Hens/Layers",7,8,0,0,0,0,0,0,
"67-59-61-49","Ducks",8,3,0,0,0,0,5,0,
"23-88-68-38","Bulls/Oxen/Steers",8,8,2,0,0,0,3,0,4500
"23-88-68-38","Cows/Heifers",10,10,0,0,0,0,0,0,
"23-88-68-38","Chicken - Cocks/Broilers",49,40,0,9,0,0,0,0,
"99-72-02-18","Chicken - Cocks/Broilers",0,2,0,0,0,0,0,0,
"18-66-56-26","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"18-66-56-26","Cows/Heifers",2,2,0,0,0,0,0,0,
"38-35-03-16","Bulls/Oxen/Steers",2,1,0,0,0,0,1,0,
"38-35-03-16","Chicken - Cocks/Broilers",2,2,0,3,0,0,0,0,
"38-35-03-16","Chicken - Hens/Layers",6,3,0,2,0,0,5,0,
"06-72-27-90","Bulls/Oxen/Steers",5,5,0,0,0,0,0,0,
"06-72-27-90","Cows/Heifers",3,4,0,0,0,0,0,0,
"06-72-27-90","Calves - Males/Females",2,4,0,0,0,0,0,0,
"06-72-27-90","Chicken - Hens/Layers",2,10,0,4,0,0,0,0,
"10-09-48-91","Goats - He/She/Kids",3,3,0,0,0,0,0,0,
"10-09-48-91","Chicken - Cocks/Broilers",10,2,0,0,0,0,8,0,
"10-09-48-91","Chicken - Hens/Layers",25,6,0,0,0,0,19,0,
"89-20-17-64","Cows/Heifers",17,15,2,0,0,0,0,0,7000
"89-20-17-64","Goats - He/She/Kids",4,3,0,0,0,0,1,0,
"89-20-17-64","Chicken - Cocks/Broilers",39,25,5,7,1,1,0,0,70
"61-30-29-22","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"61-30-29-22","Cows/Heifers",4,4,0,0,0,0,0,0,
"61-30-29-22","Calves - Males/Females",2,2,0,0,0,0,0,0,
"61-30-29-22","Goats - He/She/Kids",11,6,5,0,0,0,0,0,300
"61-30-29-22","Chicken - Cocks/Broilers",6,4,0,2,0,0,0,0,
"61-30-29-22","Chicken - Hens/Layers",6,8,0,0,0,0,0,0,
"61-30-29-22","Ducks",4,3,0,1,0,0,0,0,
"32-64-82-60","Goats - He/She/Kids",2,1,0,0,0,0,0,0,
"32-64-82-60","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"32-64-82-60","Chicken - Hens/Layers",0,3,0,0,0,0,0,0,
"05-69-71-03","Chicken - Hens/Layers",16,9,2,5,0,0,0,0,70
"62-54-48-69","Cows/Heifers",1,1,0,0,0,0,0,0,
"62-54-48-69","Chicken - Cocks/Broilers",4,3,1,0,0,0,0,0,60
"62-54-48-69","Chicken - Hens/Layers",13,12,0,1,0,0,0,0,
"62-54-48-69","Ducks",9,4,0,0,0,0,3,2,
"40-71-41-17","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"40-71-41-17","Cows/Heifers",1,1,0,0,0,0,0,0,
"40-71-41-17","Chicken - Cocks/Broilers",1,2,0,0,0,0,0,0,
"40-71-41-17","Chicken - Hens/Layers",1,3,0,3,0,0,0,0,
"59-04-18-69","Bulls/Oxen/Steers",7,6,1,0,0,0,0,0,3000
"59-04-18-69","Cows/Heifers",3,3,0,0,0,0,0,0,
"59-04-18-69","Calves - Males/Females",2,4,0,0,0,0,0,0,
"59-04-18-69","Goats - He/She/Kids",3,3,0,1,0,0,0,0,
"59-04-18-69","Chicken - Hens/Layers",3,18,2,3,0,0,0,2,100
"99-19-59-36","Chicken - Cocks/Broilers",6,3,3,0,0,0,0,0,100
"99-19-59-36","Chicken - Hens/Layers",7,4,3,0,0,0,0,0,50
"66-80-07-88","Bulls/Oxen/Steers",7,7,0,0,0,0,0,0,
"66-80-07-88","Cows/Heifers",10,10,0,0,0,0,0,0,
"66-80-07-88","Calves - Males/Females",4,4,0,0,0,0,0,0,
"66-80-07-88","Chicken - Cocks/Broilers",3,3,0,0,0,0,0,0,
"66-80-07-88","Chicken - Hens/Layers",13,10,0,2,0,0,0,0,
"33-91-72-59","Chicken - Hens/Layers",34,10,10,6,0,4,0,4,50
"79-95-75-64","Goats - He/She/Kids",17,15,2,0,0,0,0,0,250
"79-95-75-64","Chicken - Cocks/Broilers",7,3,0,0,0,0,4,0,
"79-95-75-64","Chicken - Hens/Layers",8,2,0,0,0,0,6,0,
"79-95-75-64","Dove /Pigeon",33,12,0,0,0,0,0,21,
"36-27-38-94","Goats - He/She/Kids",1,3,0,0,0,0,0,0,
"36-27-38-94","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,90
"36-27-38-94","Chicken - Hens/Layers",3,7,0,0,0,0,0,0,
"20-85-41-55","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"20-85-41-55","Calves - Males/Females",0,2,0,0,0,0,0,0,
"20-85-41-55","Chicken - Cocks/Broilers",4,1,3,0,0,0,0,0,80
"20-85-41-55","Chicken - Hens/Layers",2,4,0,0,0,0,0,0,
"99-41-30-80","Chicken - Hens/Layers",0,12,0,2,1,1,0,0,
"71-06-23-24","Goats - He/She/Kids",9,4,0,0,0,0,5,0,
"71-06-23-24","Chicken - Cocks/Broilers",5,1,0,0,0,0,4,0,
"71-06-23-24","Chicken - Hens/Layers",10,2,0,0,0,0,8,0,
"00-37-37-14","Bulls/Oxen/Steers",3,2,0,0,0,0,0,1,
"00-37-37-14","Cows/Heifers",8,5,0,0,0,0,0,3,
"00-37-37-14","Calves - Males/Females",3,3,0,0,0,0,0,0,
"00-37-37-14","Goats - He/She/Kids",16,3,0,0,0,0,13,0,
"00-37-37-14","Chicken - Hens/Layers",2,2,0,0,0,0,0,0,
"52-43-66-41","Goats - He/She/Kids",1,5,0,0,0,0,0,0,
"52-43-66-41","Chicken - Cocks/Broilers",4,7,0,0,0,0,0,0,
"52-43-66-41","Chicken - Hens/Layers",6,11,0,0,0,0,0,0,
"52-43-66-41","Ducks",0,2,2,0,0,0,0,0,100
"83-13-77-99","Bulls/Oxen/Steers",3,2,1,0,0,0,0,0,3000
"83-13-77-99","Cows/Heifers",2,2,0,0,0,0,0,0,
"83-13-77-99","Chicken - Cocks/Broilers",7,3,1,0,0,0,3,0,50
"83-13-77-99","Chicken - Hens/Layers",8,3,0,0,5,0,5,0,
"61-91-44-04","Chicken - Cocks/Broilers",0,1,0,0,0,0,0,0,
"61-91-44-04","Chicken - Hens/Layers",0,15,0,0,0,0,0,0,
"61-31-17-62","Bulls/Oxen/Steers",7,6,0,0,0,0,0,1,
"61-31-17-62","Cows/Heifers",29,29,0,0,0,0,0,0,
"61-31-17-62","Goats - He/She/Kids",4,6,0,0,0,0,0,0,
"01-73-77-56","Bulls/Oxen/Steers",7,1,1,0,0,0,5,0,2000
"01-73-77-56","Chicken - Hens/Layers",12,4,2,1,0,0,3,2,100
"47-87-04-23","Pigs - Boar/Sows/Piglets",8,4,3,0,0,0,1,0,300
"54-46-59-23","Chicken - Hens/Layers",2,12,0,0,0,0,0,0,
"47-72-11-03","Chicken - Hens/Layers",12,2,0,2,0,0,3,5,
"36-67-78-55","Bulls/Oxen/Steers",10,8,0,0,0,0,2,0,
"36-67-78-55","Cows/Heifers",15,3,0,0,0,0,3,0,
"36-67-78-55","Chicken - Cocks/Broilers",13,10,3,0,0,0,0,0,40
"36-67-78-55","Chicken - Hens/Layers",20,10,0,0,0,0,10,0,
"57-94-56-04","Bulls/Oxen/Steers",3,3,0,0,0,0,1,0,
"57-94-56-04","Cows/Heifers",5,5,0,0,0,0,0,0,
"50-78-72-42","Bulls/Oxen/Steers",3,2,0,0,2,0,1,0,
"50-78-72-42","Cows/Heifers",3,2,0,0,1,0,0,0,
"39-32-15-43","Chicken - Cocks/Broilers",3,1,0,0,0,0,2,0,
"39-32-15-43","Chicken - Hens/Layers",8,2,0,0,0,0,6,0,
"83-43-24-20","Bulls/Oxen/Steers",2,3,0,0,0,0,1,0,
"83-43-24-20","Cows/Heifers",2,2,0,0,0,0,0,0,
"83-43-24-20","Calves - Males/Females",1,1,0,0,0,0,0,0,
"86-15-33-66","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"86-15-33-66","Cows/Heifers",2,2,0,0,0,0,0,0,
"86-15-33-66","Calves - Males/Females",1,1,0,0,0,0,0,0,
"86-15-33-66","Goats - He/She/Kids",5,5,0,0,0,0,0,0,
"86-15-33-66","Chicken - Cocks/Broilers",3,1,1,1,0,0,0,0,80
"86-15-33-66","Chicken - Hens/Layers",4,3,1,0,0,0,0,0,70
"44-68-45-91","Bulls/Oxen/Steers",5,6,1,0,0,0,0,0,4500
"44-68-45-91","Cows/Heifers",4,4,0,0,0,0,0,0,
"44-68-45-91","Calves - Males/Females",2,3,0,0,0,0,0,0,
"84-11-52-01","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"84-11-52-01","Cows/Heifers",1,1,0,0,0,0,0,0,
"84-11-52-01","Calves - Males/Females",0,1,0,0,0,0,0,0,
"84-11-52-01","Chicken - Hens/Layers",1,6,0,0,0,0,0,0,
"86-90-94-39","Pigs - Boar/Sows/Piglets",0,6,0,0,0,0,0,0,
"60-18-28-01","Chicken - Hens/Layers",38,50,2,2,0,0,3,8,50
"95-75-71-60","Chicken - Cocks/Broilers",3,1,0,0,0,0,5,0,
"95-75-71-60","Chicken - Hens/Layers",5,3,0,2,0,0,6,0,
"92-06-91-29","Bulls/Oxen/Steers",4,3,1,0,0,0,0,0,9000
"92-06-91-29","Cows/Heifers",23,22,1,0,0,0,0,0,5000
"92-06-91-29","Chicken - Cocks/Broilers",6,4,1,0,0,0,0,0,60
"92-06-91-29","Chicken - Hens/Layers",12,18,0,0,0,0,0,0,
"92-06-91-29","Ducks",18,12,0,5,0,0,0,0,
"54-44-90-07","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"54-44-90-07","Cows/Heifers",9,8,0,1,0,0,0,0,
"54-44-90-07","Calves - Males/Females",0,7,0,0,0,0,0,0,
"54-44-90-07","Chicken - Cocks/Broilers",5,2,3,0,0,0,0,0,50
"54-44-90-07","Chicken - Hens/Layers",7,2,5,0,0,0,0,0,35
"03-23-51-60","Bulls/Oxen/Steers",6,4,0,0,0,0,1,1,
"03-23-51-60","Goats - He/She/Kids",9,9,0,0,0,0,0,0,
"94-81-42-69","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"94-81-42-69","Cows/Heifers",4,4,0,0,0,0,0,0,
"94-81-42-69","Pigs - Boar/Sows/Piglets",9,4,1,0,0,0,4,0,500
"94-81-42-69","Chicken - Hens/Layers",6,1,0,0,0,0,5,0,
"93-63-81-71","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"93-63-81-71","Cows/Heifers",1,1,0,0,0,0,0,0,
"93-63-81-71","Calves - Males/Females",0,1,0,0,0,0,0,0,
"93-63-81-71","Goats - He/She/Kids",4,3,0,0,0,0,0,1,
"53-75-34-84","Chicken - Hens/Layers",33,7,10,6,3,0,4,3,40
"27-49-80-27","Goats - He/She/Kids",6,6,0,0,0,0,0,0,
"27-49-80-27","Chicken - Hens/Layers",8,6,0,2,0,0,0,0,
"33-72-39-68","Bulls/Oxen/Steers",5,3,2,0,0,0,0,0,4000
"33-72-39-68","Cows/Heifers",3,4,1,0,0,0,0,0,3500
"33-72-39-68","Calves - Males/Females",4,5,0,0,0,0,0,0,
"54-67-39-05","Chicken - Hens/Layers",43,4,0,0,0,0,42,0,
"72-58-55-05","Pigs - Boar/Sows/Piglets",0,1,0,0,0,0,0,0,
"72-58-55-05","Chicken - Cocks/Broilers",3,3,0,2,0,0,0,0,
"27-95-56-36","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"27-95-56-36","Cows/Heifers",2,2,0,0,0,0,0,0,
"27-95-56-36","Calves - Males/Females",2,1,0,0,0,0,1,0,
"27-95-56-36","Goats - He/She/Kids",5,5,0,0,0,0,0,0,
"27-95-56-36","Chicken - Hens/Layers",10,5,2,3,0,0,0,0,35
"39-17-22-92","Goats - He/She/Kids",3,3,0,0,0,0,0,0,
"39-17-22-92","Chicken - Hens/Layers",62,35,5,2,0,2,10,8,50
"74-39-55-58","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"74-39-55-58","Chicken - Hens/Layers",8,21,0,2,0,5,1,2,
"09-03-01-05","Chicken - Hens/Layers",25,12,0,3,0,0,5,5,
"15-07-16-66","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"15-07-16-66","Chicken - Hens/Layers",1,1,0,0,0,0,0,0,
"06-67-11-07","Chicken - Cocks/Broilers",5,1,5,0,0,0,2,0,70
"06-67-11-07","Chicken - Hens/Layers",7,5,5,0,0,0,3,0,30
"62-23-34-43","Bulls/Oxen/Steers",1,2,0,0,0,0,0,0,
"62-23-34-43","Cows/Heifers",0,1,0,0,0,0,0,0,
"62-23-34-43","Chicken - Cocks/Broilers",4,1,0,0,0,0,5,0,
"62-23-34-43","Chicken - Hens/Layers",6,4,0,0,0,0,5,1,
"47-88-11-20","Chicken - Hens/Layers",6,3,0,0,0,0,6,0,
"92-32-27-35","Chicken - Cocks/Broilers",3,1,0,0,0,0,0,0,
"92-32-27-35","Chicken - Hens/Layers",13,10,3,0,0,0,0,0,30
"67-30-34-31","Chicken - Cocks/Broilers",10,3,0,0,0,0,0,0,
"41-24-19-16","Goats - He/She/Kids",2,2,0,0,0,0,0,0,
"45-68-78-48","Chicken - Hens/Layers",11,4,0,0,0,0,7,0,
"02-28-32-41","Chicken - Hens/Layers",4,5,0,0,0,0,0,0,
"79-53-86-42","Bulls/Oxen/Steers",10,8,2,0,0,0,0,0,7000
"79-53-86-42","Cows/Heifers",27,25,1,0,0,0,1,0,5000
"79-53-86-42","Calves - Males/Females",16,12,0,0,0,0,4,0,
"79-53-86-42","Chicken - Hens/Layers",39,22,4,5,0,2,6,0,75
"27-88-22-86","Chicken - Cocks/Broilers",11,3,4,4,0,0,0,0,50
"27-88-22-86","Chicken - Hens/Layers",11,6,0,5,0,0,0,0,
"59-62-31-80","Goats - He/She/Kids",2,1,0,0,0,0,1,0,
"59-62-31-80","Chicken - Cocks/Broilers",19,10,4,1,0,0,4,0,30
"44-25-16-47","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"44-25-16-47","Chicken - Hens/Layers",5,2,0,3,0,0,0,0,
"59-82-52-95","Cows/Heifers",1,1,0,0,0,0,0,0,
"74-78-76-52","Bulls/Oxen/Steers",2,3,0,0,0,0,0,0,
"74-78-76-52","Cows/Heifers",3,2,0,0,0,0,1,0,
"74-78-76-52","Calves - Males/Females",2,2,0,0,0,0,0,0,
"74-78-76-52","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,70
"74-78-76-52","Chicken - Hens/Layers",4,3,2,0,0,0,2,0,45
"38-59-12-03","Bulls/Oxen/Steers",7,3,0,0,0,0,4,0,
"38-59-12-03","Cows/Heifers",0,2,0,0,0,0,0,0,
"38-59-12-03","Chicken - Hens/Layers",4,1,0,0,0,0,4,0,
"52-04-43-36","Bulls/Oxen/Steers",11,11,0,0,0,0,0,0,
"52-04-43-36","Cows/Heifers",29,31,0,0,0,0,0,0,
"52-04-43-36","Chicken - Cocks/Broilers",16,20,0,0,0,0,0,0,
"52-04-43-36","Chicken - Hens/Layers",0,40,0,0,0,0,0,0,
"52-04-43-36","Ducks",4,8,0,0,0,0,0,0,
"52-04-43-36","Dove /Pigeon",3,12,0,0,0,0,0,0,
"52-45-15-44","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"52-45-15-44","Chicken - Hens/Layers",15,20,5,4,2,0,0,1,60
"84-06-43-96","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"84-06-43-96","Cows/Heifers",3,3,0,0,0,0,0,0,
"84-06-43-96","Calves - Males/Females",1,2,0,0,0,0,0,0,
"85-25-67-57","Goats - He/She/Kids",12,5,5,0,2,0,0,0,300
"85-25-67-57","Pigs - Boar/Sows/Piglets",5,3,1,1,0,0,0,0,400
"85-25-67-57","Chicken - Hens/Layers",51,25,5,10,5,0,6,0,50
"90-84-04-84","Cows/Heifers",1,1,0,0,0,0,0,0,
"90-84-04-84","Goats - He/She/Kids",0,3,0,0,0,0,0,0,
"90-84-04-84","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,80
"90-84-04-84","Chicken - Hens/Layers",4,6,4,0,0,0,0,0,50
"75-65-72-44","Chicken - Cocks/Broilers",0,8,2,3,0,0,0,0,35
"56-76-80-56","Bulls/Oxen/Steers",0,2,0,0,0,0,0,0,
"99-94-97-40","Chicken - Hens/Layers",20,12,4,2,0,2,0,0,60
"40-68-37-93","Chicken - Hens/Layers",2,6,0,0,0,0,0,0,
"24-71-47-80","Chicken - Hens/Layers",46,10,15,2,5,0,6,8,40
"53-67-73-98","Chicken - Hens/Layers",14,9,0,2,0,0,0,3,
"85-35-76-75","Bulls/Oxen/Steers",2,1,1,0,0,0,0,0,3500
"85-35-76-75","Cows/Heifers",2,3,0,0,0,0,0,0,
"85-35-76-75","Calves - Males/Females",0,2,0,0,0,0,0,0,
"85-35-76-75","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,80
"85-35-76-75","Chicken - Hens/Layers",4,3,1,0,0,0,0,0,50
"35-56-47-30","Bulls/Oxen/Steers",3,2,0,0,0,0,1,0,
"35-56-47-30","Cows/Heifers",4,1,0,0,0,0,3,0,
"35-56-47-30","Chicken - Hens/Layers",5,3,2,0,0,0,0,0,50
"43-44-87-36","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"25-90-73-61","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,100
"25-90-73-61","Chicken - Hens/Layers",3,3,0,0,0,0,0,0,
"00-81-85-48","Bulls/Oxen/Steers",6,3,0,0,0,0,3,0,
"00-81-85-48","Cows/Heifers",3,4,0,0,0,0,0,0,
"00-81-85-48","Calves - Males/Females",1,2,0,0,0,0,0,0,
"00-81-85-48","Chicken - Cocks/Broilers",6,1,4,1,0,0,0,0,70
"00-81-85-48","Chicken - Hens/Layers",4,4,0,0,0,0,0,0,
"82-05-74-76","Chicken - Cocks/Broilers",20,3,3,0,0,0,15,0,50
"69-02-12-40","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"69-02-12-40","Cows/Heifers",17,16,0,0,0,0,0,1,
"69-02-12-40","Calves - Males/Females",5,4,0,0,0,0,1,0,
"69-02-12-40","Goats - He/She/Kids",20,20,0,0,0,0,0,0,
"69-02-12-40","Pigs - Boar/Sows/Piglets",10,8,0,0,0,0,1,1,
"69-02-12-40","Chicken - Cocks/Broilers",0,3,0,0,0,0,0,0,
"69-02-12-40","Chicken - Hens/Layers",10,10,0,0,0,0,0,0,
"69-02-12-40","Ducks",8,7,0,0,0,0,1,0,
"68-49-12-16","Bulls/Oxen/Steers",12,12,0,0,0,0,0,0,
"68-49-12-16","Cows/Heifers",10,10,0,0,0,0,0,0,
"68-49-12-16","Calves - Males/Females",5,5,0,0,0,0,0,0,
"68-49-12-16","Chicken - Hens/Layers",2,3,0,0,0,0,0,0,
"47-72-15-93","Chicken - Cocks/Broilers",6,2,4,0,0,0,0,0,75
"47-72-15-93","Chicken - Hens/Layers",17,9,8,0,0,0,0,0,50
"46-77-79-60","Chicken - Hens/Layers",71,30,5,6,4,0,20,6,50
"54-41-53-68","Cows/Heifers",2,2,0,0,0,0,0,0,
"54-41-53-68","Calves - Males/Females",2,2,0,0,0,0,0,0,
"54-41-53-68","Chicken - Hens/Layers",4,10,0,0,0,0,0,0,
"13-17-77-46","Chicken - Cocks/Broilers",50,15,5,3,0,7,20,0,60
"87-42-29-56","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"87-42-29-56","Cows/Heifers",2,2,0,0,0,0,0,0,
"87-42-29-56","Chicken - Hens/Layers",12,15,3,2,0,0,0,0,35
"24-84-60-85","Chicken - Cocks/Broilers",14,44,0,1,0,0,14,0,
"78-85-83-52","Chicken - Cocks/Broilers",3,2,0,1,0,0,0,0,
"78-85-83-52","Chicken - Hens/Layers",8,13,0,0,0,0,0,0,
"54-69-71-08","Chicken - Hens/Layers",7,17,3,5,0,0,1,0,55
"30-10-42-29","Chicken - Cocks/Broilers",10,2,5,3,0,0,0,0,35
"30-10-42-29","Chicken - Hens/Layers",15,9,2,4,0,0,0,0,30
"52-71-69-48","Bulls/Oxen/Steers",6,3,1,0,0,0,1,1,5000
"52-71-69-48","Cows/Heifers",8,4,2,0,0,0,2,0,5000
"52-71-69-48","Calves - Males/Females",5,3,0,0,0,0,2,0,
"98-42-68-21","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"23-92-64-64","Chicken - Cocks/Broilers",40,22,7,0,0,0,30,0,40
"33-60-76-52","Cows/Heifers",2,2,0,0,0,0,0,0,
"99-53-97-21","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"35-30-07-09","Bulls/Oxen/Steers",9,3,1,0,0,0,5,0,6000
"35-30-07-09","Cows/Heifers",5,3,0,0,0,0,2,0,
"35-30-07-09","Chicken - Hens/Layers",25,5,10,2,0,0,8,0,85
"35-30-07-09","Ducks",13,1,9,0,0,0,3,0,85
"84-39-86-14","Chicken - Hens/Layers",1,1,0,0,0,0,0,0,
"33-93-88-48","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"33-93-88-48","Cows/Heifers",2,2,0,0,0,0,0,0,
"33-93-88-48","Calves - Males/Females",4,4,0,0,0,0,0,0,
"93-94-24-13","Chicken - Cocks/Broilers",12,4,0,0,0,0,11,0,
"18-90-95-90","Cows/Heifers",1,1,0,0,0,0,0,0,
"18-90-95-90","Chicken - Hens/Layers",15,16,0,0,0,0,0,0,
"71-80-40-68","Bulls/Oxen/Steers",5,4,0,0,0,0,1,0,
"71-80-40-68","Cows/Heifers",1,6,1,0,0,0,0,0,300
"71-80-40-68","Calves - Males/Females",7,6,0,0,0,0,1,0,
"71-80-40-68","Chicken - Cocks/Broilers",5,2,3,0,0,0,0,0,50
"71-80-40-68","Chicken - Hens/Layers",6,5,0,1,0,0,0,0,
"03-80-12-55","Chicken - Cocks/Broilers",11,3,3,0,0,0,5,0,40
"03-80-12-55","Chicken - Hens/Layers",12,5,0,0,0,0,7,0,
"03-05-82-85","Chicken - Hens/Layers",31,6,4,3,0,0,15,3,40
"96-34-34-83","Chicken - Hens/Layers",6,4,0,0,0,0,0,2,
"84-86-67-50","Chicken - Cocks/Broilers",1,1,0,2,0,0,3,0,
"84-86-67-50","Chicken - Hens/Layers",4,1,0,0,0,0,3,0,
"14-25-07-27","Bulls/Oxen/Steers",7,6,1,0,0,0,0,0,9000
"14-25-07-27","Cows/Heifers",12,12,0,0,0,0,0,0,
"14-25-07-27","Calves - Males/Females",6,8,0,0,0,0,0,0,
"14-25-07-27","Goats - He/She/Kids",19,9,7,0,0,0,0,0,500
"14-25-07-27","Chicken - Cocks/Broilers",3,1,2,0,0,0,0,0,65
"14-25-07-27","Chicken - Hens/Layers",15,10,5,3,0,0,0,0,43
"95-81-39-58","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"95-81-39-58","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"95-81-39-58","Chicken - Hens/Layers",5,3,2,0,0,0,0,0,30
"63-48-87-87","Chicken - Hens/Layers",0,1,0,0,0,0,2,0,
"56-09-22-69","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"61-51-30-74","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"61-51-30-74","Cows/Heifers",1,1,0,0,0,0,0,0,
"61-51-30-74","Calves - Males/Females",2,2,0,0,0,0,0,0,
"61-51-30-74","Chicken - Hens/Layers",5,2,3,0,0,0,0,0,35
"90-75-70-65","Bulls/Oxen/Steers",7,2,4,0,0,0,1,0,700
"90-75-70-65","Chicken - Hens/Layers",14,2,3,4,0,0,5,0,30
"70-34-30-04","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"70-34-30-04","Cows/Heifers",5,7,0,0,0,0,0,0,
"70-34-30-04","Calves - Males/Females",2,3,0,0,0,0,0,0,
"70-34-30-04","Chicken - Hens/Layers",5,7,2,0,0,0,0,0,35
"00-18-21-78","Chicken - Hens/Layers",10,5,3,2,0,0,0,0,70
"00-18-21-78","Ducks",12,3,9,0,0,0,0,0,50
"80-41-37-09","Chicken - Hens/Layers",49,15,6,2,0,0,15,10,40
"62-10-09-84","Chicken - Hens/Layers",26,6,4,2,0,0,8,6,40
"16-01-99-93","Pigs - Boar/Sows/Piglets",12,11,0,1,0,0,0,0,
"14-78-47-78","Bulls/Oxen/Steers",3,2,0,0,0,0,1,0,
"14-78-47-78","Cows/Heifers",2,2,0,0,0,0,0,0,
"14-78-47-78","Chicken - Cocks/Broilers",8,1,2,1,0,0,4,0,35
"14-78-47-78","Chicken - Hens/Layers",10,6,0,0,0,0,6,0,
"87-80-74-34","Chicken - Hens/Layers",0,1,0,0,0,0,0,0,
"39-19-95-41","Chicken - Hens/Layers",10,7,1,0,0,0,6,3,40
"39-19-95-41","Ducks",1,10,0,0,0,0,0,0,
"13-94-38-36","Bulls/Oxen/Steers",6,4,0,0,0,0,2,0,
"13-94-38-36","Cows/Heifers",6,7,1,0,0,0,0,0,5000
"13-94-38-36","Calves - Males/Females",5,8,0,0,0,0,0,0,
"13-94-38-36","Chicken - Hens/Layers",5,11,0,7,0,0,6,0,
"64-10-30-77","Chicken - Cocks/Broilers",20,10,10,0,0,0,15,0,60
"98-88-46-23","Bulls/Oxen/Steers",4,6,0,0,0,0,0,0,
"98-88-46-23","Cows/Heifers",8,10,0,0,0,0,0,0,
"98-88-46-23","Calves - Males/Females",0,6,0,0,0,0,0,0,
"98-88-46-23","Chicken - Cocks/Broilers",3,2,1,0,0,0,0,0,60
"98-88-46-23","Chicken - Hens/Layers",15,10,5,0,0,0,0,0,50
"35-26-63-26","Bulls/Oxen/Steers",0,5,0,0,0,5,0,0,
"35-26-63-26","Cows/Heifers",0,3,0,0,0,3,0,0,
"77-44-63-61","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"77-44-63-61","Cows/Heifers",2,2,0,0,0,0,0,0,
"77-44-63-61","Calves - Males/Females",0,2,0,0,0,0,0,0,
"26-64-90-32","Bulls/Oxen/Steers",6,4,2,0,0,4,0,0,5000
"26-64-90-32","Cows/Heifers",24,19,5,0,0,0,2,0,3500
"26-64-90-32","Goats - He/She/Kids",30,15,7,0,0,0,8,0,30
"26-64-90-32","Chicken - Cocks/Broilers",30,9,4,0,0,0,5,0,55
"97-96-32-80","Cows/Heifers",7,6,0,0,0,0,1,0,
"97-96-32-80","Calves - Males/Females",9,10,0,0,0,0,0,0,
"97-96-32-80","Goats - He/She/Kids",6,8,0,0,0,0,0,0,
