interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"51-88-98-79",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,3,2,1,2,0,0,0,0,0,0,0,0,0,0
"38-99-58-33",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"73-78-76-86",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,0,0,0,0,0,1,2,3,0,0,0,0
"16-76-51-56",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,6,0,0,0,0,0,0,1,2,3,4,5,6
"34-75-99-64",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,3,5,0,0,0,0,0,0,0,1,2,3,4,5
"00-76-59-09",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",2,3,7,6,0,0,0,0,0,1,2,7,3,4,5
"03-36-35-32",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,1,2,3,4,6,5,0,0,0,0,0,0
"66-74-25-56",14,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,5,6,0,0,0,1,2,3,4,5,6,0,0,0
"80-48-62-68",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",3,6,1,0,0,0,0,0,0,0,0,0,0,0,1
"67-59-61-49",1,"No","No","No","No","No","No","No","No",4,7,1,0,0,0,0,0,0,0,0,0,0,0,1
"23-88-68-38",2,"No","No","No","No","No","No","No","No",3,3,0,,,,,,,,,,,,
"24-58-49-24",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,9,2,2,0,0,0,0,0,0,0,0,0,0,1
"27-73-91-69",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"88-41-94-49",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","No",1,8,4,0,0,0,0,0,0,1,2,3,4,0,0
"83-47-45-70",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,7,6,9,8,10,11,12
"06-72-44-70",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,7,6,9,8,10,11,12
"85-25-38-04",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,3,2,4,0,5,6,7,9,8,10,11
"99-72-02-18",1,"Yes","No","Yes","No","No","Yes","No","Yes",10,10,2,2,1,0,0,0,0,0,0,0,0,0,0
"76-93-76-77",1,"Yes","Yes","Yes","Yes","No","Yes","Yes","No",5,4,7,1,2,0,0,0,0,7,6,5,0,4,3
"25-81-57-24",2,"Yes","Yes","Yes","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"18-66-56-26",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,8,9,10,11,12,1,2,3,4,5,6,7
"38-35-03-16",2,"No","No","Yes","Yes","Yes","Yes","Yes","No",9,9,3,0,0,0,1,2,3,0,0,0,0,0,0
"87-43-13-02",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,8,6,7,9,10,11,12
"06-72-27-90",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",8,4,0,,,,,,,,,,,,
"10-09-48-91",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,4,2,2,0,0,0,0,0,0,0,0,0,0,1
"89-20-17-64",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,3,3,1,2,0,0,0,0,0,0,0,0,0,3
"61-30-29-22",2,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"32-64-82-60",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,8,4,5,6,7,8,0,0,0,0,1,2,3
"05-69-71-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,4,0,0,0,0,0,0,0,1,2,3,4,0
"62-54-48-69",5,"Yes","No","No","Yes","No","Yes","No","Yes",4,8,9,1,2,3,4,0,0,0,9,5,8,7,6
"40-71-41-17",1,"No","No","No","No","No","No","No","No",10,10,2,0,0,0,1,2,0,0,0,0,0,0,0
"59-04-18-69",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,4,1,1,0,0,0,0,0,0,0,0,0,0,0
"99-19-59-36",6,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,8,4,4,0,0,0,0,0,0,0,0,1,2,3
"66-80-07-88",3,"No","No","No","No","No","No","No","No",10,10,2,2,1,0,0,0,0,0,0,0,0,0,0
"33-91-72-59",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,3,5,4,5,0,0,0,0,0,0,0,1,2,3
"79-95-75-64",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,6,6,3,4,5,6,0,0,0,0,0,0,1,2
"36-27-38-94",1,"Yes","No","No","Yes","No","No","No","No",11,7,2,1,0,0,0,0,2,0,0,0,0,0,0
"20-85-41-55",11,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,3,0,,,,,,,,,,,,
"99-41-30-80",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,3,0,,,,,,,,,,,,
"71-06-23-24",4,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,3,0,0,0,0,0,0,0,0,1,4,2
"89-01-00-04",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,8,5,6,7,8,0,0,0,0,1,2,3,4
"00-37-37-14",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,3,4,5,6,0,0,0,0,0,0,1,2
"74-41-47-70",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,9,3,0,0,0,0,0,1,2,3,0,0,0,0
"52-43-66-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,3,3,1,2,3,0,0,0,0,0,0,0,0,0
"83-13-77-99",1,"Yes","Yes","No","Yes","No","Yes","No","Yes",4,4,8,1,3,2,0,0,0,0,4,5,6,7,8
"61-91-44-04",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",2,6,6,4,5,6,0,0,0,0,0,0,1,2,3
"61-31-17-62",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,8,8,1,2,3,4,0,0,0,0,5,6,7,8
"01-73-77-56",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,2,2,0,0,0,0,0,0,0,0,0,0,1
"47-87-04-23",1,"Yes","No","No","Yes","Yes","Yes","No","No",4,11,1,0,0,0,0,1,0,0,0,0,0,0,0
"46-77-22-22",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"54-46-59-23",1,"Yes","No","No","Yes","No","No","No","No",2,4,5,1,2,0,0,0,0,0,0,0,5,4,3
"47-72-11-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,2,6,6,0,0,0,0,0,0,1,2,3,4,5
"75-19-56-83",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,0,7,3,4,5,6,7,0,0,0,0,0,1,2
"17-63-18-37",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,10,1,2,3,0,0,4,5,6,7,8,10,9
"36-67-78-55",2,"Yes","No","Yes","Yes","No","Yes","No","Yes",8,8,2,1,0,0,0,0,0,0,0,0,0,0,2
"57-94-56-04",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",8,10,2,2,0,0,0,0,0,0,0,0,0,0,1
"50-78-72-42",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,8,4,1,2,0,0,0,0,0,0,3,4,0,0
"39-32-15-43",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"83-43-24-20",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,7,4,1,2,0,0,0,0,0,0,0,0,3,4
"86-15-33-66",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",4,5,3,0,0,0,0,0,0,0,1,2,3,0,0
"44-68-45-91",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,2,1,1,0,0,0,0,0,0,0,0,0,0,0
"92-79-83-19",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,6,0,0,0,0,5,6,0,0,1,3,2,4
"84-11-52-01",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,2,2,1,0,0,0,0,0,0,0,0,0,0,2
"04-80-79-59",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,4,2,1,2,0,0,0,0,0,0,0,0,0,0
"86-90-94-39",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,4,7,0,0,0,0,7,6,1,4,2,3,5,0
"60-18-28-01",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",11,1,0,,,,,,,,,,,,
"95-75-71-60",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,12,0,,,,,,,,,,,,
"92-06-91-29",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,0,,,,,,,,,,,,
"54-44-90-07",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,6,6,0,0,0,0,0,0,1,2,3,4,5,6
"03-23-51-60",1,"No","Yes","No","Yes","No","Yes","Yes","No",9,1,2,1,2,0,0,0,0,0,0,0,0,0,0
"00-90-52-98",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,9,0,0,0,1,2,3,4,5,6,7,8
"94-81-42-69",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,2,1,0,1,0,0,0,0,0,0,0,0,0,0
"93-63-81-71",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,11,1,0,1,0,0,0,0,0,0,0,0,0,0
"98-80-95-52",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,2,0,3,4,6,7,8,9,10,11,5
"43-02-26-99",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,7,6,8,9,10,11,12
"53-75-34-84",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,5,5,4,5,0,0,0,0,0,0,0,1,2,3
"27-49-80-27",1,"No","No","No","No","No","No","No","No",2,2,10,1,2,3,4,0,0,5,6,7,8,9,10
"33-72-39-68",2,"No","No","No","No","No","No","No","No",1,9,2,1,0,0,0,0,0,0,0,0,0,0,2
"17-79-25-12",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,10,2,2,0,0,0,0,0,0,0,0,0,0,1
"74-51-58-80",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,2,10,1,2,3,0,0,4,5,6,7,8,9,10
"22-03-45-06",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,5,4,1,2,0,0,0,0,0,0,0,0,3,4
"29-14-83-70",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,2,4,0,0,1,2,3,4,0,0,0,0,0,0
"54-67-39-05",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,9,3,0,0,0,3,2,1,0,0,0,0,0,0
"72-58-55-05",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,9,3,1,2,0,0,0,0,0,0,0,0,0,3
"04-15-15-88",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,3,3,2,3,0,0,0,0,0,0,0,0,0,1
"27-95-56-36",2,"No","Yes","No","Yes","No","Yes","Yes","No",4,4,8,1,2,0,0,0,0,3,6,8,7,4,5
"53-49-41-59",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",11,11,1,0,0,0,0,0,1,0,0,0,0,0,0
"39-17-22-92",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,4,1,2,3,4,0,0,0,0,0,0,0,0
"74-39-55-58",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,3,3,1,2,0,0,0,0,0,0,0,0,0,3
"26-22-03-23",1,"Yes","No","No","Yes","No","No","No","No",4,5,8,1,2,0,0,0,0,8,7,6,5,4,3
"09-03-01-05",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,3,5,5,0,0,0,0,0,0,0,1,2,3,4
"15-07-16-66",5,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,11,1,0,0,0,0,0,1,0,0,0,0,0,0
"06-67-11-07",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,7,4,5,6,7,0,0,0,0,0,1,2,3
"66-85-51-19",1,"Yes","No","No","Yes","No","Yes","Yes","No",0,5,4,1,0,0,2,3,4,0,0,0,0,0,0
"62-23-34-43",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,7,3,4,5,6,7,0,0,0,0,0,1,2
"40-89-37-32",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,7,5,1,2,3,4,5,0,0,0,0,0,0,0
"47-88-11-20",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"92-32-27-35",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,12,3,1,0,0,0,0,0,0,0,0,0,2,3
"67-30-34-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,9,3,2,3,0,0,0,0,0,0,0,0,0,1
"41-24-19-16",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,12,3,1,2,0,0,0,0,0,0,0,0,0,3
"45-68-78-48",5,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",3,3,9,1,0,0,0,2,3,4,5,6,7,8,9
"02-28-32-41",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,4,8,8,0,0,0,0,1,2,3,4,6,7,5
"42-76-32-22",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,9,0,0,0,1,2,3,4,5,6,7,8
"79-53-86-42",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",4,3,5,4,5,0,0,0,0,0,0,0,1,2,3
"27-88-22-86",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"92-15-50-98",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,4,7,4,5,6,7,0,0,0,0,0,1,2,3
"59-62-31-80",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,4,5,4,5,0,0,0,0,0,0,0,1,2,3
"36-99-50-88",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,8,9,0,0,0,1,2,3,4,5,6,7
"44-25-16-47",2,"No","No","No","No","No","No","No","No",4,12,0,,,,,,,,,,,,
"59-82-52-95",2,"Yes","Yes","No","Yes","No","Yes","Yes","No",2,3,6,1,6,0,0,0,0,0,0,5,4,3,2
"74-78-76-52",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,8,4,4,0,0,0,0,0,0,0,0,1,2,3
"83-63-78-61",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,4,2,1,0,0,0,0,0,0,0,0,0,0,2
"38-59-12-03",2,"Yes","Yes","Yes","No","No","No","No","No",6,12,0,,,,,,,,,,,,
"52-04-43-36",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",12,12,0,,,,,,,,,,,,
"13-43-00-98",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,2,6,5,6,0,0,0,0,0,0,1,2,3,4
"52-45-15-44",1,"Yes","Yes","Yes","No","Yes","No","Yes","Yes",10,2,0,,,,,,,,,,,,
"84-06-43-96",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,9,3,2,3,0,0,0,0,0,0,0,0,0,1
"85-25-67-57",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,4,5,3,4,5,0,0,0,0,0,0,0,1,2
"99-71-69-71",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"90-84-04-84",1,"No","No","No","Yes","Yes","Yes","No","No",9,7,3,2,1,0,0,0,0,0,0,0,0,0,3
"75-65-72-44",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,6,0,0,0,0,0,0,1,2,4,3,5
"56-76-80-56",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,5,6,5,6,0,0,0,0,0,0,1,2,3,4
"95-24-62-42",1,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",2,3,8,8,0,0,0,0,1,2,3,4,5,6,7
"42-51-00-37",1,"No","No","No","No","No","No","No","No",1,1,11,1,2,0,3,4,5,6,7,8,9,10,11
"36-23-13-87",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"70-84-37-07",2,"Yes","Yes","No","Yes","No","Yes","Yes","Yes",1,5,6,1,6,0,0,0,0,0,0,5,4,3,2
"99-94-97-40",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,3,3,2,3,0,0,0,0,0,0,0,0,0,1
"40-68-37-93",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"08-64-31-45",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,1,2,3,4,5,6,7,8,0,0,0,0
"24-71-47-80",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,3,8,7,8,0,0,0,0,1,2,3,4,5,6
"53-67-73-98",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,7,8,9,0,0,0,1,2,3,4,5,6
"89-30-04-89",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,3,4,4,0,0,0,0,0,0,0,0,1,2,3
"85-35-76-75",2,"No","No","No","No","No","No","No","No",12,2,0,,,,,,,,,,,,
"34-78-22-26",1,"Yes","Yes","Yes","Yes","No","Yes","No","No",1,1,11,1,2,3,4,0,10,11,9,7,8,6,5
"59-51-95-60",4,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,0,11,1,2,3,4,5,0,6,7,8,9,10,11
"22-44-88-72",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",8,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"35-56-47-30",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,8,4,3,4,0,0,0,0,0,0,0,0,1,2
"43-44-87-36",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"25-90-73-61",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"00-81-85-48",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,4,4,4,0,0,0,0,0,0,0,0,1,2,3
"82-05-74-76",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,2,3,0,0,4,5,6,7,8,9,10
"69-02-12-40",2,"No","Yes","No","Yes","No","No","No","No",8,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"68-49-12-16",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,5,6,4,8,7,9,10,12,11
"47-72-15-93",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,7,5,3,4,5,0,0,0,0,0,0,0,1,2
"46-77-79-60",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,1,2,3,0,0,0,0,0,0,0,0,0
"54-41-53-68",1,"Yes","No","Yes","Yes","No","Yes","No","No",6,6,6,1,2,0,0,0,0,0,0,3,4,5,6
"35-84-29-80",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",11,1,0,,,,,,,,,,,,
"82-89-49-08",1,"No","No","No","No","No","No","No","No",0,0,12,1,2,3,4,6,7,5,8,9,11,10,12
"13-17-77-46",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,6,5,6,0,0,0,0,0,0,1,2,4,3
"87-42-29-56",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,1,2,3,9,0,0,0,4,5,6,7,8
"24-84-60-85",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,8,3,3,2,1,0,0,0,0,0,0,0,0,0
"78-85-83-52",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",6,6,6,4,5,6,0,0,0,0,0,0,1,2,3
"78-33-54-01",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",7,8,3,1,2,0,0,0,0,0,0,0,0,0,3
"54-69-71-08",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,7,2,0,0,0,0,0,0,0,0,0,0,1,2
"30-10-42-29",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,5,5,0,0,0,0,0,0,0,4,1,2,3
"52-71-69-48",2,"No","Yes","No","No","No","No","No","No",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"88-38-32-86",1,"Yes","Yes","No","Yes","Yes","Yes","Yes","Yes",0,11,7,0,0,1,2,3,4,5,6,7,0,0,0
"78-51-51-91",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,8,5,6,7,0,0,8,0,0,1,2,3,4
"98-42-68-21",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",12,0,0,,,,,,,,,,,,
"23-92-64-64",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,7,4,4,0,0,0,0,0,0,0,0,1,2,3
"33-60-76-52",2,"Yes","No","Yes","Yes","No","No","No","No",10,10,2,0,0,0,0,0,0,0,0,0,0,1,2
"99-53-97-21",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,8,4,0,1,2,3,4,0,0,0,0,0,0,0
"35-30-07-09",2,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",5,3,4,3,4,0,0,0,0,0,0,0,0,1,2
"84-39-86-14",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,2,0,3,4,10,11,9,8,5,6,7
"33-93-88-48",2,"Yes","Yes","No","Yes","No","Yes","No","Yes",2,2,10,1,2,3,4,0,0,5,6,7,8,9,10
"93-94-24-13",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,3,2,3,0,0,0,0,0,0,0,0,0,1
"02-86-42-10",1,"No","No","No","Yes","No","No","Yes","No",3,5,6,1,2,0,0,0,0,0,0,6,4,5,3
"18-90-95-90",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"71-80-40-68",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",6,10,1,1,0,0,0,0,0,0,0,0,0,0,0
"03-80-12-55",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"03-05-82-85",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,2,3,0,0,0,0,0,0,0,0,0,1
"96-34-34-83",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","Yes",7,2,3,1,0,0,0,0,0,0,0,0,0,2,3
"84-86-67-50",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,5,4,5,0,0,0,0,0,0,0,1,2,3
"65-50-61-63",2,"Yes","No","No","Yes","No","No","No","Yes",7,3,4,1,0,0,0,0,0,0,0,0,4,3,2
"14-25-07-27",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",9,3,0,,,,,,,,,,,,
"95-81-39-58",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",4,6,7,5,7,6,0,0,0,0,0,1,2,3,4
"63-48-87-87",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,6,6,4,5,6,0,0,0,0,0,0,1,2,3
"49-38-87-08",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,1,2,3,4,5,6,0,0,0,0,0,0
"56-09-22-69",1,"Yes","Yes","Yes","Yes","No","No","No","Yes",4,4,6,1,0,0,0,0,0,0,5,6,4,3,2
"52-67-58-90",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,7,5,1,2,3,0,0,0,0,0,0,0,4,5
"61-51-30-74",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,3,9,1,2,3,0,0,0,4,5,6,7,8,9
"90-75-70-65",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",4,3,5,2,3,4,5,0,0,0,0,0,0,0,1
"70-34-30-04",2,"No","Yes","Yes","Yes","No","Yes","Yes","Yes",12,0,0,,,,,,,,,,,,
"00-18-21-78",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,10,1,2,0,0,3,4,5,6,7,9,8,10
"80-41-37-09",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,3,2,3,0,0,0,0,0,0,0,0,0,1
"62-10-09-84",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,8,9,10,11,12,1,2,3,4,5,6,7
"16-01-99-93",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,2,10,1,2,3,4,0,0,5,6,7,8,9,10
"91-31-71-31",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,2,2,0,0,0,0,0,0,0,0,0,0,1
"14-78-47-78",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",6,9,3,0,0,0,1,2,3,0,0,0,0,0,0
"07-03-43-18",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,3,3,0,0,0,0,0,0,0,0,0,1,2
"87-80-74-34",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",1,1,11,1,2,3,0,4,5,6,7,8,9,10,11
"39-19-95-41",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,2,1,2,0,0,0,0,0,0,0,0,0,0
"13-94-38-36",2,"Yes","Yes","Yes","No","Yes","No","Yes","Yes",7,5,0,,,,,,,,,,,,
"64-10-30-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,5,7,6,7,0,0,0,0,0,1,5,2,3,4
"98-88-46-23",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",3,6,3,1,2,0,3,0,0,0,0,0,0,0,0
"35-26-63-26",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",2,4,8,6,7,8,0,0,0,0,1,5,2,3,4
"77-44-63-61",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",4,3,6,6,0,0,0,0,0,0,1,2,3,4,5
