interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"25-51-33-57",2,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mr Sifaya","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",40,0,1,0,0,0,0,0,0,0,0,"",4,6,5,8,"No","No","No","No","No","No","No","No","No","No","Part-time contract","","From neighbors or friends","","No",1,"dissatisfied"
"30-46-44-49",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of education","In this village","Permanent",9000,0,0,1,3,2,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","Long term permanent contract","","Public employment/recruitment agency","","Yes",19,"Very satisfied"
"03-30-12-96",2,"Retail trade","","Self-employed/own business",24,4,0,3,6,150,0,1,2,3,0,0,0,0,0,"",100,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No",,"No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"10-32-26-69",1,"Retail trade","","Self-employed/own business",60,6,6,6,6,1600,4,1,0,2,0,3,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","Yes","No","Yes","No","No","No","No",,"5","Yes","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No",,"No","No","Yes","Yes","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Satisfied"
"58-12-98-10",1,"Others, specify","Fishing","Self-employed/own business",48,0,5,7,5,0,,,,,,,,,,"",220,0,0,"No","village outside region",1,"No","No","No","No","Yes","No","No","No","No",,"4","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",43,"dissatisfied"
"16-35-49-05",4,"Others, specify","Trading","Self-employed/own business",24,6,4,6,8,800,1,2,0,0,0,0,0,0,0,"",450,0,0,"No","Village in region",0,"No","Yes","No","No","Yes","No","No","No","No",,"2","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","Yes",,"No","No","No",,"No","No","No","No","No","No","No","No","No",,"No","Yes","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"30-61-23-28",1,"Retail trade","","Self-employed/own business",24,3,3,6,6,400,2,1,0,3,0,0,0,0,0,"",300,0,0,"No","Village in region",0,"Yes","No","No","Yes","Yes","No","No","No","No",,"2","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"03-15-59-01",1,"Retail trade","","Self-employed/own business",12,6,6,6,13,950,3,2,1,0,0,0,0,0,0,"",2000,170,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"1","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","","No",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","Yes","No","Yes","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"03-15-59-01",2,"Others, specify","Builder","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Individuals","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per fortnight",1000,3,2,1,0,0,0,0,0,0,0,"",0,1,6,8,"No","Yes","No","Yes","No","No","No","Yes","No","No","Part-time contract","","From neighbors or friends","","No",2,"Satisfied"
"51-88-98-79",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of education","In this village","Permanent",6000,0,3,1,0,2,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",15,"Very satisfied"
"38-99-58-33",1,"Others, specify","Selling Of Medicinal Plants","Self-employed/own business",48,6,6,5,5,300,0,0,1,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"4","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"38-99-58-33",2,"Others, specify","Selling Medicinal Plants","Self-employed/own business",4,6,6,5,5,300,0,2,1,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"4","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"38-99-58-33",3,"Others, specify","Fishing","Self-employed/own business",48,6,6,3,3,300,0,0,0,0,0,0,0,1,0,"Buying Clothes",0,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"4","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Neither"
"23-88-68-38",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education","In this village","Permanent",5000,0,1,2,0,3,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No",,"No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",4,"Satisfied"
"23-88-68-38",10,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mr Poniso","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",400,0,1,0,0,0,0,0,0,0,0,"",2,2,2,5,"No","No","No","No","No","No","No","No","No","Yes","Daily wage labourer","","From family and relatives","","No",1,"Neither"
"23-88-68-38",14,"Domestic/household helper","","Self-employed/own business",12,6,6,5,9,500,2,1,0,0,0,0,0,0,0,"",1000,0,500,"No","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Neither"
"25-81-57-24",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education","In other rural area within or outside this district","Permanent",6500,0,1,2,4,3,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",6,"Very satisfied"
"25-81-57-24",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ministry of education","In other rural area within or outside this district","Permanent",8000,0,1,0,2,0,3,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","From family and relatives","","Yes",5,"Satisfied"
"25-81-57-24",3,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","11","In other rural area within or outside this district","Permanent",10000,0,2,0,1,0,3,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","Yes","Yes","No","No","No","Yes","No","Yes","Yes","Long term permanent contract","","From family and relatives","","Yes",.92,"Satisfied"
"87-43-13-02",1,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","casual work for different individuals in the village","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",20,0,1,0,0,0,0,0,0,0,0,"",6,6,6,3,"No","Yes","No","No","No","No","No","No","No","No","No contract (informal)","","From family and relatives","","No",1,"Very satisfied"
"10-09-48-91",1,"Retail trade","","Self-employed/own business",30,0,6,5,5,100,0,1,2,3,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"30","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"61-30-29-22",8,"Health (nurse, doctor etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of health","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,1,0,0,0,0,0,2,0,0,"clothes",6,6,5,8,"No","No","No","No","No","Yes","No","No","No","No","Part-time contract","","From family and relatives","","No",0,"Neither"
"61-30-29-22",9,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","12","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,2,0,0,0,0,0,1,0,0,"clothes",6,6,5,10,"No","No","No","No","No","No","No","No","Yes","No","Daily wage labourer","","From neighbors or friends","","No",0,"Neither"
"05-69-71-03",3,"Small-scale farm","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Individuals","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",160,0,1,0,0,0,0,0,2,0,0,"other house needs",6,6,6,6,"No","No","No","Yes","No","No","No","Yes","No","No","No contract (informal)","","From family and relatives","","No",5,"dissatisfied"
"99-19-59-36",3,"Others, specify","Traditional Beer Maker","Self-employed/own business",12,3,0,1,5,100,0,1,0,0,0,0,0,0,0,"",96,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Neither"
"66-80-07-88",1,"Others, specify","Running Glossary Shop","Self-employed/own business",2010,3,3,6,15,3000,0,1,2,0,0,0,0,0,0,"",8000,2000,10000,"No","Outside the country",0,"No","No","Yes","No","No","No","No","No","No",,"13","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",0,"Satisfied"
"79-95-75-64",1,"Small-scale farm","","Self-employed/own business",12,5,6,3,8,2300,4,1,2,3,5,0,0,0,0,"",1000,40,100,"No","village outside region",0,"No","No","Yes","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","Capital",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"20-85-41-55",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Zambia wildlife authority","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1500,0,1,2,3,0,0,0,0,0,0,"",6,6,7,6,"No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Part-time contract","","Public employment/recruitment agency","","Yes",.08,"Satisfied"
"20-85-41-55",11,"Small-scale farm","","Self-employed/own business",24,5,0,7,6,50,0,1,0,0,0,0,0,0,0,"",0,0,35,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"2","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Market",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.08,"Satisfied"
"83-13-77-99",1,"Others, specify","Piece Work","Self-employed/own business",4,6,6,7,24,800,0,1,0,0,2,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"4","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Very satisfied"
"83-13-77-99",2,"Others, specify","Selling Local Beer","Self-employed/own business",3,6,6,6,24,800,0,1,2,0,0,0,0,0,0,"",700,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","some people don't pay",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Very satisfied"
"61-31-17-62",2,"Small-scale farm","","Self-employed/own business",1,1,0,7,9,200,1,0,0,0,2,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","No","No","No","No","Yes",,"1","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","risk camping in a bush for days you could be bitten by snake",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.1,"Very satisfied"
"47-87-04-23",1,"Others, specify","Selling Fish","Self-employed/own business",276,6,6,6,10,500,0,1,0,0,0,0,0,0,0,"",400,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"23","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","transport is expensive",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",23,"Very satisfied"
"47-87-04-23",2,"Others, specify","Selling Local Beer","Self-employed/own business",11,6,6,2,24,1200,0,1,2,0,0,0,0,0,0,"",800,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","Yes","No","No","No",,"11","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","some people don't pay",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Very satisfied"
"47-87-04-23",4,"Others, specify","Piece Work","Self-employed/own business",4,6,6,6,10,300,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","No","No","No","No","Yes",,"4","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","people don't pay",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Very satisfied"
"46-77-22-22",1,"Others, specify","Livestock Agent","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nasila livestock company","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1500,0,2,1,0,0,0,0,0,0,0,"",6,6,7,10,"No","No","Yes","Yes","Yes","Yes","No","No","No","No","Part-time contract","","From neighbors or friends","","No",13,"Satisfied"
"46-77-22-22",2,"Food industry","","Self-employed/own business",84,6,6,7,11,1000,3,2,1,0,0,0,0,0,0,"",1000,0,300,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"7","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",0,"Satisfied"
"54-46-59-23",2,"Others, specify","Timber Processing","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Lusu West Timber Dealers","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",600,0,1,0,0,2,0,3,0,0,0,"",5,6,6,8,"No","No","No","Yes","No","No","No","Yes","No","Yes","No contract (informal)","","From neighbors or friends","","No",2,"dissatisfied"
"17-63-18-37",1,"Others, specify","Beer Brewing","Self-employed/own business",276,6,6,6,14,100,0,1,0,0,0,0,0,0,0,"",100,0,0,"No","Village in region",0,"No","Yes","No","No","No","No","No","No","No",,"23","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",0,"dissatisfied"
"17-63-18-37",3,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Mushimbei Muyunda","Town or city in another district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",300,0,0,0,0,0,0,0,1,0,0,"Buying clothes and lotion",6,6,7,10,"Yes","Yes","No","Yes","No","No","No","No","No","No","Daily wage labourer","","From neighbors or friends","","No",0,"dissatisfied"
"36-67-78-55",1,"Others, specify","Construction","Self-employed/own business",36,6,6,5,12,50000,1,0,0,0,0,0,0,0,0,"",0,5000,0,"Yes","Village in region",6,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Very satisfied"
"36-67-78-55",2,"Others, specify","Fishing Industry","Self-employed/own business",24,6,6,6,10,6000,1,0,0,0,2,0,0,3,0,"livestock",3000,1000,0,"No","Village in region",4,"No","No","No","Yes","No","No","No","No","No",,"2","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","transport is expensive",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","Yes","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Very satisfied"
"57-94-56-04",1,"Others, specify","Selling Grass","Self-employed/own business",120,6,0,7,10,3000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",2,"No","No","No","Yes","No","No","No","No","No",,"10","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"Satisfied"
"50-78-72-42",1,"Others, specify","Cutting Hays Of Grass","Self-employed/own business",60,5,0,5,14,500,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",2,"No","No","No","Yes","Yes","No","No","No","No",,"5","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"dissatisfied"
"39-32-15-43",1,"Others, specify","Fishing","Self-employed/own business",7,5,2,6,7,300,0,1,0,0,0,0,0,0,0,"",10,0,0,"No","Village in region",1,"No","No","No","Yes","Yes","No","No","No","No",,"3","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Neither"
"83-43-24-20",1,"Domestic/household helper","","Self-employed/own business",396,0,6,7,12,0,,,,,,,,,,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"33","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",33,"Neither"
