interview__key,s9_respondent,food_security__1,food_security__2,food_security__3,food_security__4,food_security__5,food_security__6,food_security__7,food_security__8,food_sufficent,food_sufficent2,food_sufficent3,food_sufficent4__1,food_sufficent4__2,food_sufficent4__3,food_sufficent4__4,food_sufficent4__5,food_sufficent4__6,food_sufficent4__7,food_sufficent4__8,food_sufficent4__9,food_sufficent4__10,food_sufficent4__11,food_sufficent4__12
"40-16-04-38",1,"No","No","No","No","No","No","No","No",2,12,0,,,,,,,,,,,,
"49-34-25-75",3,"Yes","No","Yes","No","No","No","No","No",0,4,8,4,0,0,0,0,0,0,0,0,1,3,2
"02-31-03-32",1,"Yes","Yes","No","No","Yes","No","No",,0,12,0,,,,,,,,,,,,
"88-23-45-95",1,"No","No","No","No","No","No","No","No",3,9,0,,,,,,,,,,,,
"92-15-40-92",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,0,,,,,,,,,,,,
"06-55-62-53",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"57-74-77-03",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",8,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"28-44-25-15",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"90-03-82-22",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"24-47-59-03",1,"No","No","No","Yes","No","No","No","No",0,0,0,,,,,,,,,,,,
"23-30-88-30",1,"No","No","No","No","Yes","No","No","Yes",0,12,0,,,,,,,,,,,,
"72-38-90-85",3,"No","No","Yes","No","Yes","No","No","No",0,0,0,,,,,,,,,,,,
"76-02-43-67",3,"No","Yes","No","Yes","No","Yes","Yes","Yes",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"58-63-03-99",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",1,2,10,1,2,3,0,4,6,5,7,10,8,9,0
"53-04-65-79",1,"Yes","No","No","Yes","No","No","No","No",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"48-16-15-04",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,1,2,0,0,0,0,0,0,0,0,0,0
"85-34-28-65",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"08-72-41-04",3,"No","No","No",,"No","No","No","No",12,12,0,,,,,,,,,,,,
"48-20-18-94",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"56-53-54-49",1,"Yes","No","No","No","No","No","No","No",0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"01-08-40-07",3,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"74-08-40-24",1,"Yes","Yes","Yes","No","No","No","No","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"14-31-43-40",6,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"24-80-99-00",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,0,,,,,,,,,,,,
"40-28-46-68",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,7,5,1,2,3,0,0,4,5,0,0,0,0,0
"31-20-26-05",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"37-39-15-65",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"45-44-88-31",2,"No","No","No","No","No","No","No","No",6,12,0,,,,,,,,,,,,
"91-91-62-09",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"88-82-89-39",.a,,,,,,,,,.a,.a,.a,,,,,,,,,,,,
"79-34-34-89",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"07-03-46-78",1,"Yes","No","No","Yes","No","No","No","No",0,4,8,0,0,0,1,2,3,4,5,6,7,8,0
"52-55-71-22",1,"Yes","Yes","No","No","No","Yes","No","No",0,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"42-79-46-81",4,"Yes","No","No","No","No","Yes","Yes","Yes",0,5,7,0,0,0,0,0,1,2,3,4,5,6,7
"39-12-44-07",3,"No","Yes","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"21-92-10-43",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,12,11
"29-41-63-44",1,"Yes","Yes","Yes","No","No","No","Yes","No",0,12,0,,,,,,,,,,,,
"19-83-50-72",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"58-42-18-32",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"48-22-87-49",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"85-54-41-38",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,0,,,,,,,,,,,,
"91-10-07-30",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"12-91-55-52",2,"Yes","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"74-40-02-20",1,"Yes","No","No","Yes","Yes","No","No","No",0,10,2,0,2,1,0,0,0,0,0,0,0,0,0
"09-31-11-33",2,"No","No","No","No","No","No","No","No",12,6,0,,,,,,,,,,,,
"87-08-33-34",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"61-84-77-75",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"75-58-44-85",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,4,0,0,0,0,0,0,0,0,1,2,3
"11-16-18-86",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"04-26-72-23",1,"Yes","No","Yes","No","No","No","Yes","No",2,10,0,,,,,,,,,,,,
"54-13-05-65",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"23-66-97-33",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"06-64-69-84",1,"No","No","Yes","No","No","No","No","Yes",2,10,0,,,,,,,,,,,,
"56-62-10-52",3,"No","No","No","No","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"05-04-82-73",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,1,11,1,2,3,4,5,6,11,7,8,9,10,0
"03-81-35-88",9,"No","No","No","No","No","No","Yes","No",0,12,0,,,,,,,,,,,,
"87-65-62-49",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",5,5,7,1,2,3,4,0,0,0,0,0,0,0,0
"95-74-95-07",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,2,0,0,1,2,0,0,0,0,0,0,0,0
"51-31-85-01",1,"No","No","No","Yes","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"51-50-93-70",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"43-24-35-84",1,"No","No","No","No","No","No","No","No",1,12,0,,,,,,,,,,,,
"89-88-34-15",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"14-85-25-58",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",0,4,8,0,0,0,1,2,3,4,5,6,7,8,0
"46-82-10-07",1,"Yes","No","Yes","No","No","Yes","No","Yes",0,3,9,0,0,1,2,3,4,5,7,6,9,8,0
"80-79-44-48",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"86-55-30-87",2,"Yes","No","Yes","Yes","Yes","No","No","No",0,4,8,0,0,0,0,1,2,3,4,5,7,6,8
"95-51-95-92",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"89-51-80-40",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"80-53-41-39",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"59-60-43-57",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"87-22-49-94",1,"No","No","No","No","No","No","No","No",0,11,1,1,0,0,0,0,0,0,0,0,0,0,0
"98-98-98-22",1,"Yes","No","Yes","No","No","No","No","No",0,0,12,1,2,3,5,4,7,6,8,9,10,11,12
"19-11-80-87",3,"Yes","No","Yes","No","No","No","No","Yes",0,6,6,3,4,5,6,0,0,0,0,0,0,1,2
"02-55-85-64",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"61-35-56-51",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"57-52-43-19",2,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,8,4,0,0,0,0,1,2,3,4,0,0,0,0
"39-14-69-76",2,"Yes","Yes","Yes","Yes","Yes","Yes","No","No",6,6,3,1,2,3,0,0,0,0,0,0,0,0,0
"72-36-49-36",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"80-82-49-42",1,"Yes","Yes","Yes","No","No","No","No","No",0,4,8,0,0,0,1,2,3,4,5,0,0,0,0
"47-81-87-67",1,"Yes","Yes","Yes","No","Yes","No","Yes","Yes",2,12,0,,,,,,,,,,,,
"55-33-21-42",5,"Yes","No","No","No","No","Yes","No","Yes",0,12,0,,,,,,,,,,,,
"42-50-27-40",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"74-79-87-37",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",10,12,2,1,2,0,0,0,0,0,0,0,0,0,0
"32-64-27-45",1,"Yes","No","Yes","No","No","No","No","No",2,8,4,2,4,3,0,0,0,0,0,0,0,0,1
"43-28-98-57",2,"Yes","No","Yes","No","Yes","Yes","No","Yes",0,8,4,0,0,0,1,0,0,0,2,0,0,3,4
"28-12-52-92",1,"No","No","No","Yes","No","No","No","No",0,0,0,,,,,,,,,,,,
"98-31-37-04",3,"Yes","No","No","No","No","No","No","No",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"50-46-09-53",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,0,2,3,4,5,6,8,7,9,11,10
"48-80-48-31",1,"No","No","Yes","Yes","No","Yes","No","No",0,6,6,6,0,0,0,0,0,0,5,4,3,2,1
"59-69-31-11",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,3,9,1,2,0,0,0,9,8,7,6,5,4,3
"68-17-57-15",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"65-67-13-71",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"14-98-70-62",1,"No","No","No","Yes","No","No","No","No",0,0,0,,,,,,,,,,,,
"25-90-19-11",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"45-83-41-38",3,"No","Yes","Yes","Yes","No","Yes","No","Yes",0,8,4,0,1,2,0,0,0,3,4,0,0,0,0
"95-39-93-93",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"61-12-40-36",2,"Yes","Yes","No","Yes","No","No","No","Yes",0,12,0,,,,,,,,,,,,
"11-71-40-81",1,"No","No","No","No","No","No","No","Yes",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"36-42-18-14",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"19-03-38-46",3,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",0,9,3,0,0,1,2,3,0,0,0,0,0,0,0
"92-48-70-16",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"34-14-49-72",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,9,1,2,3,0,0,0,0,0,0,0,0,0
"22-89-40-33",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"37-39-45-84",1,"No","No","No","No","No","No","No","No",2,12,0,,,,,,,,,,,,
"98-85-46-77",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,8,7,9,10,11,12
"80-21-91-02",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"22-74-67-59",2,"No","No","Yes","No","No","No","No","No",0,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"88-01-88-32",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"98-88-56-41",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,9,3,0,0,0,0,0,0,0,0,0,1,2,3
"84-73-38-30",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"93-79-44-00",1,"No","No","No","Yes","No","No","No","No",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"26-07-22-36",2,"Yes","No","Yes","No","No","Yes","No","No",0,6,6,1,2,3,0,0,0,0,0,0,4,5,6
"55-76-99-68",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"38-33-66-67",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,12,4,1,2,3,4,0,0,0,0,0,0,0,0
"16-65-54-37",1,"No","No","No","No","No","No","No","No",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"20-77-43-56",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",0,10,2,0,0,0,0,0,1,2,0,0,0,0,0
"08-12-15-69",1,"Yes","Yes","Yes","Yes","Yes","No","Yes","No",0,0,12,1,2,3,4,5,6,7,8,10,12,9,11
"43-73-48-25",2,"Yes","No","No","Yes","No","No","Yes","No",0,6,6,1,2,3,0,0,0,0,0,6,4,5,0
"86-00-77-05",5,"Yes","No","Yes","No","Yes","No","No","No",12,12,0,,,,,,,,,,,,
"04-04-14-28",1,"No","No","No","No","No","No","Yes","No",0,12,0,,,,,,,,,,,,
"06-32-06-25",1,"Yes","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"91-35-74-95",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","No",0,3,9,0,0,1,2,3,4,5,6,8,7,9,0
"87-84-09-54",3,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"62-23-61-37",2,"Yes","Yes","No","No","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"51-67-29-73",1,"No","Yes","Yes","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"93-42-86-13",1,"Yes","No","Yes","Yes","Yes","No","Yes","No",0,0,12,1,2,3,4,5,6,7,9,8,10,11,12
"31-42-54-99",2,"Yes","No","Yes","Yes","Yes","No","Yes","No",0,10,2,1,2,0,0,0,0,0,0,0,0,0,0
"40-00-25-74",1,"Yes","Yes","Yes","Yes","No","No","No","No",0,12,0,,,,,,,,,,,,
"32-73-63-74",1,"Yes","No","No","No","Yes","No","No","No",0,10,2,0,1,2,0,0,0,0,0,0,0,0,0
"16-86-88-22",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"64-46-66-46",2,"No","Yes","No","Yes","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"50-30-92-60",2,"No","No",,"No","No","No","No","No",0,0,0,,,,,,,,,,,,
"24-09-68-36",2,"No","No","No","Yes","No","No","No","No",0,0,0,,,,,,,,,,,,
"42-32-41-18",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"29-79-40-11",3,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"60-57-49-31",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"60-10-68-48",2,"Yes","No","No","No","No","No","No","No",0,1,11,0,0,0,0,0,0,0,0,0,0,0,1
"35-24-82-24",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,9,10,11,12,8
"94-16-94-83",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"93-01-93-75",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"25-76-97-37",1,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,3,4,5,6,0,0,0,0,0,0,1,2
"37-86-89-16",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"59-63-12-34",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"67-12-10-28",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"25-90-81-61",2,"Yes","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"27-19-89-21",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"03-62-40-58",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,9,3,0,0,0,0,0,1,2,0,3,0,0,0
"60-29-48-02",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"93-40-82-23",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"90-39-81-40",1,"No","No","No","Yes","No","No","No","No",0,0,0,,,,,,,,,,,,
"26-16-19-49",4,"No","No","No","Yes","No","No","No","No",3,3,2,1,2,0,0,0,0,0,0,0,0,0,0
"29-68-82-61",6,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"29-03-78-72",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"54-48-29-54",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"29-79-23-67",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,8,4,1,2,4,0,0,0,0,0,0,0,0,3
"36-91-85-86",5,"No","No","No","No","No","No","No","No",0,6,6,0,0,0,0,0,0,0,2,1,3,0,0
"33-77-00-47",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,1,11,1,2,3,4,0,5,6,7,9,8,10,11
"71-23-95-90",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"77-62-89-56",1,"Yes","No","Yes","No","No","No","No","No",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"93-71-48-41",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"08-18-22-01",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"98-07-17-87",1,"Yes","Yes","Yes","Yes","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"23-98-05-49",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"79-97-29-10",1,"No","Yes","No","Yes","No","Yes","No","No",0,8,4,0,1,2,3,0,0,0,4,0,0,0,0
"41-50-66-96",1,"Yes","Yes","No","Yes","Yes","No","Yes","Yes",0,12,0,,,,,,,,,,,,
"06-31-05-26",3,"No","No","No","No","No","No","No","No",0,9,3,0,0,0,0,1,2,3,0,0,0,0,0
"25-90-09-86",1,"No","No","Yes","Yes","Yes","No","No","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"03-91-71-73",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"36-45-13-48",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,3,2,4,6,5,7,9,8,10,0,0
"63-11-78-96",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,5,3,4,8,6,7,10,9,11,12
"79-48-70-94",2,"Yes","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"01-11-02-57",2,"No","No","No","No","No","No","No","No",1,12,0,,,,,,,,,,,,
"41-82-62-49",1,"Yes","Yes","Yes","No","No","No","No","No",0,2,10,1,2,3,0,0,0,0,0,0,0,0,0
"57-39-86-38",1,"No","No","No","No","No","No","No","No",12,12,0,,,,,,,,,,,,
"47-31-29-24",2,"No","Yes","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"87-48-42-67",1,"Yes","No","Yes","Yes","Yes","Yes","No","No",2,6,6,0,0,1,2,3,4,5,6,0,0,0,0
"88-51-36-66",2,"No","Yes","No","Yes","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"88-12-77-50",2,"Yes","No","Yes","Yes","Yes","No","Yes","No",0,2,10,1,2,3,4,5,7,6,8,0,0,9,10
"17-63-55-71",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,8,4,1,2,3,4,0,0,0,0,0,0,0,0
"08-89-64-68",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"40-29-00-57",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"86-10-11-11",2,"Yes","Yes","Yes","Yes","No","No","No","Yes",0,12,0,,,,,,,,,,,,
"80-48-57-31",1,"Yes","Yes","Yes","Yes","Yes","No","No","No",0,2,10,0,0,1,2,3,0,0,0,0,0,0,0
"03-33-65-79",1,"Yes","Yes","Yes","Yes","No","No","No","No",0,9,3,1,2,3,0,0,0,0,0,0,0,0,0
"86-28-43-28",1,"Yes","No","Yes","No","Yes","Yes","No","Yes",0,3,10,2,1,3,4,5,6,8,7,0,0,9,0
"95-58-64-05",2,"Yes","No","Yes","No","No","No","No","No",0,1,11,1,2,3,0,4,5,6,7,8,9,10,11
"51-45-88-78",2,"Yes","No","Yes","No","Yes","Yes","No","Yes",0,8,4,2,3,4,0,0,0,0,0,0,0,0,1
"90-62-42-39",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"71-64-26-40",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"81-24-00-67",1,"Yes","Yes","No","Yes","No","No","No","No",0,12,0,,,,,,,,,,,,
"12-70-32-30",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,5,7,2,3,4,5,7,0,0,0,0,0,1,6
"82-97-70-37",1,"Yes","Yes","Yes","No","No","Yes","No","No",0,12,0,,,,,,,,,,,,
"62-46-14-70",3,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,2,10,1,0,0,2,3,4,5,6,7,9,8,10
"71-10-70-44",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"72-64-30-28",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"13-26-76-47",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"49-80-23-99",1,"No","No","No","Yes","No","No","No","No",0,0,0,,,,,,,,,,,,
"86-00-13-77",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,5,3,4,6,7,9,8,10,11,12
"48-57-10-38",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,6,6,4,5,6,0,0,0,0,0,0,1,2,3
"69-84-94-36",2,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"18-54-82-39",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"72-38-29-03",1,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",0,2,10,2,1,0,0,3,4,5,6,10,7,8,9
"20-35-14-07",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"80-76-98-64",1,"No","Yes","No","No","No","Yes","No","Yes",0,12,0,,,,,,,,,,,,
"46-71-82-60",1,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"24-76-27-27",2,"Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",3,3,9,0,9,1,2,3,4,5,8,6,7,0,0
"85-49-52-94",3,"No","Yes","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"41-14-53-27",.a,,,,,,,,,.a,.a,.a,,,,,,,,,,,,
"19-25-83-42",1,"No","No","No","Yes","No","No","No","No",0,0,2,1,2,0,0,0,0,0,0,0,0,0,0
"52-70-09-40",1,"Yes","No","No","No","No","No","No","No",0,6,6,0,0,0,0,0,0,0,4,3,2,1,0
"14-14-61-40",2,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"79-24-47-25",2,"Yes","No","Yes","Yes","Yes","Yes","Yes","Yes",0,0,12,1,2,3,4,5,6,7,8,9,10,11,12
"98-74-77-48",2,"No","Yes","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"45-71-76-98",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"07-23-89-71",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"05-94-07-12",1,"No","No","No","No","No","No","No","No",0,12,0,,,,,,,,,,,,
"58-90-20-54",1,"Yes","Yes","No","No","No","No","No","No",0,6,6,0,0,0,1,2,3,0,0,0,0,0,0
"50-03-32-43",4,"No","No","No","No","No","No","No","No",0,0,0,,,,,,,,,,,,
"62-49-02-44",4,"No","No","No","No","No","No","No","No",0,1,0,,,,,,,,,,,,
"75-29-94-40",2,"No","No","No","No","No","No","No","No",6,12,0,,,,,,,,,,,,
