interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"22-59-76-95",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Native Lounge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,0,0,0,0,0,0,1,0,0,"clothing",1,1,6,10,"No","No","No","Yes","No","No","No","No","No","Yes","Long term permanent contract","","From family and relatives","","No",.2,"Satisfied"
"87-80-21-51",1,"Retail trade","","Self-employed/own business",240,5,5,7,15,200,0,1,0,0,0,0,0,0,0,"",800,0,0,"Yes","Town in region",0,"Yes","No","No","No","No","No","No","No","No",,"20","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",20,"dissatisfied"
"87-80-21-51",4,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Jackal Berry Lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2500,0,2,0,0,0,1,0,0,0,0,"",5,5,7,8,"No","Yes","Yes","No","No","No","No","No","Yes","Yes","Part-time contract","","From neighbors or friends","","Yes",.9,"Neither"
"21-25-86-78",1,"Other public sector","Tribal Administration","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Tribal Authority Administration","In this village","Permanent",18950,0,1,3,0,2,4,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",35,"Satisfied"
"21-25-86-78",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Water Villa Lodge","Town or city within this district/region","Permanent",3700,0,1,0,2,0,3,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","Yes","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","Yes",14,"Satisfied"
"28-99-62-67",1,"Others, specify","Tuck Shop","Self-employed/own business",36,6,6,7,12,500,2,1,0,0,0,0,0,0,0,"",1200,0,0,"Yes","Village in region",0,"No","No","Yes","No","No","No","No","No","No",,"6","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"28-99-62-67",2,"Retail trade","","Self-employed/own business",12,6,6,7,5,6300,1,2,0,0,0,3,0,0,0,"",1200,680,0,"Yes","Village in region",1,"No","No","Yes","No","No","No","No","No","No",,"6","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"Very satisfied"
"28-99-62-67",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","INTRO AFRICA","In this village","Permanent",2500,0,1,0,0,0,0,0,0,0,0,"",7,5,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","No","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","Yes",.7,"Very dissatisfied"
"43-12-71-52",8,"Others, specify","Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ZONGENA CONSTRUCTION COMPANY","In this village","Permanent",2500,0,1,0,0,0,0,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","Yes","No","No","No","No","No","Yes","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","Yes",.2,"Satisfied"
"43-12-71-52",11,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","CHOBE MARINA LODGE","In this village","Permanent",3100,0,1,0,0,0,2,0,0,0,0,"",7,5,,,,,,,,,,,,,"",,,,,"No","Yes","Yes","No","No","No","No","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",2,"Satisfied"
"64-05-81-04",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Self-employed/own business",36,6,6,7,4,1200,0,1,0,0,0,0,0,2,0,"water and electricity bills",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Very dissatisfied"
"52-46-02-95",1,"Recreation &amp; Events","","Self-employed/own business",48,3,2,2,2,3000,0,1,2,0,0,0,0,0,0,"",500,0,100,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","severe sickness",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"Yes",0,0,0,0,0,0,0,0,1,0,0,"Gender Affairs bought him equipment for recreational purposes","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Very satisfied"
"52-46-02-95",2,"Other public sector","Gate Keeper At Plateau Clinic","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","3","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1800,0,1,2,0,0,0,0,0,0,0,"",3,1,5,8,"No","No","No","No","No","Yes","No","No","No","Yes","Part-time contract","","Public employment/recruitment agency","","No",.2,"Satisfied"
"52-46-02-95",3,"Others, specify","Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Wharic","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,1,2,0,0,3,0,0,0,0,"",3,3,6,8,"No","No","No","No","No","Yes","No","No","Yes","Yes","Part-time contract","","Private employment/recruitment agency","","No",.3,"Satisfied"
"45-07-09-59",1,"Others, specify","Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Game Lorge","In this village","Permanent",6000,0,1,3,2,4,5,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","Yes","Yes","No","No","No","No","No","Yes","Yes","Long term permanent contract","","Online postings","","Yes",5,"Satisfied"
"52-28-82-48",2,"Beauty industry (hair, skin etc)","","Self-employed/own business",4,3,1,1,3,350,2,1,0,0,0,0,0,0,0,"",50,0,0,"No","Village in region",1,"No","No","Yes","No","No","No","No","No","No",,"3","No","Yes","No","No","No","No","No","No","No","No","No","Yes","No","No","competition from, registered hairdressers","No","No","No","No","Yes",,"No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Very satisfied"
"52-28-82-48",3,"Others, specify","Private Sector","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Buy and Build","In this village","Permanent",1200,0,1,0,0,0,2,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","Yes","No","Yes","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","No",7,"Very satisfied"
"72-80-69-88",1,"Others, specify","Ipelegeng","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Council and Ipelegeng","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",637,0,1,0,0,0,0,0,0,0,0,"",4,0,5,4,"No","No","No","No","No","No","No","No","No","Yes","No contract (informal)","","From family and relatives","","No",.5,"Very dissatisfied"
"72-80-69-88",3,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Hyprop cleaning services","In this village","Permanent",1500,0,1,0,0,0,2,0,0,0,0,"",5,12,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","Yes","Yes","Fixed term permanent contract","","Online postings","","No",2,"Neither"
"17-89-78-78",1,"Others, specify","Car And Appliances Workshop","Self-employed/own business",360,6,6,5,12,4000,1,2,3,0,0,0,0,0,0,"",2000,0,0,"Yes","Village in region",0,"Yes","Yes","Yes","No","No","No","No","No","No",,"7","Yes","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",7,"Very satisfied"
"99-68-20-94",2,"Retail trade","","Self-employed/own business",264,5,5,7,12,1000,1,2,0,0,0,0,0,0,0,"",500,0,0,"Yes","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"22","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",22,"Very satisfied"
"84-66-38-33",1,"Small-scale farm","","Self-employed/own business",18,6,6,3,5,1700,2,1,3,0,0,4,0,0,0,"",2600,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"5","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","Yes","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",5,"Very satisfied"
"39-36-01-20",1,"Retail trade","","Self-employed/own business",48,6,6,7,2,1500,5,1,4,2,3,0,6,0,0,"",600,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"4","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"Yes",0,1,0,0,0,0,0,0,0,0,0,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Neither"
"39-36-01-20",2,"Others, specify","Construction","Self-employed/own business",13,6,6,5,8,2500,0,1,4,3,2,0,0,0,0,"",0,600,0,"Yes","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"13","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",30,"Very satisfied"
"05-30-74-26",3,"Travel and Tourism","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Bush Tracks Safaris","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",5000,0,1,0,2,0,3,0,0,0,0,"",2,0,7,10,"No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","Part-time contract","","Online postings","","Yes",8,"Neither"
"22-19-53-02",1,"Other public sector","Gorvenment Ipelegeng Programme","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Gorvenment ipelegeng Programme","In this village","Permanent",617,0,1,0,0,2,0,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","No",2,"Neither"
"20-37-92-05",2,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","DOLLAR MAID CLEANING SERVICE","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1291,0,1,0,0,0,0,0,0,0,0,"",6,0,5,8,"No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Part-time contract","","Public employment/recruitment agency","","No",.6,"Very dissatisfied"
"20-37-92-05",3,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","DOLLAR MAID CLEANING SERVICES","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1200,0,1,0,0,0,0,2,0,0,0,"",6,0,5,8,"No","No","Yes","No","No","No","No","No","No","No","Part-time contract","","Public employment/recruitment agency","","No",.6,"dissatisfied"
"20-37-92-05",4,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","PLATEAU PRIMARY","In this village","Permanent",1000,0,1,0,0,0,0,0,0,0,0,"",5,5,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",.2,"Satisfied"
"67-07-39-08",1,"Others, specify","Basket Weaving","Self-employed/own business",15,6,6,7,7,1200,2,1,0,0,0,0,0,3,0,"Respondent saves some of the income in savings accounts",0,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"15","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Neither"
"72-66-07-18",2,"Recreation &amp; Events","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Magare Construction","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2100,0,1,0,2,0,0,0,3,0,0,"Rent",5,5,7,8,"No","No","Yes","No","Yes","No","No","Yes","Yes","No","Part-time contract","","Others, specify","Through self marketing","No",2,"Neither"
"53-41-55-25",2,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Security Systems","In this village","Permanent",2000,0,1,2,0,0,3,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Online postings","","Yes",8,"Neither"
"99-40-82-80",1,"Others, specify","Owns Tuckshop","Self-employed/own business",30,6,6,6,8,500,0,1,0,0,0,0,0,2,0,"Keeps some money in savings accounts",300,0,0,"Yes","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"2","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"Very satisfied"
"23-54-03-81",1,"Others, specify","Dish Installation","Self-employed/own business",15,4,1,7,1,1200,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Town in region",0,"No","No","No","Yes","No","No","No","No","No",,"15","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","EVERYONE IS NOW CAPABLE OF DOING THE SAME THING. HIGH COMPETITION.",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",15,"Very satisfied"
"27-20-78-36",1,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Kasane Police Station","In this village","Permanent",3000,0,3,4,1,0,0,0,2,0,0,"life insurance",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","Yes","No","Yes","Yes","Long term permanent contract","","Others, specify","advertised at the police station","Yes",23,"Neither"
"27-20-78-36",2,"Others, specify","Operates A Tuckshop","Self-employed/own business",24,5,5,7,15,1800,3,1,2,0,0,0,0,0,0,"",2000,0,0,"No","Village in region",0,"Yes","No","No","Yes","No","No","No","No","No",,"18","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",23,"Very satisfied"
"27-20-78-36",6,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Choppies","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1300,0,0,1,0,0,0,0,0,0,0,"",1,0,4,14,"No","No","No","No","No","Yes","No","No","Yes",,"Part-time contract","","Farmer or producer organizations or cooperatives","","No",.1,"Neither"
"03-79-50-93",2,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Security Systems","In this village","Permanent",2500,0,1,2,3,0,4,0,0,0,0,"",4,12,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","Yes",7,"Satisfied"
"91-24-08-83",1,"Others, specify","Administration At Community Trust","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","chobe enclave conservation trust","In this village","Permanent",4000,0,0,0,0,2,0,0,1,0,0,"paying loans",5,8,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","Yes",15,"Satisfied"
"91-24-08-83",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","chobe safari lodge","In this village","Permanent",3800,0,2,3,0,1,0,0,0,0,0,"",6,8,,,,,,,,,,,,,"",,,,,"No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","Yes",5,"Neither"
"91-24-08-83",3,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","bush tracks safaris","In this village","Permanent",6000,0,0,0,0,1,0,0,0,0,0,"",7,10,,,,,,,,,,,,,"",,,,,"No","Yes","No","Yes","No","Yes","No","No","Yes","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","Yes",6,"Neither"
"25-32-96-44",1,"Others, specify","Owns Tuckshop","Self-employed/own business",12,6,6,6,8,250,0,1,0,0,0,0,0,0,0,"",150,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"15","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Lack of customers",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",15,"Very dissatisfied"
"25-32-96-44",2,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","RS Electrical","In other rural area within or outside this district","Permanent",1700,0,1,0,0,3,2,0,0,0,0,"",7,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","No","No","No","No","Yes","Long term permanent contract","","Others, specify","Respondent moved around searching for jobs until she found the job posting","No",2,"Satisfied"
"05-01-06-84",2,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Stop over bar","In this village","Permanent",1700,0,1,3,0,0,2,0,0,0,0,"",7,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","No","Yes","No","No","Yes","Yes","Long term permanent contract","","Online postings","","No",1,"Neither"
"05-01-06-84",7,"Retail trade","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Engen","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",1600,0,1,0,0,0,0,0,0,0,0,"",6,6,7,8,"No","No","No","No","No","Yes","No","Yes","Yes","Yes","Fixed term permanent contract","","Public employment/recruitment agency","","No",.3,"dissatisfied"
"96-34-51-79",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","CHOBE SAFARI LODGE","In this village","Permanent",4000,0,1,0,0,2,0,0,0,0,0,"",6,9,,,,,,,,,,,,,"",,,,,"No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Private employment/recruitment agency","","Yes",8,"Satisfied"
