interview__key,r_livestock__id,lv01,lv02,lv03,lv04,lv_inkind_pay,lv05,lv06,lv07,lv08
"34-71-72-72","Chicken - Cocks/Broilers",34,4,0,10,0,0,20,0,
"66-60-15-44","Cows/Heifers",50,46,2,0,0,0,0,2,5000
"66-60-15-44","Goats - He/She/Kids",7,7,0,0,0,0,0,0,
"86-30-61-13","Chicken - Cocks/Broilers",8,22,0,0,0,0,0,6,
"05-02-80-96","Cows/Heifers",5,7,1,0,0,0,0,0,4900
"66-26-16-39","Bulls/Oxen/Steers",12,9,0,0,0,0,3,0,
"66-26-16-39","Cows/Heifers",14,12,0,0,0,0,3,0,
"66-26-16-39","Calves - Males/Females",2,2,0,0,0,0,0,0,
"24-64-36-53","Bulls/Oxen/Steers",4,4,1,0,0,0,0,1,6000
"24-64-36-53","Cows/Heifers",4,4,0,0,0,0,0,0,
"24-64-36-53","Calves - Males/Females",2,2,0,0,0,0,0,0,
"24-64-36-53","Goats - He/She/Kids",25,25,0,4,0,0,0,0,
"39-16-84-49","Bulls/Oxen/Steers",8,4,4,0,0,0,0,0,2000
"39-16-84-49","Cows/Heifers",8,12,0,0,0,0,0,0,
"65-82-18-72","Cows/Heifers",28,35,0,0,0,0,2,0,
"98-04-19-51","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"98-04-19-51","Cows/Heifers",5,5,0,0,0,0,0,0,
"84-16-65-13","Bulls/Oxen/Steers",18,16,2,0,0,0,0,0,4000
"84-16-65-13","Cows/Heifers",94,41,0,0,0,0,53,0,
"84-16-65-13","Goats - He/She/Kids",7,7,0,0,0,0,0,0,
"35-36-66-35","Bulls/Oxen/Steers",2,1,1,0,0,0,0,0,4500
"35-36-66-35","Cows/Heifers",6,6,0,0,0,0,0,0,
"22-48-72-19","Bulls/Oxen/Steers",5,4,1,0,0,0,0,0,3000
"22-48-72-19","Cows/Heifers",25,5,0,0,0,0,20,0,
"22-48-72-19","Calves - Males/Females",9,4,0,0,0,0,5,0,
"46-87-53-18","Guinea Fowls",15,4,3,0,0,0,0,8,250
"52-82-33-48","Chicken - Cocks/Broilers",25,15,10,7,0,0,0,0,70
"26-48-97-52","Cows/Heifers",6,8,0,0,0,0,0,0,
"95-15-78-87","Bulls/Oxen/Steers",3,6,0,0,0,0,0,0,
"95-15-78-87","Cows/Heifers",2,5,0,0,0,0,0,0,
"52-97-51-26","Chicken - Cocks/Broilers",2,2,7,3,0,0,0,0,100
"52-97-51-26","Chicken - Hens/Layers",9,3,5,3,0,0,0,2,80
"27-36-10-42","Cows/Heifers",1,1,0,0,0,0,0,0,
"27-36-10-42","Calves - Males/Females",0,1,0,0,0,0,0,0,
"41-24-37-83","Bulls/Oxen/Steers",6,8,0,0,0,0,0,0,
"41-24-37-83","Cows/Heifers",30,28,0,0,0,0,0,2,
"41-24-37-83","Calves - Males/Females",4,4,0,0,0,0,0,0,
"41-24-37-83","Chicken - Cocks/Broilers",12,8,1,2,1,0,0,0,50
"29-96-24-29","Cows/Heifers",41,39,2,0,0,0,0,0,5000
"88-98-18-23","Bulls/Oxen/Steers",4,1,2,1,0,0,0,0,800
"88-98-18-23","Cows/Heifers",4,3,1,0,0,0,0,0,1000
"88-98-18-23","Calves - Males/Females",8,4,0,0,0,0,4,0,
"88-98-18-23","Chicken - Cocks/Broilers",4,2,0,2,0,0,0,0,
"88-98-18-23","Chicken - Hens/Layers",6,2,0,4,0,0,0,0,
"88-98-18-23","Ducks",8,7,0,0,0,0,1,0,
"95-42-30-88","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"95-42-30-88","Cows/Heifers",3,4,0,0,0,0,0,0,
"41-58-71-65","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"44-97-44-34","Bulls/Oxen/Steers",7,3,4,0,0,0,0,0,9000
"44-97-44-34","Cows/Heifers",45,52,0,0,0,0,0,0,
"83-56-74-03","Cows/Heifers",13,13,2,0,0,0,0,0,14400
"01-68-97-25","Bulls/Oxen/Steers",8,10,0,0,0,0,0,0,
"01-68-97-25","Cows/Heifers",35,42,0,0,0,0,0,0,
"01-68-97-25","Chicken - Cocks/Broilers",8,5,3,0,0,0,0,0,70
"01-68-97-25","Chicken - Hens/Layers",25,32,0,0,0,0,0,0,
"66-08-16-26","Bulls/Oxen/Steers",5,4,0,0,0,0,1,0,
"66-08-16-26","Cows/Heifers",5,4,0,0,0,0,1,0,
"83-94-17-95","Bulls/Oxen/Steers",26,16,7,0,0,0,4,0,7000
"83-94-17-95","Cows/Heifers",26,18,0,0,0,0,8,0,
"83-94-17-95","Calves - Males/Females",10,10,0,0,0,0,0,0,
"60-60-16-78","Cows/Heifers",36,33,3,0,0,0,0,0,500
"26-78-47-00","Cows/Heifers",9,14,0,0,0,0,0,0,
"16-58-48-79","Bulls/Oxen/Steers",4,8,3,0,0,0,0,0,4000
"16-58-48-79","Cows/Heifers",20,26,0,0,0,0,0,1,
"16-58-48-79","Calves - Males/Females",7,6,0,0,0,0,1,0,
"16-58-48-79","Chicken - Cocks/Broilers",30,25,5,2,0,0,0,0,50
"52-25-69-44","Bulls/Oxen/Steers",18,17,1,0,0,0,4,3,5000
"52-25-69-44","Cows/Heifers",20,23,0,0,0,0,0,1,
"52-25-69-44","Calves - Males/Females",8,10,0,0,0,0,0,0,
"52-25-69-44","Chicken - Cocks/Broilers",3,4,0,1,0,0,0,0,
"52-25-69-44","Chicken - Hens/Layers",13,9,0,0,0,0,3,0,
"71-97-04-61","Cows/Heifers",8,4,1,0,0,1,2,0,7000
"46-80-42-17","Bulls/Oxen/Steers",2,2,0,0,0,0,0,0,
"46-80-42-17","Cows/Heifers",13,13,0,0,0,0,0,0,
"46-80-42-17","Calves - Males/Females",5,5,0,0,0,0,0,0,
"35-69-94-08","Cows/Heifers",27,30,0,0,0,0,0,0,
"84-43-04-55","Chicken - Cocks/Broilers",5,3,1,1,0,0,0,0,200
"84-43-04-55","Chicken - Hens/Layers",18,8,0,0,0,0,10,0,
"90-23-91-34","Chicken - Hens/Layers",2,14,0,6,0,0,0,0,
"00-25-69-00","Bulls/Oxen/Steers",6,6,0,0,0,0,0,0,
"00-25-69-00","Cows/Heifers",5,5,0,0,0,0,0,0,
"13-06-00-33","Cows/Heifers",5,2,3,0,0,0,0,0,4000
"77-13-46-95","Bulls/Oxen/Steers",11,8,5,0,0,0,0,0,7000
"77-13-46-95","Cows/Heifers",150,200,5,3,0,0,0,0,5000
"77-13-46-95","Calves - Males/Females",50,70,0,0,0,0,2,0,
"54-15-29-03","Cows/Heifers",25,34,0,0,0,0,3,0,
"58-43-21-07","Bulls/Oxen/Steers",11,6,5,0,0,0,0,0,5000
"58-43-21-07","Cows/Heifers",10,9,0,0,0,0,0,0,
"58-43-21-07","Calves - Males/Females",7,10,0,0,0,0,1,0,
"58-43-21-07","Chicken - Cocks/Broilers",30,7,0,5,0,2,0,0,
"54-82-42-61","Bulls/Oxen/Steers",1,1,0,0,0,0,0,0,
"31-76-77-10","Cows/Heifers",8,5,0,0,0,0,3,0,
"35-34-76-48","Bulls/Oxen/Steers",7,6,1,0,0,0,0,0,4500
"35-34-76-48","Cows/Heifers",15,17,0,0,0,0,0,0,
"26-98-60-20","Chicken - Cocks/Broilers",3,5,1,1,0,0,2,0,1
"20-88-32-55","Chicken - Cocks/Broilers",30,28,8,0,0,0,10,4,80
"73-42-30-97","Chicken - Cocks/Broilers",5,1,0,0,0,0,4,0,
"73-42-30-97","Chicken - Hens/Layers",12,5,0,0,0,0,7,0,
"38-84-78-59","Bulls/Oxen/Steers",14,14,0,0,0,0,0,0,
"38-84-78-59","Cows/Heifers",5,5,0,0,0,0,0,0,
"38-84-78-59","Calves - Males/Females",6,4,0,0,0,0,0,0,
"70-09-32-42","Chicken - Cocks/Broilers",27,3,7,0,0,7,10,0,100
"70-09-32-42","Chicken - Hens/Layers",100,5,30,2,0,10,53,0,80
"76-04-07-19","Cows/Heifers",9,9,0,0,0,0,0,0,
"56-61-77-64","Chicken - Cocks/Broilers",5,3,0,2,0,0,0,0,
"56-61-77-64","Chicken - Hens/Layers",15,5,0,1,0,0,9,0,
"50-82-91-34","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"50-82-91-34","Chicken - Hens/Layers",15,9,2,0,0,0,0,4,50
"50-82-91-34","Ducks",2,9,0,0,0,0,0,0,
"83-60-63-11","Bulls/Oxen/Steers",5,5,0,0,0,0,0,0,
"83-60-63-11","Cows/Heifers",6,5,0,0,0,0,1,0,
"83-60-63-11","Calves - Males/Females",4,2,0,0,0,0,2,0,
"33-82-62-40","Cows/Heifers",35,32,3,0,0,0,0,0,4600
"33-82-62-40","Goats - He/She/Kids",41,36,10,0,0,0,0,0,850
"19-43-49-26","Cows/Heifers",30,35,5,0,0,0,1,0,5000
"19-43-49-26","Goats - He/She/Kids",40,30,10,0,0,0,0,0,1000
"37-44-93-64","Chicken - Hens/Layers",20,6,0,10,0,0,4,0,
"83-26-13-29","Bulls/Oxen/Steers",8,6,0,0,0,0,2,0,
"83-26-13-29","Cows/Heifers",5,3,0,0,0,0,2,0,
"83-26-13-29","Calves - Males/Females",2,1,0,0,0,0,1,0,
"09-16-66-27","Cows/Heifers",4,5,0,0,0,0,0,0,
"02-99-67-45","Cows/Heifers",35,30,5,0,0,0,0,0,5500
"18-26-92-76","Bulls/Oxen/Steers",8,7,1,0,0,0,0,0,8000
"18-26-92-76","Cows/Heifers",6,5,0,1,0,0,0,0,
"18-26-92-76","Calves - Males/Females",3,2,0,0,0,0,1,0,
"18-26-92-76","Chicken - Cocks/Broilers",60,40,20,10,0,0,0,0,150
"18-26-92-76","Ducks",10,7,1,1,0,0,0,0,250
"94-90-21-30","Cows/Heifers",15,20,0,0,0,0,0,0,
"62-93-86-46","Chicken - Cocks/Broilers",7,1,0,6,0,0,0,0,
"62-93-86-46","Chicken - Hens/Layers",6,4,0,2,0,0,0,0,
"21-46-08-35","Bulls/Oxen/Steers",3,4,0,0,0,0,1,0,
"21-46-08-35","Cows/Heifers",6,8,0,0,0,0,0,0,
"21-46-08-35","Calves - Males/Females",3,3,0,0,0,0,0,0,
"21-46-08-35","Chicken - Cocks/Broilers",1,1,1,0,0,0,0,0,100
"21-46-08-35","Chicken - Hens/Layers",5,4,5,0,0,0,0,0,70
"13-52-22-69","Chicken - Cocks/Broilers",30,11,0,12,0,0,15,0,
"39-17-92-41","Chicken - Cocks/Broilers",59,9,0,0,0,0,50,0,
"33-45-72-89","Chicken - Cocks/Broilers",12,3,4,2,0,0,3,0,150
"33-45-72-89","Chicken - Hens/Layers",12,8,4,0,0,0,0,0,120
"56-36-96-19","Goats - He/She/Kids",2,2,0,0,0,0,0,0,
"50-58-13-59","Chicken - Cocks/Broilers",18,5,13,0,0,0,0,0,130
"50-58-13-59","Chicken - Hens/Layers",23,7,0,16,0,0,0,0,
"96-16-19-85","Bulls/Oxen/Steers",4,8,0,0,0,0,0,0,
"96-16-19-85","Cows/Heifers",2,2,0,0,0,0,0,0,
"96-16-19-85","Chicken - Cocks/Broilers",10,2,0,0,0,0,0,0,
"64-96-31-31","Bulls/Oxen/Steers",4,3,1,0,0,0,0,0,4000
"64-96-31-31","Cows/Heifers",17,10,1,0,0,0,6,0,4000
"64-96-31-31","Calves - Males/Females",11,6,0,0,0,0,5,0,
"36-19-32-95","Cows/Heifers",12,10,0,2,0,0,0,0,
"36-19-32-95","Chicken - Hens/Layers",15,6,0,2,0,0,7,0,
"60-74-79-59","Bulls/Oxen/Steers",10,9,1,0,0,0,0,0,5500
"60-74-79-59","Cows/Heifers",8,5,0,0,0,0,0,0,
"60-74-79-59","Calves - Males/Females",11,8,0,0,0,0,1,0,
"60-74-79-59","Chicken - Cocks/Broilers",30,20,3,0,5,0,0,0,100
"96-89-11-69","Bulls/Oxen/Steers",5,5,0,0,0,0,0,0,
"96-89-11-69","Cows/Heifers",14,14,0,0,0,0,0,0,
"96-89-11-69","Calves - Males/Females",4,4,0,0,0,0,0,0,
"12-27-31-91","Chicken - Hens/Layers",7,30,0,0,0,0,4,5,
"36-25-22-73","Chicken - Cocks/Broilers",6,15,6,0,0,0,30,0,80
"42-07-25-32","Bulls/Oxen/Steers",6,6,0,0,0,0,0,0,
"42-07-25-32","Cows/Heifers",6,6,0,0,0,0,0,0,
"39-53-01-83","Bulls/Oxen/Steers",12,13,0,0,0,0,1,0,
"39-53-01-83","Cows/Heifers",26,23,0,0,0,0,1,1,
"94-39-43-68","Bulls/Oxen/Steers",2,1,1,0,0,0,0,0,5000
"94-39-43-68","Cows/Heifers",3,3,0,0,0,0,0,0,
"94-39-43-68","Calves - Males/Females",2,1,0,0,0,0,2,0,
"03-54-18-25","Bulls/Oxen/Steers",10,10,0,0,0,0,0,0,
"03-54-18-25","Cows/Heifers",10,8,0,0,0,0,2,0,
"03-54-18-25","Calves - Males/Females",5,3,0,0,0,0,2,0,
"03-54-18-25","Chicken - Cocks/Broilers",4,3,0,0,0,0,1,0,
"03-54-18-25","Chicken - Hens/Layers",10,5,0,0,0,0,5,0,
"27-58-94-59","Goats - He/She/Kids",33,22,6,1,0,1,0,0,500
"27-58-94-59","Chicken - Hens/Layers",20,14,5,4,0,1,0,0,150
"33-86-19-67","Cows/Heifers",2,3,0,0,0,0,0,0,
"09-53-75-86","Chicken - Cocks/Broilers",8,2,6,0,0,0,0,0,150
"09-53-75-86","Chicken - Hens/Layers",12,8,4,0,0,0,0,0,100
"07-42-93-10","Bulls/Oxen/Steers",20,20,0,0,0,0,4,0,
"07-42-93-10","Cows/Heifers",37,37,0,0,0,0,4,0,
"07-42-93-10","Calves - Males/Females",26,26,0,0,0,0,1,0,
"15-55-21-38","Bulls/Oxen/Steers",8,6,2,0,0,0,0,0,5000
"15-55-21-38","Cows/Heifers",8,8,0,0,0,0,0,0,
"15-55-21-38","Calves - Males/Females",16,16,0,0,0,0,0,0,
"61-89-87-62","Chicken - Hens/Layers",20,8,0,2,0,0,10,0,
"98-02-00-97","Cows/Heifers",4,3,0,1,0,0,3,0,
"39-55-54-03","Bulls/Oxen/Steers",4,4,0,0,0,0,0,0,
"39-55-54-03","Cows/Heifers",32,31,0,1,0,0,0,0,
"39-55-54-03","Calves - Males/Females",6,12,0,0,0,0,0,0,
"55-64-77-57","Chicken - Cocks/Broilers",3,1,0,0,0,0,2,0,
"55-64-77-57","Chicken - Hens/Layers",5,3,0,2,0,0,0,0,
"12-97-85-94","Bulls/Oxen/Steers",4,6,0,0,0,0,0,0,
"12-97-85-94","Cows/Heifers",9,11,0,0,0,0,0,0,
"12-97-85-94","Calves - Males/Females",5,9,0,0,0,0,0,0,
"85-58-05-93","Cows/Heifers",24,20,0,0,0,0,4,0,
"36-06-01-35","Cows/Heifers",68,72,0,0,0,0,1,0,
"87-74-62-05","Bulls/Oxen/Steers",7,6,0,0,0,0,0,1,
"87-74-62-05","Cows/Heifers",14,10,0,0,0,0,0,4,
"87-74-62-05","Calves - Males/Females",4,2,0,0,0,0,1,1,
"74-09-83-15","Bulls/Oxen/Steers",3,3,0,0,0,0,0,0,
"74-09-83-15","Cows/Heifers",85,96,0,0,0,0,3,0,
"74-09-83-15","Chicken - Cocks/Broilers",2,5,0,0,0,0,0,0,
"74-09-83-15","Chicken - Hens/Layers",42,25,5,7,0,0,0,5,50
"99-86-29-88","Bulls/Oxen/Steers",12,12,2,8,0,0,0,0,4200
"99-86-29-88","Cows/Heifers",40,40,0,0,0,0,0,0,
"99-86-29-88","Calves - Males/Females",7,7,0,0,0,0,0,0,
"99-86-29-88","Goats - He/She/Kids",49,58,10,5,1,1,3,0,500
"99-86-29-88","Chicken - Cocks/Broilers",2,2,0,0,0,0,0,0,
"99-86-29-88","Chicken - Hens/Layers",8,8,3,2,0,0,0,10,70
"99-86-29-88","Ducks",14,14,2,0,0,0,0,1,250
"99-86-29-88","Guinea Fowls",20,20,0,0,0,0,0,2,
"10-97-13-34","Cows/Heifers",57,63,2,0,0,0,3,1,5000
"53-72-96-12","Cows/Heifers",30,20,10,0,0,0,0,0,4200
"22-21-62-20","Cows/Heifers",30,38,0,0,0,0,0,0,
"01-18-26-42","Chicken - Cocks/Broilers",1,1,0,0,0,0,0,0,
"01-18-26-42","Chicken - Hens/Layers",9,6,0,0,0,0,3,0,
"19-07-40-38","Cows/Heifers",1,1,0,0,0,0,0,0,
"19-07-40-38","Calves - Males/Females",1,2,0,0,0,0,0,0,
"19-07-40-38","Chicken - Cocks/Broilers",20,11,8,1,0,0,0,0,60
"65-17-55-88","Cows/Heifers",8,6,0,0,0,0,2,0,
"71-44-93-64","Bulls/Oxen/Steers",10,7,3,0,0,0,0,0,5000
"71-44-93-64","Cows/Heifers",46,46,0,0,0,0,0,0,
"71-44-93-64","Calves - Males/Females",13,12,0,0,0,0,1,0,
"71-44-93-64","Chicken - Cocks/Broilers",21,3,7,4,0,1,0,0,250
"71-44-93-64","Chicken - Hens/Layers",31,9,7,5,0,2,6,2,200
"39-67-03-82","Cows/Heifers",8,5,1,0,1,0,1,0,4000
"39-67-03-82","Calves - Males/Females",5,3,0,0,0,0,2,0,
"39-67-03-82","Pigs - Boar/Sows/Piglets",32,8,5,2,0,0,17,0,1200
"46-14-07-81","Bulls/Oxen/Steers",7,4,2,0,0,0,1,0,7000
"46-14-07-81","Cows/Heifers",8,6,0,0,0,0,2,0,
