interview__key,r_members__id,lbr3_1,lbr3_1_oth,emp_form,bus_yr,bus_dry,bus_rain,bus_days_wk,bus_hrs,bus_sales,bus_main_use__1,bus_main_use__2,bus_main_use__3,bus_main_use__4,bus_main_use__5,bus_main_use__6,bus_main_use__7,bus_main_use__96,bus_main_use__n888,bus_main_use_others,bus_input,bus_labor,bus_capital,bus_reg,bus_loc,bus_employe,tourism_motivate__1,tourism_motivate__2,tourism_motivate__3,tourism_motivate__4,tourism_motivate__5,tourism_motivate__6,tourism_motivate__7,tourism_motivate__8,tourism_motivate__96,tourism_motivate_oth,years_exp_agri,business_obstacle__1,business_obstacle__2,business_obstacle__3,business_obstacle__4,business_obstacle__5,business_obstacle__6,business_obstacle__7,business_obstacle__8,business_obstacle__9,business_obstacle__10,business_obstacle__11,business_obstacle__96,business_obstacle__n888,business_obstacle__n999,business_obs_oth,business_financing__1,business_financing__2,business_financing__3,business_financing__4,business_financing__5,business_financing__6,business_financing__7,business_financing__8,business_financing__9,business_financing__10,business_financing__11,business_financing__12,business_financing__96,business_financing__n888,business_financing__n999,business_financing_oth,business_finance__1,business_finance__2,business_finance__3,business_finance__4,business_finance__5,business_finance__6,business_finance__7,business_finance__8,business_finance__96,business_finance__n888,business_finance__n999,business_finance_oth,business_legal__1,business_legal__2,business_legal__3,business_legal__4,business_legal__5,business_legal__96,business_legal__n888,business_legal__n999,business_legal_oth,support_local_gov,support_local_kind__1,support_local_kind__2,support_local_kind__3,support_local_kind__4,support_local_kind__5,support_local_kind__6,support_local_kind__7,support_local_kind__8,support_local_kind__96,support_local_kind__n888,support_local_kind__n999,support_local_gov_oth,lbr3_2,lbr3_3,lbr3_4,lbr3_5,lbr3_5_1__1,lbr3_5_1__2,lbr3_5_1__3,lbr3_5_1__4,lbr3_5_1__5,lbr3_5_1__6,lbr3_5_1__7,lbr3_5_1__96,lbr3_5_1__n888,lbr3_5_1__n999,lbr3_5_1_oth,lbr3_6,lbr3_7,lbr3_8,lbr3_9,lbr3_9_1__1,lbr3_9_1__2,lbr3_9_1__3,lbr3_9_1__4,lbr3_9_1__5,lbr3_9_1__6,lbr3_9_1__7,lbr3_9_1__96,lbr3_9_1__n888,lbr3_9_1__n999,lbr3_9_1_oth,lbr3_10,lbr3_11,lbr3_12,lbr3_13,Ibr3_14__1,Ibr3_14__2,Ibr3_14__3,Ibr3_15,Ibr3_16,Ibr3_17,Ibr3_18,Ibr3_19,leave,sick_leave,lbr10,lbr10_1,job_search,job_search_oth,lbr09,emp_years,lbr11
"08-07-30-74",1,"Others, specify","Carpentry","Self-employed/own business",108,3,3,7,8,1800,0,2,1,0,0,0,0,0,0,"",750,0,0,"No","Village in region",0,"No","Yes","No","Yes","No","No","No","No","No",,"9","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","No","Money to buy more tools and equipments",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",9,"Neither"
"18-39-69-08",1,"Others, specify","Lodge Guider","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ichingo Chobe River Lodge","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",0,,,,,,,,,,,"",5,4,6,9,"No","No","No","Yes","No","No","Yes","Yes","Yes","Yes","Part-time contract","","From family and relatives","","Yes",15,"Very satisfied"
"18-39-69-08",2,"Food industry","","Self-employed/own business",16,4,4,5,2,1200,0,1,0,0,0,0,0,0,0,"",1400,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","expensive inputs",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"97-46-11-48",2,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of Education Arts Sports and culture","In other rural area within or outside this district","Permanent",8500,0,1,4,2,3,0,0,5,0,0,"help some other family members in need of help",5,6,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","No","No","No","No","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",16,"Satisfied"
"55-14-49-61",2,"Others, specify","Road Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nexus","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2000,0,1,0,0,0,0,0,0,0,0,"",6,6,7,12,"No","No","No","No","No","No","No","No","No","No","Fixed term permanent contract","","From family and relatives","","No",1,"Very satisfied"
"94-26-98-86",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ichingo lodge","In this village","Permanent",2000,0,1,2,0,0,0,0,0,0,0,"",6,9,,,,,,,,,,,,,"",,,,,"No","Yes","No","No","No","No","No","No","No","No","Long term permanent contract","","From family and relatives","","Yes",14,"Satisfied"
"94-26-98-86",2,"Others, specify","Assistant Surveyor","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nexus","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",3000,2,1,0,0,0,0,0,0,0,0,"",5,1,6,9,"No","No","No","No","No","Yes","Yes","No","No","No","Part-time contract","","Public employment/recruitment agency","","No",6,"Satisfied"
"78-98-94-60",2,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","kaza Safari lodge","In this village","Permanent",12000,0,1,3,0,2,0,0,0,0,0,"",7,10,,,,,,,,,,,,,"",,,,,"Yes","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Others, specify","applied through from the advert","Yes",21,"Very satisfied"
"50-51-12-24",2,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Albertina Matengu","In this village","Permanent",500,0,1,0,2,0,0,0,0,0,0,"",7,4,,,,,,,,,,,,,"",,,,,"Yes","Yes",,"Yes","No","No","No","No","No","No","No contract (informal)","","Others, specify","Walking around","No",9,"Very satisfied"
"35-93-85-84",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","cascade lodge","In this village","Permanent",2500,0,1,2,0,0,0,0,0,0,0,"",7,12,,,,,,,,,,,,,"",,,,,"Yes","Yes","Yes","Yes","No","No","No","No","Yes","Yes","Long term permanent contract","","From family and relatives","","Yes",10,"Very dissatisfied"
"25-08-98-52",1,"Others, specify","Small Business Like Selling Grocery And Vegetables","Self-employed/own business",8,6,6,7,24,200,0,1,0,0,0,0,0,0,0,"",150,0,0,"No","Village in region",0,"No","No","No","Yes","No","Yes","No","No","No",,"8","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","transport is very expensive to order",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",8,"Satisfied"
"19-66-62-79",1,"Security services","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Shilimela","In this village","Permanent",1700,0,1,0,0,2,0,0,0,0,0,"",7,12,,,,,,,,,,,,,"",,,,,"No","No","No","Yes","No","No","No","No","No","No","Long term permanent contract","","Others, specify","school chairman","No",1.5,"Satisfied"
"52-91-87-71",2,"Others, specify","Nexus. Road Construction Company","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nexus","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",2,0,1,0,0,0,0,0,0,0,0,"",6,6,7,9,"No","No","No","Yes","Yes","No","No","No","Yes","Yes","Part-time contract","","Vocational training centres","","Yes",3,"Very satisfied"
"52-91-87-71",3,"Others, specify","Road Construction","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Nexus","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",3800,0,1,0,0,2,0,0,0,0,0,"",6,6,7,9,"No","No","No","Yes","No","Yes","No","No","No","Yes","Daily wage labourer","","Public employment/recruitment agency","","Yes",3,"Very satisfied"
"70-21-00-12",1,"Others, specify","Fishing","Self-employed/own business",48,3,0,5,3,2000,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"4","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",4,"Satisfied"
"44-39-76-83",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ministry of education","In other rural area within or outside this district","Permanent",25000,0,1,2,3,4,5,0,0,0,0,"",5,8,,,,,,,,,,,,,"",,,,,"Yes","No","Yes","No","No","Yes","Yes","No","No","No","Long term permanent contract","","From family and relatives","","Yes",16,"Very satisfied"
"44-39-76-83",2,"Retail trade","","Self-employed/own business",36,6,6,7,12,1800,4,1,2,0,3,0,0,0,0,"",1000,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"3","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"dissatisfied"
"37-91-43-52",1,"Others, specify","Fishing","Self-employed/own business",6,3,3,7,2,300,0,1,2,3,0,0,0,0,0,"",500,0,0,"No","Village in region",0,"No","No","No","No","Yes","No","No","No","No",,"1","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",.6,"Satisfied"
"71-36-35-44",1,"Others, specify","Piece Work (Debushing)","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","ministry of agricultural","In this village","Seasonal",,,,,,,,,,,,"",,,"Per day",120,0,1,3,2,4,0,0,0,0,0,"",0,3,5,7,"No","No","No","No","No","No","No","No","No","Yes","Part-time contract","","From family and relatives","","No",0,"Satisfied"
"60-95-57-22",1,"Small-scale farm","","Self-employed/own business",1,4,3,7,8,22000,0,1,2,3,0,4,0,0,0,"",5000,700,0,"No","Village in region",2,"No","No","No","Yes","No","No","No","No","No",,"30","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Satisfied"
"60-95-57-22",2,"Small-scale farm","","Self-employed/own business",3,3,4,6,5,25000,0,1,2,3,0,0,0,0,0,"",6000,700,0,"No","Village in region",2,"No","No","No","Yes","No","No","No","No","No",,"30","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",30,"Satisfied"
"49-81-42-49",1,"Small-scale farm","","Self-employed/own business",276,6,6,7,10,1000,0,1,0,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"23","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",23,"Very satisfied"
"80-45-81-35",6,"Others, specify","China Shop","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","General Store","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",1000,0,1,0,0,0,0,0,0,0,0,"",3,3,7,9,"No","No","No","Yes","No","Yes","No","No","Yes","No","Part-time contract","","Others, specify","self search","No",.9,"Satisfied"
"73-01-72-24",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Shell Service Station","Town or city in another district/region","Permanent",6000,0,1,2,0,0,0,0,0,0,0,"",7,10,,,,,,,,,,,,,"",,,,,"No","No","No","No","Yes","Yes","Yes","No","No","Yes","Fixed term permanent contract","","Private employment/recruitment agency","","Yes",2,"Satisfied"
"94-61-58-26",1,"Education (teacher etc)","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Ministry of education sports and culture","Town or city within this district/region","Permanent",3500,0,1,0,0,0,0,0,0,0,0,"",5,6,,,,,,,,,,,,,"",,,,,,,"No","No","No","Yes","Yes","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","No",13,"Satisfied"
"05-43-02-62",1,"Transport","","Self-employed/own business",76,6,6,7,14,6000,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"6","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",6,"dissatisfied"
"22-33-09-47",1,"Others, specify","Constructive Piece Works (Bricks)","Self-employed/own business",2,1,1,6,8,2500,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Other, Specify",2,"No","No","No","Yes","No","No","No","No","No",,"10","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",10,"dissatisfied"
"71-12-87-82",1,"Others, specify","Clothing Business","Self-employed/own business",36,5,4,6,8,3000,0,1,2,0,0,0,0,0,0,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","Yes","No","No","No","No",,"3","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",3,"Satisfied"
"83-62-75-30",1,"Hospitality (e.g., Accommodation &amp; Lodging )","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Chobe Water Vilas Lodge","In this village","Permanent",2000,0,2,3,1,0,0,0,0,0,0,"",7,8,,,,,,,,,,,,,"",,,,,"Yes","Yes","No","Yes","No","No","No","No","Yes","Yes","Long term permanent contract","","Public employment/recruitment agency","","Yes",.2,"Satisfied"
"37-47-43-04",2,"Food industry","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Meatco","Town or city within this district/region","Seasonal",,,,,,,,,,,,"",,,"Per month",0,,,,,,,,,,,"",6,0,6,8,"No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Part-time contract","","Public employment/recruitment agency","","Yes",26,"Satisfied"
"19-94-92-45",2,"Others, specify","Small Shop","Self-employed/own business",276,6,6,7,8,2000,0,1,2,0,0,0,0,0,0,"",1500,0,0,"No","Village in region",1,"No","No","No","Yes","No","No","No","No","No",,"23","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",23,"Satisfied"
"85-15-56-74",1,"Others, specify","Barber Shop","Self-employed/own business",11,6,6,5,9,600,0,1,0,0,0,0,0,0,0,"",300,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"11","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","people sometimes don't want to settle the account",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Very satisfied"
"99-52-45-97",1,"Others, specify","Fishing","Self-employed/own business",288,1,3,5,3,800,0,1,2,0,0,0,0,0,0,"",600,1400,0,"No","Village in region",2,"No","No","No","Yes","No","No","No","No","No",,"24","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","lack of equipments",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",24,"dissatisfied"
"22-42-05-31",1,"Small-scale farm","","Self-employed/own business",396,5,3,6,4,0,,,,,,,,,,"",500,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"33","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",33,"Satisfied"
"22-42-05-31",2,"Small-scale farm","","Self-employed/own business",24,4,3,6,7,0,,,,,,,,,,"",500,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"2","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",2,"dissatisfied"
"22-42-05-31",4,"Small-scale farm","","Self-employed/own business",96,4,3,6,7,0,,,,,,,,,,"",500,0,0,"No","Village in region",8,"No","No","No","Yes","No","No","No","No","No",,"8","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",8,"Neither"
"22-42-05-31",5,"Small-scale farm","","Self-employed/own business",132,3,2,2,7,0,,,,,,,,,,"",500,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"11","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Neither"
"56-49-46-49",2,"Retail trade","","Self-employed/own business",6,6,6,6,24,10000,2,1,0,0,0,0,0,0,0,"",1000,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Very satisfied"
"85-67-71-58",1,"Others, specify","Rising Officer Of Gansu Construction Company","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","Gansu construction company","In this village","Seasonal",,,,,,,,,,,,"",,,"Per month",4700,0,1,2,3,4,5,0,0,0,0,"",4,6,6,9,"No","No","No","No","No","No","No","No","No","No","Part-time contract","","Private employment/recruitment agency","","No",1,"Satisfied"
"89-26-96-48",1,"Others, specify","Selling Poles For Building Houses","Self-employed/own business",324,6,6,7,9,0,,,,,,,,,,"",0,0,0,"No","Village in region",0,"No","No","Yes","Yes","No","No","No","No","No",,"27","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",27,"Neither"
"16-20-70-88",1,"Others, specify","Kindergarten Owner","Self-employed/own business",14,3,1,5,5,1200,0,0,1,0,0,0,0,0,0,"",57400,17000,40400,"No","Village in region",2,"No","No","No","No","No","No","No","No","Yes",,"1","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","outdoor plays, water, fence which is still incomplete and ablution facilities",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No","No","Yes","No","No","No","No",,"Yes",0,1,0,0,0,0,0,0,0,0,0,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","Yes",.1,"Satisfied"
"85-82-50-77",1,"Others, specify","Construction","Self-employed/own business",132,6,6,7,8,0,,,,,,,,,,"",0,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"11","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","lack of customers",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No",,"No","No","No","No","No","Yes","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",11,"Satisfied"
"89-27-41-66",1,"Retail trade","","Self-employed/own business",288,6,6,7,10,1000,0,1,2,3,0,0,0,0,0,"",300,300,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"19","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","",,,,,,,,,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",19,"dissatisfied"
"22-81-16-32",1,"Small-scale farm","","Self-employed/own business",1,6,6,7,10,300,0,1,0,0,0,0,0,0,0,"",20,0,0,"No","Village in region",0,"No","No","No","Yes","No","No","No","No","No",,"1","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes","No",,"Yes","No","No","No","No","No","No","No",,"No",,,,,,,,,,,,"","",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,"",,"","No",1,"Satisfied"
"47-49-80-52",7,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","House helper","In this village","Permanent",1000,0,1,0,2,0,3,0,0,0,0,"",6,4,,,,,,,,,,,,,"",,,,,"Yes","Yes","No","No","No","No","No","No","Yes","No","Fixed term permanent contract","","From family and relatives","","No",1,"Satisfied"
"93-47-96-78",5,"Domestic/household helper","","Employee",,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","cattle header","In other rural area within or outside this district","Seasonal",,,,,,,,,,,,"",,,"Per month",900,0,1,0,0,0,0,2,0,0,0,"",1,0,7,10,"No","Yes","No","No","No","No","No","No","No","No","Part-time contract","","From family and relatives","","No",2,"Satisfied"
