interview__key,r_members__id,lbr13,Ibr13_1,Ibr13_2,Ibr13_3,Ibr13_4,Ibr13_5,Ibr13_6,Ibr13_8,Ibr13_9,years_exp_crp,Ibr13_10,Ibr13_11,Ibr13_12,Ibr13_13,years_exp_liv,onfarm_main_use__1,onfarm_main_use__2,onfarm_main_use__3,onfarm_main_use__4,onfarm_main_use__5,onfarm_main_use__6,onfarm_main_use__7,onfarm_main_use__96,onfarm_main_use_oth
"79-64-90-22",2,"Yes",0,0,,,6,1,6,4,1,0,0,,,0,0,4,1,2,3,5,0,0,""
"65-73-74-13",1,"Yes",6,6,2,7,6,6,2,7,20,0,0,,,0,0,1,2,0,3,0,0,0,""
"65-73-74-13",2,"Yes",6,6,5,7,6,6,5,7,20,0,0,,,0,0,3,2,0,1,0,0,0,""
"65-73-74-13",3,"Yes",6,6,2,7,6,6,2,7,2,0,0,,,0,0,2,1,0,3,0,0,0,""
"01-06-16-47",1,"Yes",4,0,7,14,4,0,7,14,26,5,5,2,3,17,0,1,2,0,0,0,0,0,""
"96-17-52-94",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"96-17-52-94",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-49-77-29",1,"Yes",5,2,3,9,5,2,3,9,17,5,2,3,9,3,3,1,2,0,0,0,0,0,""
"18-48-78-90",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"05-99-22-70",1,"Yes",6,6,6,8,6,6,6,8,50,0,0,,,0,0,1,0,0,2,0,0,0,""
"24-76-11-61",1,"Yes",5,2,7,2,6,2,7,2,10,6,6,7,1,10,0,1,0,0,0,0,0,0,""
"24-76-11-61",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"01-56-68-49",1,"Yes",4,0,6,6,4,2,6,6,23,0,0,,,0,0,2,4,3,1,0,0,0,""
"01-56-68-49",2,"Yes",4,4,1,6,3,3,1,6,23,0,0,,,0,0,1,2,3,4,5,0,0,""
"64-24-89-62",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"22-78-59-76",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"22-78-59-76",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-05-77-24",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-05-77-24",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"96-11-62-92",2,"Yes",0,0,,,0,0,,,20,5,5,7,7,15,0,1,0,0,0,0,0,0,""
"62-52-92-33",1,"Yes",5,3,6,7,5,3,6,7,9,0,0,,,0,0,1,2,0,0,0,0,0,""
"62-52-92-33",2,"Yes",5,3,6,7,5,3,6,7,9,0,0,,,0,0,1,0,0,0,0,0,0,""
"11-84-22-34",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"11-84-22-34",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"75-11-04-39",1,"Yes",6,6,6,8,6,6,6,6,2,0,0,,,0,0,1,0,0,2,0,0,0,""
"42-13-72-77",1,"Yes",4,5,6,4,3,4,6,4,25,6,6,7,2,5,0,1,0,0,0,0,0,0,""
"55-61-00-58",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"83-84-11-33",1,"Yes",5,2,7,13,5,2,7,13,6,2,6,7,4,8,0,1,0,2,3,0,0,0,""
"57-06-39-78",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"28-44-47-60",1,"Yes",6,6,6,10,6,6,6,10,4,0,0,,,0,0,1,0,3,2,0,0,0,""
"99-83-86-30",1,"Yes",4,2,5,4,4,2,5,4,5,1,1,1,.5,10,0,1,0,0,0,0,0,0,""
"38-80-77-22",1,"Yes",6,6,6,8,6,6,6,8,6,6,6,6,6,2,0,1,0,0,2,0,0,0,""
"32-85-49-35",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"67-57-93-16",1,"Yes",6,6,7,5,6,6,7,5,4,0,0,,,0,0,1,2,0,3,0,0,0,""
"67-57-93-16",2,"Yes",6,1,7,5,6,1,7,5,4,0,0,,,0,0,1,2,0,3,0,0,0,""
"67-57-93-16",3,"Yes",5,1,2,5,5,1,2,5,4,0,0,,,0,0,2,1,3,0,0,0,0,""
"67-57-93-16",4,"Yes",5,1,2,5,5,1,2,5,4,0,0,,,0,0,1,2,3,0,0,0,0,""
"67-57-93-16",5,"Yes",5,1,2,5,5,1,2,5,4,0,0,,,0,0,1,2,3,0,0,0,0,""
"67-57-93-16",6,"Yes",5,1,2,5,5,1,2,2,4,0,0,,,0,0,1,3,2,0,0,0,0,""
"45-30-93-43",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"91-78-19-91",2,"Yes",4,2,6,4,0,0,,,3,5,5,7,3,3,0,2,1,0,0,0,0,0,""
"17-87-43-63",1,"Yes",0,0,,,6,1,3,4,31,6,6,5,2,31,0,1,2,3,4,5,0,0,""
"11-23-87-11",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"33-90-70-88",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"42-88-20-46",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"06-49-16-95",1,"Yes",5,6,6,9,5,6,6,9,45,0,0,,,0,2,1,0,0,0,0,0,0,""
"14-59-43-81",1,"Yes",4,2,5,9,4,2,5,9,60,0,0,,,40,0,1,0,0,0,0,0,0,""
"25-55-58-39",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"56-55-71-21",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"26-16-97-29",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"57-09-13-31",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"54-72-28-02",1,"Yes",6,6,7,8,6,6,7,8,34,6,6,7,10,34,0,1,2,0,0,0,0,0,""
"54-72-28-02",2,"Yes",6,6,7,9,6,6,7,9,27,0,0,,,0,0,1,2,0,0,0,0,0,""
"93-06-95-85",1,"Yes",6,1,6,6,6,1,6,6,50,6,6,6,2,3,0,1,0,0,0,0,0,0,""
"76-32-33-95",1,"Yes",6,2,6,5,6,2,6,5,3,0,0,,,0,0,1,2,3,4,5,0,0,""
"76-32-33-95",2,"Yes",6,2,5,3,6,2,5,3,2,0,0,,,0,0,1,2,3,4,5,0,0,""
"89-39-79-72",1,"Yes",6,6,6,10,6,6,6,10,32,0,0,,,0,0,1,0,0,0,0,0,0,""
"38-47-12-60",1,"Yes",4,0,5,6,4,0,5,6,21,6,6,7,3,27,0,1,2,3,4,0,0,0,""
"38-47-12-60",3,"Yes",4,0,5,6,4,0,5,6,21,0,0,,,0,0,1,3,2,4,0,0,0,""
"38-47-12-60",7,"Yes",4,0,5,3,4,0,5,3,2,0,0,,,0,0,1,2,3,4,5,0,0,""
"38-47-12-60",9,"Yes",4,0,5,6,4,0,5,6,15,0,0,,,0,0,1,2,3,4,5,0,0,""
"28-88-27-77",1,"Yes",6,6,6,10,6,6,6,10,8,6,6,7,4,20,0,1,2,3,5,4,0,0,""
"29-11-74-01",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"23-17-08-61",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"09-04-42-43",1,"Yes",6,6,7,10,6,6,5,6,50,6,6,7,5,50,0,1,0,0,0,0,0,0,""
"60-44-87-63",1,"Yes",0,0,,,6,3,3,10,29,5,4,2,2,28,0,2,1,0,0,0,0,0,""
"60-44-87-63",2,"Yes",0,0,,,6,5,4,10,29,0,0,,,0,0,1,2,0,3,0,0,0,""
"37-91-11-53",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"24-83-18-16",1,"Yes",6,3,3,6,6,3,3,6,11,6,6,1,11,9,0,1,2,3,0,0,0,0,""
"24-83-18-16",2,"Yes",6,0,6,6,6,0,6,6,9,0,0,,,0,0,1,5,4,2,3,0,0,""
"15-08-96-97",2,"Yes",6,6,6,6,6,6,6,6,39,0,0,,,30,0,1,2,0,3,0,0,0,""
"12-47-95-08",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"49-36-47-00",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"69-98-34-60",1,"Yes",5,4,5,6,3,4,6,5,25,4,6,6,7,10,0,1,0,0,0,0,0,0,""
"11-55-67-72",1,"Yes",6,6,7,2,6,6,7,2,15,6,6,7,2,5,3,1,2,0,0,0,0,0,""
"59-98-46-38",2,"Yes",6,6,5,8,6,5,6,10,8,0,0,,,0,0,1,2,0,0,0,0,0,""
"87-83-58-77",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"15-59-01-11",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"74-82-76-84",1,"Yes",2,0,2,5,2,0,2,5,7,6,6,2,2,8,0,1,2,3,4,0,0,0,""
"70-90-57-92",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"50-31-04-37",1,"Yes",3,3,5,7,3,3,5,7,5,0,0,,,0,0,1,2,0,3,0,0,0,""
"53-15-78-38",1,"Yes",6,6,7,10,6,6,7,6,34,6,6,4,11,30,0,2,1,0,0,0,0,0,""
"53-15-78-38",2,"Yes",6,6,7,6,6,6,7,6,20,3,4,2,5,20,0,1,2,0,0,0,0,0,""
"32-33-43-26",1,"Yes",5,0,7,6,5,0,7,6,20,0,0,,,10,0,1,0,0,0,0,0,0,""
"27-27-07-57",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"20-30-02-96",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"91-05-38-43",1,"Yes",0,0,,,5,0,7,8,15,5,5,7,10,2,0,1,2,0,0,0,0,0,""
"97-14-34-77",1,"Yes",5,4,6,5,5,4,6,6,9,0,0,,,0,0,0,1,0,0,0,0,0,""
"23-83-04-10",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"36-81-71-64",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"34-71-72-72",1,"Yes",4,3,6,4,4,3,6,4,34,0,0,,,0,0,1,0,0,0,0,0,0,""
"86-30-61-13",1,"Yes",0,0,,,4,0,7,8,7,5,5,7,12,9,0,1,0,0,0,0,0,0,""
"74-23-76-31",1,"Yes",0,0,,,5,0,7,10,30,0,0,,,15,0,1,0,0,0,0,0,0,""
"22-34-78-24",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"78-05-45-34",1,"Yes",6,6,5,7,6,6,6,7,16,6,6,5,7,5,2,1,0,0,0,0,0,0,""
"02-11-27-45",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"74-47-09-34",1,"Yes",6,1,6,8,6,1,6,8,14,0,0,,,0,1,2,3,0,0,0,0,0,""
"24-64-36-53",1,"Yes",2,2,6,7,2,2,6,7,11,4,3,7,3,3,0,1,2,0,0,0,0,0,""
"24-64-36-53",2,"Yes",2,2,6,7,2,2,6,7,11,4,3,7,3,3,0,1,2,3,4,0,0,0,""
"39-16-84-49",1,"Yes",6,6,2,16,6,6,2,16,15,6,6,2,10,16,0,1,0,0,2,0,0,0,""
"65-82-18-72",1,"Yes",0,0,,,0,0,,,32,0,0,,,31,0,0,0,0,0,0,0,1,"buying agricultural inputs"
"98-04-19-51",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"95-95-21-82",1,"Yes",3,2,6,5,2,3,6,5,3,0,0,,,0,0,1,2,3,4,0,0,0,""
"84-16-65-13",1,"Yes",6,6,7,8,6,6,7,8,42,6,6,6,8,42,1,2,0,0,0,0,0,0,""
"84-16-65-13",2,"Yes",6,6,7,6,6,6,7,8,30,0,0,,,0,0,1,0,0,0,0,0,0,""
"16-02-48-49",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"24-20-26-70",1,"Yes",6,1,7,10,6,1,7,10,28,0,0,,,0,0,2,0,0,1,0,0,0,""
"52-82-33-48",1,"Yes",5,3,6,7,5,3,6,7,33,0,0,,,0,0,1,2,3,0,0,0,0,""
"52-82-33-48",2,"Yes",6,6,6,8,6,6,6,8,33,0,0,,,0,0,1,2,3,4,0,0,0,""
"26-48-97-52",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"15-96-39-00",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"15-96-39-00",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"95-15-78-87",1,"Yes",6,6,7,8,6,6,6,6,18,6,6,7,10,18,0,1,0,0,2,0,0,0,""
"02-78-29-37",1,"Yes",6,0,6,5,6,1,6,5,15,0,0,,,0,0,1,2,4,3,0,0,0,""
"02-78-29-37",2,"Yes",6,0,6,5,6,0,6,6,2,0,0,,,0,0,1,2,4,3,0,0,0,""
"27-36-10-42",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"29-96-24-29",1,"Yes",4,1,6,11,4,1,6,11,13,6,6,7,3,15,0,2,1,3,4,0,0,0,""
"29-96-24-29",2,"Yes",4,1,6,11,6,1,6,11,13,6,6,6,5,15,0,1,2,4,3,0,0,0,""
"88-98-18-23",1,"Yes",0,0,,,6,0,2,4,1,6,3,7,2,1,0,1,3,2,4,5,0,0,""
"88-98-18-23",2,"Yes",0,0,,,6,6,7,4,20,6,6,7,3,18,0,1,2,3,4,5,0,0,""
"03-33-61-52",1,"Yes",5,2,6,8,5,5,6,8,36,0,0,,,0,0,1,0,0,0,0,0,0,""
"03-33-61-52",2,"Yes",6,5,6,8,6,5,6,8,36,0,0,,,0,0,1,0,0,0,0,0,0,""
"44-97-44-34",1,"Yes",4,5,6,9,4,5,6,9,31,5,3,3,1,31,0,2,1,0,0,0,0,0,""
"02-67-41-60",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"01-68-97-25",1,"Yes",6,6,6,8,6,6,6,8,32,6,6,6,5,32,0,1,0,0,2,0,0,0,""
"01-68-97-25",2,"Yes",6,6,6,10,6,6,6,10,38,6,6,6,10,38,0,1,2,0,3,0,0,0,""
"93-32-02-54",1,"Yes",0,0,,,6,0,6,7,4,0,0,,,0,0,1,2,5,3,4,0,0,""
"93-32-02-54",2,"Yes",0,0,,,6,3,6,3,4,0,0,,,0,0,1,2,3,4,5,0,0,""
"16-58-48-79",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"16-58-48-79",2,"Yes",6,0,6,5,6,0,6,5,5,0,0,,,0,0,1,0,2,3,4,0,0,""
"16-58-48-79",3,"Yes",6,0,6,5,6,0,6,5,5,0,0,,,0,0,1,0,2,3,4,0,0,""
"16-58-48-79",5,"Yes",6,0,2,5,6,0,2,5,5,0,0,,,0,0,1,2,3,4,5,0,0,""
"52-25-69-44",1,"Yes",1,5,6,5,1,5,6,5,30,0,0,,,30,0,1,0,2,3,0,0,0,""
"46-80-42-17",1,"Yes",0,0,,,2,0,6,8,10,6,6,6,1,10,0,1,2,3,0,4,0,0,""
"38-79-29-34",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-79-29-34",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-79-29-34",3,"Yes",5,1,6,9,5,1,6,9,45,0,0,,,0,0,1,0,0,0,0,0,0,""
"55-68-88-94",1,"Yes",0,0,,,5,0,7,5,52,0,0,,,40,0,1,0,0,0,0,0,0,""
"59-31-16-60",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"59-31-16-60",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"00-25-69-00",1,"Yes",6,6,7,6,6,6,6,7,15,6,6,5,8,15,0,1,0,0,2,0,0,0,""
"00-25-69-00",2,"Yes",6,6,5,8,6,6,5,8,15,0,0,,,0,0,1,3,0,2,0,0,0,""
"93-88-34-77",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"77-13-46-95",1,"Yes",6,6,6,5,6,6,6,5,40,6,6,7,4,40,0,1,2,4,3,5,0,0,""
"77-13-46-95",2,"Yes",6,6,6,5,6,6,6,5,40,6,6,5,2,20,0,1,2,3,4,5,0,0,""
"77-13-46-95",3,"Yes",6,6,6,5,6,6,6,5,15,6,6,7,5,15,0,1,2,3,4,5,6,0,""
"77-13-46-95",4,"Yes",6,6,2,5,6,6,2,5,2,0,0,,,0,0,1,2,3,4,5,0,0,""
"77-13-46-95",5,"Yes",6,6,3,5,6,6,3,5,10,6,6,3,4,10,0,1,2,3,4,5,0,0,""
"58-43-21-07",1,"Yes",6,2,6,5,6,2,6,5,18,6,6,7,2,20,0,1,2,3,4,5,0,0,""
"58-43-21-07",2,"Yes",6,2,6,5,6,2,6,5,9,6,6,7,2,9,0,1,2,3,4,5,0,0,""
"58-43-21-07",3,"Yes",6,2,6,5,6,2,6,5,9,6,6,7,2,9,0,1,2,3,4,5,0,0,""
"47-33-25-93",1,"Yes",0,0,,,5,0,7,8,38,0,0,,,0,0,1,0,0,0,0,0,0,""
"35-34-76-48",1,"Yes",6,6,7,8,6,6,7,8,20,6,6,7,4,20,0,1,2,0,3,0,0,0,""
"35-34-76-48",2,"Yes",6,6,7,6,6,6,7,5,10,0,0,,,0,0,2,1,0,3,0,0,0,""
"26-98-60-20",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"38-84-78-59",1,"Yes",6,6,6,12,6,6,6,12,13,0,6,6,5,13,0,2,1,0,0,0,0,0,""
"38-84-78-59",2,"Yes",6,6,5,6,6,6,5,12,13,0,0,,,0,0,1,0,2,0,0,0,0,""
"70-32-51-26",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"50-82-91-34",1,"Yes",0,0,,,6,2,6,7,12,6,6,7,1,23,0,1,3,2,4,5,0,0,""
"83-60-63-11",1,"Yes",0,0,,,6,1,5,10,24,6,6,7,2,22,0,2,1,3,4,5,0,0,""
"83-60-63-11",2,"Yes",0,0,,,6,1,5,7,24,2,1,2,2,24,0,1,2,3,4,5,0,0,""
"80-51-82-08",1,"Yes",6,6,7,12,6,6,7,12,24,0,0,,,0,0,1,2,0,0,0,0,0,""
"80-51-82-08",4,"Yes",6,6,7,12,6,6,7,12,3,0,0,,,0,0,1,0,0,2,0,0,0,""
"81-64-86-08",1,"Yes",0,0,,,5,0,7,5,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"81-64-86-08",2,"Yes",0,0,,,5,0,0,,2,0,0,,,0,0,1,0,0,0,0,0,0,""
"19-43-49-26",1,"Yes",3,3,5,6,3,3,5,6,27,3,3,3,1,13,0,0,0,0,0,0,0,1,"agricultural inputs and vet medicine"
"19-43-49-26",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"83-19-87-02",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"83-26-13-29",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"18-26-92-76",1,"Yes",6,3,5,6,6,3,5,6,7,6,6,3,5,7,1,2,3,4,5,6,0,0,""
"18-26-92-76",2,"Yes",6,3,5,6,6,3,5,6,6,0,0,,,0,0,1,2,3,4,5,0,0,""
"34-25-16-71",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"85-20-92-08",1,"Yes",0,0,,,6,6,5,10,20,0,0,,,0,0,1,0,0,0,0,0,0,""
"13-52-22-69",1,"Yes",0,0,,,5,0,7,2,18,5,5,7,5,1,0,1,0,0,0,0,0,0,""
"39-17-92-41",1,"Yes",6,1,6,10,6,1,6,10,40,0,0,,,0,4,1,2,5,3,6,0,0,""
"39-17-92-41",2,"Yes",6,1,6,10,6,1,6,10,35,0,0,,,0,0,1,0,0,0,0,0,0,""
"96-16-19-85",1,"Yes",6,5,7,6,6,5,6,6,43,6,6,7,9,3,1,2,3,4,5,6,0,0,""
"96-16-19-85",2,"Yes",6,5,7,6,6,5,7,6,32,0,0,,,0,2,1,3,4,5,6,0,0,""
"12-39-25-67",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"12-39-25-67",2,"Yes",5,3,3,1,0,0,,,10,0,0,,,0,0,1,2,0,0,0,0,0,""
"27-85-21-15",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"31-68-89-01",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"31-68-89-01",3,"No",,,,,,,,,,,,,,,,,,,,,,,""
"31-68-89-01",4,"No",,,,,,,,,,,,,,,,,,,,,,,""
"72-31-90-61",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"75-71-40-40",1,"Yes",0,0,,,6,4,6,6,16,0,0,,,0,3,1,2,4,0,5,0,0,""
"60-74-79-59",1,"Yes",6,6,5,6,6,6,5,6,10,6,6,7,5,12,0,1,2,3,4,5,0,0,""
"60-74-79-59",2,"Yes",6,6,5,6,6,6,5,6,13,0,0,,,0,0,1,2,3,5,4,0,0,""
"96-89-11-69",1,"Yes",4,3,6,6,4,3,6,6,20,0,0,,,0,0,1,2,0,0,0,0,0,""
"96-89-11-69",2,"Yes",2,2,6,9,3,4,6,9,20,0,0,,,0,0,1,2,4,3,0,0,0,""
"33-26-68-81",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-73-20-43",1,"Yes",0,0,,,6,6,6,7,8,6,6,7,1,33,0,1,2,3,4,5,0,0,""
"19-73-20-43",2,"Yes",0,0,,,6,6,6,7,8,6,6,7,2,33,0,1,2,3,4,5,0,0,""
"21-53-70-02",1,"Yes",6,6,5,5,6,6,5,5,28,0,0,,,0,0,1,2,3,4,5,0,0,""
"21-53-70-02",2,"Yes",6,6,5,5,6,6,5,5,2,0,0,,,0,0,1,2,3,4,5,0,0,""
"36-25-22-73",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"61-61-32-11",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"57-36-34-63",1,"Yes",6,6,5,7,6,6,6,7,20,0,0,,,0,0,1,0,2,3,4,0,0,""
"33-70-72-42",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"52-18-64-85",1,"Yes",6,6,5,7,6,6,5,7,26,0,0,,,0,0,1,2,3,4,5,0,0,""
"52-18-64-85",2,"Yes",6,6,5,7,6,6,5,7,26,0,0,,,0,0,1,2,3,5,4,0,0,""
"52-18-64-85",3,"Yes",6,6,5,7,6,6,5,7,10,0,0,,,0,0,1,2,3,5,4,0,0,""
"52-18-64-85",4,"Yes",6,6,5,7,6,6,5,7,5,0,0,,,0,0,1,3,2,4,5,0,0,""
"52-18-64-85",5,"Yes",6,6,5,7,6,6,5,7,2,0,0,,,0,0,1,2,4,3,5,0,0,""
"42-07-25-32",1,"Yes",6,6,6,7,6,6,6,7,51,6,6,3,5,51,0,1,3,0,0,0,0,2,"agriculture input"
"39-53-01-83",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"94-39-43-68",1,"Yes",6,3,5,7,6,3,5,7,19,6,6,7,4,9,0,1,2,3,4,5,0,0,""
"94-39-43-68",2,"Yes",6,3,5,7,6,3,5,7,18,0,0,,,0,0,1,2,3,4,5,0,0,""
"94-39-43-68",3,"Yes",6,3,2,7,6,3,2,7,5,0,0,,,0,0,1,2,3,4,5,0,0,""
"94-39-43-68",4,"Yes",6,3,2,7,6,3,2,7,3,0,0,,,0,0,1,2,3,4,5,0,0,""
"94-39-43-68",5,"Yes",6,3,2,7,6,3,2,7,2,0,0,,,0,0,1,2,5,3,4,0,0,""
"33-86-19-67",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"85-34-92-87",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"06-11-12-17",1,"Yes",0,0,,,6,5,6,4,3,0,0,,,0,0,1,3,4,2,5,0,0,""
"06-11-12-17",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"15-55-21-38",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"61-89-87-62",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"00-18-71-95",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"00-18-71-95",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"93-03-74-23",1,"Yes",6,6,5,7,6,6,5,7,15,0,0,,,0,0,1,3,2,4,5,0,0,""
"93-03-74-23",5,"Yes",6,6,5,7,6,6,5,7,10,0,0,,,0,0,1,2,3,4,5,0,0,""
"98-02-00-97",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"39-55-54-03",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"55-64-77-57",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"12-97-85-94",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"12-97-85-94",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"36-06-01-35",1,"Yes",0,0,,,5,5,7,5,42,5,5,7,8,43,0,1,0,0,0,0,0,0,""
"87-74-62-05",1,"Yes",0,0,,,6,3,6,6,13,6,6,7,9,16,0,1,2,3,4,5,0,0,""
"87-74-62-05",2,"Yes",0,0,,,2,3,6,6,9,2,2,2,6,9,0,1,2,3,4,5,0,0,""
"99-86-29-88",1,"Yes",5,5,7,9,5,5,7,8,10,5,5,5,5,15,1,2,5,3,4,0,0,0,""
"99-86-29-88",2,"No",,,,,,,,,,,,,,,,,,,,,,,""
"53-72-96-12",1,"Yes",0,0,,,0,0,,,28,5,5,6,8,3,0,1,0,0,0,0,0,0,""
"01-18-26-42",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"19-07-40-38",1,"Yes",0,0,,,6,0,6,6,36,6,6,7,1,7,0,1,0,2,3,0,0,0,""
"19-07-40-38",2,"Yes",0,0,,,6,0,6,6,23,6,6,7,2,5,0,1,0,0,2,0,0,0,""
"65-17-55-88",1,"Yes",0,0,,,5,2,3,8,13,6,6,7,1,8,0,1,2,0,0,0,0,0,""
"34-19-14-62",1,"No",,,,,,,,,,,,,,,,,,,,,,,""
"22-51-06-37",1,"Yes",0,0,,,5,0,0,,16,0,0,,,0,0,1,0,0,0,0,0,0,""
"22-51-06-37",2,"Yes",0,0,,,5,0,7,8,17,0,0,,,0,0,1,0,0,0,0,0,0,""
"39-67-03-82",1,"Yes",6,1,5,9,6,1,5,9,40,6,6,3,2,50,4,1,2,3,5,6,0,0,""
"46-14-07-81",1,"Yes",2,0,2,2,2,2,2,0,2,3,3,2,3,10,0,1,2,3,0,0,0,0,""
