interview__key,r_members__id,memeber_isphone
"44-97-44-34",3,"Yes"
"44-97-44-34",4,"Yes"
"44-97-44-34",5,"Yes"
"39-60-71-79",1,"Yes"
"39-60-71-79",2,"Yes"
"39-60-71-79",3,"Yes"
"02-67-41-60",1,"Yes"
"83-56-74-03",1,"Yes"
"04-28-47-30",1,"Yes"
"01-68-97-25",1,"Yes"
"01-68-97-25",2,"Yes"
"01-68-97-25",3,"Yes"
"93-32-02-54",1,"Yes"
"83-94-17-95",1,"Yes"
"83-94-17-95",2,"Yes"
"60-60-16-78",1,"Yes"
"60-60-16-78",3,"Yes"
"26-78-47-00",1,"Yes"
"26-78-47-00",2,"Yes"
"79-98-45-89",1,"Yes"
"79-98-45-89",2,"Yes"
"79-98-45-89",3,"Yes"
"79-98-45-89",4,"Yes"
"90-54-49-60",1,"Yes"
"90-54-49-60",2,"Yes"
"31-84-01-85",1,"Yes"
"31-84-01-85",2,"Yes"
"40-47-23-70",1,"Yes"
"97-69-93-58",1,"Yes"
"16-58-48-79",1,"Yes"
"16-58-48-79",5,"Yes"
"05-01-86-08",1,"Yes"
"89-75-04-06",1,"Yes"
"52-25-69-44",1,"Yes"
"71-97-04-61",1,"Yes"
"71-97-04-61",3,"Yes"
"71-97-04-61",4,"Yes"
"46-80-42-17",1,"Yes"
"46-80-42-17",2,"Yes"
"58-78-23-20",1,"Yes"
"58-78-23-20",2,"Yes"
"35-69-94-08",1,"Yes"
"35-69-94-08",2,"Yes"
"35-69-94-08",3,"Yes"
"35-69-94-08",5,"Yes"
"35-69-94-08",6,"Yes"
"10-25-31-32",1,"Yes"
"10-25-31-32",2,"Yes"
"38-79-29-34",1,"Yes"
"38-79-29-34",2,"Yes"
"89-83-56-79",1,"Yes"
"89-83-56-79",2,"Yes"
"50-21-50-41",1,"Yes"
"55-68-88-94",2,"Yes"
"59-93-51-03",1,"Yes"
"07-70-44-38",1,"Yes"
"07-70-44-38",3,"Yes"
"59-31-16-60",1,"Yes"
"59-31-16-60",2,"Yes"
"59-31-16-60",3,"Yes"
"84-43-04-55",1,"Yes"
"84-43-04-55",2,"Yes"
"90-23-91-34",1,"Yes"
"00-25-69-00",1,"Yes"
"43-06-63-67",1,"Yes"
"43-06-63-67",6,"Yes"
"28-10-90-34",1,"Yes"
"28-10-90-34",3,"Yes"
"13-06-00-33",1,"Yes"
"93-88-34-77",1,"Yes"
"77-13-46-95",1,"Yes"
"77-13-46-95",2,"Yes"
"77-13-46-95",3,"Yes"
"77-13-46-95",5,"Yes"
"54-15-29-03",1,"Yes"
"54-15-29-03",2,"Yes"
"58-43-21-07",1,"Yes"
"58-43-21-07",2,"Yes"
"58-43-21-07",3,"Yes"
"54-82-42-61",1,"Yes"
"54-82-42-61",5,"Yes"
"75-33-12-39",1,"Yes"
"75-33-12-39",3,"Yes"
"47-33-25-93",2,"Yes"
"35-34-76-48",1,"Yes"
"35-34-76-48",3,"Yes"
"26-98-60-20",1,"Yes"
"20-88-32-55",3,"Yes"
"20-88-32-55",4,"Yes"
"73-42-30-97",1,"Yes"
"38-84-78-59",1,"Yes"
"38-84-78-59",2,"Yes"
"70-09-32-42",1,"Yes"
"76-04-07-19",1,"Yes"
"70-32-51-26",1,"Yes"
"70-32-51-26",2,"Yes"
"70-32-51-26",3,"Yes"
"56-61-77-64",1,"Yes"
"56-61-77-64",2,"Yes"
"50-82-91-34",1,"Yes"
"50-82-91-34",2,"Yes"
"83-60-63-11",1,"Yes"
"83-60-63-11",7,"Yes"
"49-80-85-60",1,"Yes"
"49-80-85-60",2,"Yes"
"81-64-86-08",1,"Yes"
"81-64-86-08",2,"Yes"
"33-82-62-40",1,"Yes"
"33-82-62-40",2,"Yes"
"33-82-62-40",4,"Yes"
"33-82-62-40",5,"Yes"
"56-48-48-33",1,"Yes"
"56-48-48-33",2,"Yes"
"19-43-49-26",1,"Yes"
"19-43-49-26",2,"Yes"
"52-63-91-75",1,"Yes"
"60-93-32-66",1,"Yes"
"37-44-93-64",1,"Yes"
"83-19-87-02",1,"Yes"
"83-19-87-02",2,"Yes"
"83-19-87-02",3,"Yes"
"83-26-13-29",1,"Yes"
"02-40-91-04",1,"Yes"
"31-74-57-88",1,"Yes"
"31-74-57-88",2,"Yes"
"09-16-66-27",1,"Yes"
"02-99-67-45",2,"Yes"
"02-99-67-45",3,"Yes"
"18-26-92-76",1,"Yes"
"54-98-92-77",2,"Yes"
"94-90-21-30",1,"Yes"
"34-25-16-71",2,"Yes"
"34-25-16-71",3,"Yes"
"26-18-25-14",1,"Yes"
"26-18-25-14",2,"Yes"
"62-93-86-46",1,"Yes"
"65-60-16-01",1,"Yes"
"83-41-72-29",2,"Yes"
"21-46-08-35",1,"Yes"
"21-46-08-35",2,"Yes"
"21-46-08-35",3,"Yes"
"21-46-08-35",4,"Yes"
"37-32-34-84",1,"Yes"
"13-52-22-69",1,"Yes"
"13-52-22-69",2,"Yes"
"39-17-92-41",1,"Yes"
"39-17-92-41",2,"Yes"
"33-45-72-89",1,"Yes"
"33-45-72-89",2,"Yes"
"31-31-05-64",1,"Yes"
"86-99-45-42",1,"Yes"
"86-99-45-42",2,"Yes"
"86-99-45-42",3,"Yes"
"56-98-53-98",2,"Yes"
"56-98-53-98",4,"Yes"
"56-98-53-98",5,"Yes"
"56-36-96-19",1,"Yes"
"56-36-96-19",2,"Yes"
"56-36-96-19",4,"Yes"
"50-58-13-59",1,"Yes"
"96-16-19-85",1,"Yes"
"96-16-19-85",2,"Yes"
"64-96-31-31",1,"Yes"
"64-96-31-31",2,"Yes"
"12-39-25-67",1,"Yes"
"12-39-25-67",2,"Yes"
"94-38-82-64",1,"Yes"
"27-85-21-15",1,"Yes"
"27-85-21-15",2,"Yes"
"31-68-89-01",1,"Yes"
"31-68-89-01",2,"Yes"
"72-31-90-61",1,"Yes"
"72-31-90-61",2,"Yes"
"80-54-37-07",1,"Yes"
"80-54-37-07",2,"Yes"
"36-19-32-95",1,"Yes"
"36-19-32-95",2,"Yes"
"36-19-32-95",3,"Yes"
"75-71-40-40",1,"Yes"
"37-54-02-07",1,"Yes"
"37-54-02-07",2,"Yes"
"60-74-79-59",1,"Yes"
"60-74-79-59",2,"Yes"
"60-74-79-59",3,"Yes"
"96-89-11-69",1,"Yes"
"44-81-28-86",2,"Yes"
"33-26-68-81",1,"Yes"
"33-26-68-81",2,"Yes"
"33-26-68-81",3,"Yes"
"12-27-31-91",1,"Yes"
"12-27-31-91",2,"Yes"
"44-39-19-46",1,"Yes"
"19-73-20-43",1,"Yes"
"19-73-20-43",2,"Yes"
"19-73-20-43",3,"Yes"
"86-42-35-25",1,"Yes"
"86-42-35-25",2,"Yes"
"86-42-35-25",3,"Yes"
"21-53-70-02",1,"Yes"
"36-25-22-73",1,"Yes"
"61-61-32-11",1,"Yes"
"33-70-72-42",1,"Yes"
"52-18-64-85",1,"Yes"
"52-18-64-85",2,"Yes"
"42-07-25-32",1,"Yes"
"42-07-25-32",2,"Yes"
"39-53-01-83",1,"Yes"
"39-53-01-83",2,"Yes"
"39-53-01-83",3,"Yes"
"33-51-31-80",1,"Yes"
"94-39-43-68",1,"Yes"
"03-54-18-25",2,"Yes"
"27-58-94-59",1,"Yes"
"27-58-94-59",3,"Yes"
"33-86-19-67",1,"Yes"
"09-53-75-86",1,"Yes"
"85-34-92-87",1,"Yes"
"75-94-09-47",1,"Yes"
"75-94-09-47",2,"Yes"
"84-71-43-61",1,"Yes"
"84-71-43-61",2,"Yes"
"07-42-93-10",1,"Yes"
"07-42-93-10",2,"Yes"
"06-11-12-17",1,"Yes"
"06-11-12-17",2,"Yes"
"06-11-12-17",3,"Yes"
"15-55-21-38",1,"Yes"
"15-55-21-38",2,"Yes"
"61-89-87-62",1,"Yes"
"61-89-87-62",2,"Yes"
"05-53-30-00",1,"Yes"
"05-53-30-00",2,"Yes"
"00-18-71-95",1,"Yes"
"00-18-71-95",2,"Yes"
"93-03-74-23",1,"Yes"
"93-03-74-23",2,"Yes"
"98-02-00-97",1,"Yes"
"98-02-00-97",2,"Yes"
"98-02-00-97",7,"Yes"
"39-55-54-03",1,"Yes"
"39-55-54-03",2,"Yes"
"55-64-77-57",1,"Yes"
"55-64-77-57",2,"Yes"
"12-97-85-94",1,"Yes"
"12-97-85-94",6,"Yes"
"85-58-05-93",2,"Yes"
"36-06-01-35",1,"Yes"
"11-36-65-74",1,"Yes"
"11-36-65-74",2,"Yes"
"87-74-62-05",1,"Yes"
"74-09-83-15",1,"Yes"
"74-09-83-15",2,"Yes"
"99-86-29-88",1,"Yes"
"99-86-29-88",2,"Yes"
"10-97-13-34",1,"Yes"
"10-97-13-34",2,"Yes"
"53-72-96-12",1,"Yes"
"22-21-62-20",2,"Yes"
"64-31-79-16",4,"Yes"
"01-18-26-42",1,"Yes"
"19-07-40-38",1,"Yes"
"65-17-55-88",1,"Yes"
"71-44-93-64",1,"Yes"
"71-44-93-64",10,"Yes"
"34-19-14-62",1,"Yes"
"27-70-53-20",2,"Yes"
"98-81-19-82",1,"Yes"
"98-81-19-82",2,"Yes"
"39-67-03-82",1,"Yes"
"46-14-07-81",1,"Yes"
